sense	number	antisense	bp	
Adenovirus:Type_4_Strain_RI-67:495:+	495	Adenovirus:Type_4_Strain_RI-67:1212:-	24800	
Adenovirus:Type_4_Strain_RI-67:496:+	496	Adenovirus:Type_4_Strain_RI-67:1213:-	24850	
Adenovirus:Type_4_Strain_RI-67:497:+	497	Adenovirus:Type_4_Strain_RI-67:1214:-	24900	
Adenovirus:Type_4_Strain_RI-67:498:+	498	Adenovirus:Type_4_Strain_RI-67:1215:-	24950	
Adenovirus:Type_4_Strain_RI-67:499:+	499	Adenovirus:Type_4_Strain_RI-67:1216:-	25000	
Adenovirus:Type_4_Strain_RI-67:500:+	500	Adenovirus:Type_4_Strain_RI-67:1217:-	25050	
Adenovirus:Type_4_Strain_RI-67:501:+	501	Adenovirus:Type_4_Strain_RI-67:1218:-	25100	
Adenovirus:Type_4_Strain_RI-67:502:+	502	Adenovirus:Type_4_Strain_RI-67:1219:-	25150	
Adenovirus:Type_4_Strain_RI-67:503:+	503	Adenovirus:Type_4_Strain_RI-67:1220:-	25200	
Adenovirus:Type_4_Strain_RI-67:504:+	504	Adenovirus:Type_4_Strain_RI-67:1221:-	25250	
Adenovirus:Type_4_Strain_RI-67:505:+	505	Adenovirus:Type_4_Strain_RI-67:1222:-	25300	
Adenovirus:Type_4_Strain_RI-67:506:+	506	Adenovirus:Type_4_Strain_RI-67:1223:-	25350	
Adenovirus:Type_4_Strain_RI-67:507:+	507	Adenovirus:Type_4_Strain_RI-67:1224:-	25400	
Adenovirus:Type_4_Strain_RI-67:508:+	508	Adenovirus:Type_4_Strain_RI-67:1225:-	25450	
Adenovirus:Type_4_Strain_RI-67:509:+	509	Adenovirus:Type_4_Strain_RI-67:1226:-	25500	
Adenovirus:Type_4_Strain_RI-67:510:+	510	Adenovirus:Type_4_Strain_RI-67:1227:-	25550	
Adenovirus:Type_4_Strain_RI-67:511:+	511	Adenovirus:Type_4_Strain_RI-67:1228:-	25600	
Adenovirus:Type_4_Strain_RI-67:512:+	512	Adenovirus:Type_4_Strain_RI-67:1229:-	25650	
Adenovirus:Type_4_Strain_RI-67:513:+	513	Adenovirus:Type_4_Strain_RI-67:1230:-	25700	
Adenovirus:Type_4_Strain_RI-67:514:+	514	Adenovirus:Type_4_Strain_RI-67:1231:-	25750	
Adenovirus:Type_4_Strain_RI-67:515:+	515	Adenovirus:Type_4_Strain_RI-67:1232:-	25800	
Adenovirus:Type_4_Strain_RI-67:516:+	516	Adenovirus:Type_4_Strain_RI-67:1233:-	25850	
Adenovirus:Type_4_Strain_RI-67:517:+	517	Adenovirus:Type_4_Strain_RI-67:1234:-	25900	
Adenovirus:Type_4_Strain_RI-67:518:+	518	Adenovirus:Type_4_Strain_RI-67:1235:-	25950	
Adenovirus:Type_4_Strain_RI-67:519:+	519	Adenovirus:Type_4_Strain_RI-67:1236:-	26000	
Adenovirus:Type_4_Strain_RI-67:520:+	520	Adenovirus:Type_4_Strain_RI-67:1237:-	26050	
Adenovirus:Type_4_Strain_RI-67:521:+	521	Adenovirus:Type_4_Strain_RI-67:1238:-	26100	
Adenovirus:Type_4_Strain_RI-67:522:+	522	Adenovirus:Type_4_Strain_RI-67:1239:-	26150	
Adenovirus:Type_4_Strain_RI-67:523:+	523	Adenovirus:Type_4_Strain_RI-67:1240:-	26200	
Adenovirus:Type_4_Strain_RI-67:524:+	524	Adenovirus:Type_4_Strain_RI-67:1241:-	26250	
Adenovirus:Type_4_Strain_RI-67:525:+	525	Adenovirus:Type_4_Strain_RI-67:1242:-	26300	
Adenovirus:Type_4_Strain_RI-67:526:+	526	Adenovirus:Type_4_Strain_RI-67:1243:-	26350	
Adenovirus:Type_4_Strain_RI-67:527:+	527	Adenovirus:Type_4_Strain_RI-67:1244:-	26400	
Adenovirus:Type_4_Strain_RI-67:528:+	528	Adenovirus:Type_4_Strain_RI-67:1245:-	26450	
Adenovirus:Type_4_Strain_RI-67:529:+	529	Adenovirus:Type_4_Strain_RI-67:1246:-	26500	
Adenovirus:Type_4_Strain_RI-67:530:+	530	Adenovirus:Type_4_Strain_RI-67:1247:-	26550	
Adenovirus:Type_4_Strain_RI-67:531:+	531	Adenovirus:Type_4_Strain_RI-67:1248:-	26600	
Adenovirus:Type_4_Strain_RI-67:532:+	532	Adenovirus:Type_4_Strain_RI-67:1249:-	26650	
Adenovirus:Type_4_Strain_RI-67:533:+	533	Adenovirus:Type_4_Strain_RI-67:1250:-	26700	
Adenovirus:Type_4_Strain_RI-67:534:+	534	Adenovirus:Type_4_Strain_RI-67:1251:-	26750	
Adenovirus:Type_4_Strain_RI-67:535:+	535	Adenovirus:Type_4_Strain_RI-67:1252:-	26800	
Adenovirus:Type_4_Strain_RI-67:536:+	536	Adenovirus:Type_4_Strain_RI-67:1253:-	26850	
Adenovirus:Type_4_Strain_RI-67:537:+	537	Adenovirus:Type_4_Strain_RI-67:1254:-	26900	
Adenovirus:Type_4_Strain_RI-67:538:+	538	Adenovirus:Type_4_Strain_RI-67:1255:-	26950	
Adenovirus:Type_4_Strain_RI-67:539:+	539	Adenovirus:Type_4_Strain_RI-67:1256:-	27000	
Adenovirus:Type_4_Strain_RI-67:540:+	540	Adenovirus:Type_4_Strain_RI-67:1257:-	27050	
Adenovirus:Type_4_Strain_RI-67:541:+	541	Adenovirus:Type_4_Strain_RI-67:1258:-	27100	
Adenovirus:Type_4_Strain_RI-67:542:+	542	Adenovirus:Type_4_Strain_RI-67:1259:-	27150	
Adenovirus:Type_4_Strain_RI-67:543:+	543	Adenovirus:Type_4_Strain_RI-67:1260:-	27200	
Adenovirus:Type_4_Strain_RI-67:544:+	544	Adenovirus:Type_4_Strain_RI-67:1261:-	27250	
Adenovirus:Type_4_Strain_RI-67:545:+	545	Adenovirus:Type_4_Strain_RI-67:1262:-	27300	
Adenovirus:Type_4_Strain_RI-67:546:+	546	Adenovirus:Type_4_Strain_RI-67:1263:-	27350	
Adenovirus:Type_4_Strain_RI-67:547:+	547	Adenovirus:Type_4_Strain_RI-67:1264:-	27400	
Adenovirus:Type_4_Strain_RI-67:548:+	548	Adenovirus:Type_4_Strain_RI-67:1265:-	27450	
Adenovirus:Type_4_Strain_RI-67:549:+	549	Adenovirus:Type_4_Strain_RI-67:1266:-	27500	
Adenovirus:Type_4_Strain_RI-67:550:+	550	Adenovirus:Type_4_Strain_RI-67:1267:-	27550	
Adenovirus:Type_4_Strain_RI-67:551:+	551	Adenovirus:Type_4_Strain_RI-67:1268:-	27600	
Adenovirus:Type_4_Strain_RI-67:552:+	552	Adenovirus:Type_4_Strain_RI-67:1269:-	27650	
Adenovirus:Type_4_Strain_RI-67:553:+	553	Adenovirus:Type_4_Strain_RI-67:1270:-	27700	
Adenovirus:Type_4_Strain_RI-67:554:+	554	Adenovirus:Type_4_Strain_RI-67:1271:-	27750	
Adenovirus:Type_4_Strain_RI-67:555:+	555	Adenovirus:Type_4_Strain_RI-67:1272:-	27800	
Adenovirus:Type_4_Strain_RI-67:556:+	556	Adenovirus:Type_4_Strain_RI-67:1273:-	27850	
Adenovirus:Type_4_Strain_RI-67:557:+	557	Adenovirus:Type_4_Strain_RI-67:1274:-	27900	
Adenovirus:Type_4_Strain_RI-67:558:+	558	Adenovirus:Type_4_Strain_RI-67:1275:-	27950	
Adenovirus:Type_4_Strain_RI-67:559:+	559	Adenovirus:Type_4_Strain_RI-67:1276:-	28000	
Adenovirus:Type_4_Strain_RI-67:560:+	560	Adenovirus:Type_4_Strain_RI-67:1277:-	28050	
Adenovirus:Type_4_Strain_RI-67:561:+	561	Adenovirus:Type_4_Strain_RI-67:1278:-	28100	
Adenovirus:Type_4_Strain_RI-67:562:+	562	Adenovirus:Type_4_Strain_RI-67:1279:-	28150	
Adenovirus:Type_4_Strain_RI-67:563:+	563	Adenovirus:Type_4_Strain_RI-67:1280:-	28200	
Adenovirus:Type_4_Strain_RI-67:564:+	564	Adenovirus:Type_4_Strain_RI-67:1281:-	28250	
Adenovirus:Type_4_Strain_RI-67:565:+	565	Adenovirus:Type_4_Strain_RI-67:1282:-	28300	
Adenovirus:Type_4_Strain_RI-67:566:+	566	Adenovirus:Type_4_Strain_RI-67:1283:-	28350	
Adenovirus:Type_4_Strain_RI-67:567:+	567	Adenovirus:Type_4_Strain_RI-67:1284:-	28400	
Adenovirus:Type_4_Strain_RI-67:568:+	568	Adenovirus:Type_4_Strain_RI-67:1285:-	28450	
Adenovirus:Type_4_Strain_RI-67:569:+	569	Adenovirus:Type_4_Strain_RI-67:1286:-	28500	
Adenovirus:Type_4_Strain_RI-67:570:+	570	Adenovirus:Type_4_Strain_RI-67:1287:-	28550	
Adenovirus:Type_4_Strain_RI-67:571:+	571	Adenovirus:Type_4_Strain_RI-67:1288:-	28600	
Adenovirus:Type_4_Strain_RI-67:572:+	572	Adenovirus:Type_4_Strain_RI-67:1289:-	28650	
Adenovirus:Type_4_Strain_RI-67:573:+	573	Adenovirus:Type_4_Strain_RI-67:1290:-	28700	
Adenovirus:Type_4_Strain_RI-67:574:+	574	Adenovirus:Type_4_Strain_RI-67:1291:-	28750	
Adenovirus:Type_4_Strain_RI-67:575:+	575	Adenovirus:Type_4_Strain_RI-67:1292:-	28800	
Adenovirus:Type_4_Strain_RI-67:576:+	576	Adenovirus:Type_4_Strain_RI-67:1293:-	28850	
Adenovirus:Type_4_Strain_RI-67:577:+	577	Adenovirus:Type_4_Strain_RI-67:1294:-	28900	
Adenovirus:Type_4_Strain_RI-67:578:+	578	Adenovirus:Type_4_Strain_RI-67:1295:-	28950	
Adenovirus:Type_4_Strain_RI-67:579:+	579	Adenovirus:Type_4_Strain_RI-67:1296:-	29000	
Adenovirus:Type_4_Strain_RI-67:580:+	580	Adenovirus:Type_4_Strain_RI-67:1297:-	29050	
Adenovirus:Type_4_Strain_RI-67:581:+	581	Adenovirus:Type_4_Strain_RI-67:1298:-	29100	
Adenovirus:Type_4_Strain_RI-67:582:+	582	Adenovirus:Type_4_Strain_RI-67:1299:-	29150	
Adenovirus:Type_4_Strain_RI-67:583:+	583	Adenovirus:Type_4_Strain_RI-67:1300:-	29200	
Adenovirus:Type_4_Strain_RI-67:584:+	584	Adenovirus:Type_4_Strain_RI-67:1301:-	29250	
Adenovirus:Type_4_Strain_RI-67:585:+	585	Adenovirus:Type_4_Strain_RI-67:1302:-	29300	
Adenovirus:Type_4_Strain_RI-67:586:+	586	Adenovirus:Type_4_Strain_RI-67:1303:-	29350	
Adenovirus:Type_4_Strain_RI-67:587:+	587	Adenovirus:Type_4_Strain_RI-67:1304:-	29400	
Adenovirus:Type_4_Strain_RI-67:588:+	588	Adenovirus:Type_4_Strain_RI-67:1305:-	29450	
Adenovirus:Type_4_Strain_RI-67:589:+	589	Adenovirus:Type_4_Strain_RI-67:1306:-	29500	
Adenovirus:Type_4_Strain_RI-67:590:+	590	Adenovirus:Type_4_Strain_RI-67:1307:-	29550	
Adenovirus:Type_4_Strain_RI-67:591:+	591	Adenovirus:Type_4_Strain_RI-67:1308:-	29600	
Adenovirus:Type_4_Strain_RI-67:592:+	592	Adenovirus:Type_4_Strain_RI-67:1309:-	29650	
Adenovirus:Type_4_Strain_RI-67:593:+	593	Adenovirus:Type_4_Strain_RI-67:1310:-	29700	
Adenovirus:Type_4_Strain_RI-67:594:+	594	Adenovirus:Type_4_Strain_RI-67:1311:-	29750	
Adenovirus:Type_4_Strain_RI-67:595:+	595	Adenovirus:Type_4_Strain_RI-67:1312:-	29800	
Adenovirus:Type_4_Strain_RI-67:596:+	596	Adenovirus:Type_4_Strain_RI-67:1313:-	29850	
Adenovirus:Type_4_Strain_RI-67:597:+	597	Adenovirus:Type_4_Strain_RI-67:1314:-	29900	
Adenovirus:Type_4_Strain_RI-67:598:+	598	Adenovirus:Type_4_Strain_RI-67:1315:-	29950	
Adenovirus:Type_4_Strain_RI-67:599:+	599	Adenovirus:Type_4_Strain_RI-67:1316:-	30000	
Adenovirus:Type_4_Strain_RI-67:600:+	600	Adenovirus:Type_4_Strain_RI-67:1317:-	30050	
Adenovirus:Type_4_Strain_RI-67:601:+	601	Adenovirus:Type_4_Strain_RI-67:1318:-	30100	
Adenovirus:Type_4_Strain_RI-67:602:+	602	Adenovirus:Type_4_Strain_RI-67:1319:-	30150	
Adenovirus:Type_4_Strain_RI-67:603:+	603	Adenovirus:Type_4_Strain_RI-67:1320:-	30200	
Adenovirus:Type_4_Strain_RI-67:604:+	604	Adenovirus:Type_4_Strain_RI-67:1321:-	30250	
Adenovirus:Type_4_Strain_RI-67:605:+	605	Adenovirus:Type_4_Strain_RI-67:1322:-	30300	
Adenovirus:Type_4_Strain_RI-67:606:+	606	Adenovirus:Type_4_Strain_RI-67:1323:-	30350	
Adenovirus:Type_4_Strain_RI-67:607:+	607	Adenovirus:Type_4_Strain_RI-67:1324:-	30400	
Adenovirus:Type_4_Strain_RI-67:608:+	608	Adenovirus:Type_4_Strain_RI-67:1325:-	30450	
Adenovirus:Type_4_Strain_RI-67:609:+	609	Adenovirus:Type_4_Strain_RI-67:1326:-	30500	
Adenovirus:Type_4_Strain_RI-67:610:+	610	Adenovirus:Type_4_Strain_RI-67:1327:-	30550	
Adenovirus:Type_4_Strain_RI-67:611:+	611	Adenovirus:Type_4_Strain_RI-67:1328:-	30600	
Adenovirus:Type_4_Strain_RI-67:612:+	612	Adenovirus:Type_4_Strain_RI-67:1329:-	30650	
Adenovirus:Type_4_Strain_RI-67:613:+	613	Adenovirus:Type_4_Strain_RI-67:1330:-	30700	
Adenovirus:Type_4_Strain_RI-67:614:+	614	Adenovirus:Type_4_Strain_RI-67:1331:-	30750	
Adenovirus:Type_4_Strain_RI-67:615:+	615	Adenovirus:Type_4_Strain_RI-67:1332:-	30800	
Adenovirus:Type_4_Strain_RI-67:616:+	616	Adenovirus:Type_4_Strain_RI-67:1333:-	30850	
Adenovirus:Type_4_Strain_RI-67:617:+	617	Adenovirus:Type_4_Strain_RI-67:1334:-	30900	
Adenovirus:Type_4_Strain_RI-67:618:+	618	Adenovirus:Type_4_Strain_RI-67:1335:-	30950	
Adenovirus:Type_4_Strain_RI-67:619:+	619	Adenovirus:Type_4_Strain_RI-67:1336:-	31000	
Adenovirus:Type_4_Strain_RI-67:620:+	620	Adenovirus:Type_4_Strain_RI-67:1337:-	31050	
Adenovirus:Type_4_Strain_RI-67:621:+	621	Adenovirus:Type_4_Strain_RI-67:1338:-	31100	
Adenovirus:Type_4_Strain_RI-67:622:+	622	Adenovirus:Type_4_Strain_RI-67:1339:-	31150	
Adenovirus:Type_4_Strain_RI-67:623:+	623	Adenovirus:Type_4_Strain_RI-67:1340:-	31200	
Adenovirus:Type_4_Strain_RI-67:624:+	624	Adenovirus:Type_4_Strain_RI-67:1341:-	31250	
Adenovirus:Type_4_Strain_RI-67:625:+	625	Adenovirus:Type_4_Strain_RI-67:1342:-	31300	
Adenovirus:Type_4_Strain_RI-67:626:+	626	Adenovirus:Type_4_Strain_RI-67:1343:-	31350	
Adenovirus:Type_4_Strain_RI-67:627:+	627	Adenovirus:Type_4_Strain_RI-67:1344:-	31400	
Adenovirus:Type_4_Strain_RI-67:628:+	628	Adenovirus:Type_4_Strain_RI-67:1345:-	31450	
Adenovirus:Type_4_Strain_RI-67:629:+	629	Adenovirus:Type_4_Strain_RI-67:1346:-	31500	
Adenovirus:Type_4_Strain_RI-67:630:+	630	Adenovirus:Type_4_Strain_RI-67:1347:-	31550	
Adenovirus:Type_4_Strain_RI-67:631:+	631	Adenovirus:Type_4_Strain_RI-67:1348:-	31600	
Adenovirus:Type_4_Strain_RI-67:632:+	632	Adenovirus:Type_4_Strain_RI-67:1349:-	31650	
Adenovirus:Type_4_Strain_RI-67:633:+	633	Adenovirus:Type_4_Strain_RI-67:1350:-	31700	
Adenovirus:Type_4_Strain_RI-67:634:+	634	Adenovirus:Type_4_Strain_RI-67:1351:-	31750	
Adenovirus:Type_4_Strain_RI-67:635:+	635	Adenovirus:Type_4_Strain_RI-67:1352:-	31800	
Adenovirus:Type_4_Strain_RI-67:636:+	636	Adenovirus:Type_4_Strain_RI-67:1353:-	31850	
Adenovirus:Type_4_Strain_RI-67:637:+	637	Adenovirus:Type_4_Strain_RI-67:1354:-	31900	
Adenovirus:Type_4_Strain_RI-67:638:+	638	Adenovirus:Type_4_Strain_RI-67:1355:-	31950	
Adenovirus:Type_4_Strain_RI-67:639:+	639	Adenovirus:Type_4_Strain_RI-67:1356:-	32000	
Adenovirus:Type_4_Strain_RI-67:640:+	640	Adenovirus:Type_4_Strain_RI-67:1357:-	32050	
Adenovirus:Type_4_Strain_RI-67:641:+	641	Adenovirus:Type_4_Strain_RI-67:1358:-	32100	
Adenovirus:Type_4_Strain_RI-67:642:+	642	Adenovirus:Type_4_Strain_RI-67:1359:-	32150	
Adenovirus:Type_4_Strain_RI-67:643:+	643	Adenovirus:Type_4_Strain_RI-67:1360:-	32200	
Adenovirus:Type_4_Strain_RI-67:644:+	644	Adenovirus:Type_4_Strain_RI-67:1361:-	32250	
Adenovirus:Type_4_Strain_RI-67:645:+	645	Adenovirus:Type_4_Strain_RI-67:1362:-	32300	
Adenovirus:Type_4_Strain_RI-67:646:+	646	Adenovirus:Type_4_Strain_RI-67:1363:-	32350	
Adenovirus:Type_4_Strain_RI-67:647:+	647	Adenovirus:Type_4_Strain_RI-67:1364:-	32400	
Adenovirus:Type_4_Strain_RI-67:648:+	648	Adenovirus:Type_4_Strain_RI-67:1365:-	32450	
Adenovirus:Type_4_Strain_RI-67:649:+	649	Adenovirus:Type_4_Strain_RI-67:1366:-	32500	
Adenovirus:Type_4_Strain_RI-67:650:+	650	Adenovirus:Type_4_Strain_RI-67:1367:-	32550	
Adenovirus:Type_4_Strain_RI-67:651:+	651	Adenovirus:Type_4_Strain_RI-67:1368:-	32600	
Adenovirus:Type_4_Strain_RI-67:652:+	652	Adenovirus:Type_4_Strain_RI-67:1369:-	32650	
Adenovirus:Type_4_Strain_RI-67:653:+	653	Adenovirus:Type_4_Strain_RI-67:1370:-	32700	
Adenovirus:Type_4_Strain_RI-67:654:+	654	Adenovirus:Type_4_Strain_RI-67:1371:-	32750	
Adenovirus:Type_4_Strain_RI-67:655:+	655	Adenovirus:Type_4_Strain_RI-67:1372:-	32800	
Adenovirus:Type_4_Strain_RI-67:656:+	656	Adenovirus:Type_4_Strain_RI-67:1373:-	32850	
Adenovirus:Type_4_Strain_RI-67:657:+	657	Adenovirus:Type_4_Strain_RI-67:1374:-	32900	
Adenovirus:Type_4_Strain_RI-67:658:+	658	Adenovirus:Type_4_Strain_RI-67:1375:-	32950	
Adenovirus:Type_4_Strain_RI-67:659:+	659	Adenovirus:Type_4_Strain_RI-67:1376:-	33000	
Adenovirus:Type_4_Strain_RI-67:660:+	660	Adenovirus:Type_4_Strain_RI-67:1377:-	33050	
Adenovirus:Type_4_Strain_RI-67:661:+	661	Adenovirus:Type_4_Strain_RI-67:1378:-	33100	
Adenovirus:Type_4_Strain_RI-67:662:+	662	Adenovirus:Type_4_Strain_RI-67:1379:-	33150	
Adenovirus:Type_4_Strain_RI-67:663:+	663	Adenovirus:Type_4_Strain_RI-67:1380:-	33200	
Adenovirus:Type_4_Strain_RI-67:664:+	664	Adenovirus:Type_4_Strain_RI-67:1381:-	33250	
Adenovirus:Type_4_Strain_RI-67:665:+	665	Adenovirus:Type_4_Strain_RI-67:1382:-	33300	
Adenovirus:Type_4_Strain_RI-67:666:+	666	Adenovirus:Type_4_Strain_RI-67:1383:-	33350	
Adenovirus:Type_4_Strain_RI-67:667:+	667	Adenovirus:Type_4_Strain_RI-67:1384:-	33400	
Adenovirus:Type_4_Strain_RI-67:668:+	668	Adenovirus:Type_4_Strain_RI-67:1385:-	33450	
Adenovirus:Type_4_Strain_RI-67:669:+	669	Adenovirus:Type_4_Strain_RI-67:1386:-	33500	
Adenovirus:Type_4_Strain_RI-67:670:+	670	Adenovirus:Type_4_Strain_RI-67:1387:-	33550	
Adenovirus:Type_4_Strain_RI-67:671:+	671	Adenovirus:Type_4_Strain_RI-67:1388:-	33600	
Adenovirus:Type_4_Strain_RI-67:672:+	672	Adenovirus:Type_4_Strain_RI-67:1389:-	33650	
Adenovirus:Type_4_Strain_RI-67:673:+	673	Adenovirus:Type_4_Strain_RI-67:1390:-	33700	
Adenovirus:Type_4_Strain_RI-67:674:+	674	Adenovirus:Type_4_Strain_RI-67:1391:-	33750	
Adenovirus:Type_4_Strain_RI-67:675:+	675	Adenovirus:Type_4_Strain_RI-67:1392:-	33800	
Adenovirus:Type_4_Strain_RI-67:676:+	676	Adenovirus:Type_4_Strain_RI-67:1393:-	33850	
Adenovirus:Type_4_Strain_RI-67:677:+	677	Adenovirus:Type_4_Strain_RI-67:1394:-	33900	
Adenovirus:Type_4_Strain_RI-67:678:+	678	Adenovirus:Type_4_Strain_RI-67:1395:-	33950	
Adenovirus:Type_4_Strain_RI-67:679:+	679	Adenovirus:Type_4_Strain_RI-67:1396:-	34000	
Adenovirus:Type_4_Strain_RI-67:680:+	680	Adenovirus:Type_4_Strain_RI-67:1397:-	34050	
Adenovirus:Type_4_Strain_RI-67:681:+	681	Adenovirus:Type_4_Strain_RI-67:1398:-	34100	
Adenovirus:Type_4_Strain_RI-67:682:+	682	Adenovirus:Type_4_Strain_RI-67:1399:-	34150	
Adenovirus:Type_4_Strain_RI-67:683:+	683	Adenovirus:Type_4_Strain_RI-67:1400:-	34200	
Adenovirus:Type_4_Strain_RI-67:684:+	684	Adenovirus:Type_4_Strain_RI-67:1401:-	34250	
Adenovirus:Type_4_Strain_RI-67:685:+	685	Adenovirus:Type_4_Strain_RI-67:1402:-	34300	
Adenovirus:Type_4_Strain_RI-67:686:+	686	Adenovirus:Type_4_Strain_RI-67:1403:-	34350	
Adenovirus:Type_4_Strain_RI-67:687:+	687	Adenovirus:Type_4_Strain_RI-67:1404:-	34400	
Adenovirus:Type_4_Strain_RI-67:688:+	688	Adenovirus:Type_4_Strain_RI-67:1405:-	34450	
Adenovirus:Type_4_Strain_RI-67:689:+	689	Adenovirus:Type_4_Strain_RI-67:1406:-	34500	
Adenovirus:Type_4_Strain_RI-67:690:+	690	Adenovirus:Type_4_Strain_RI-67:1407:-	34550	
Adenovirus:Type_4_Strain_RI-67:691:+	691	Adenovirus:Type_4_Strain_RI-67:1408:-	34600	
Adenovirus:Type_4_Strain_RI-67:692:+	692	Adenovirus:Type_4_Strain_RI-67:1409:-	34650	
Adenovirus:Type_4_Strain_RI-67:693:+	693	Adenovirus:Type_4_Strain_RI-67:1410:-	34700	
Adenovirus:Type_4_Strain_RI-67:694:+	694	Adenovirus:Type_4_Strain_RI-67:1411:-	34750	
Adenovirus:Type_4_Strain_RI-67:695:+	695	Adenovirus:Type_4_Strain_RI-67:1412:-	34800	
Adenovirus:Type_4_Strain_RI-67:696:+	696	Adenovirus:Type_4_Strain_RI-67:1413:-	34850	
Adenovirus:Type_4_Strain_RI-67:697:+	697	Adenovirus:Type_4_Strain_RI-67:1414:-	34900	
Adenovirus:Type_4_Strain_RI-67:698:+	698	Adenovirus:Type_4_Strain_RI-67:1415:-	34950	
Adenovirus:Type_4_Strain_RI-67:699:+	699	Adenovirus:Type_4_Strain_RI-67:1416:-	35000	
Adenovirus:Type_4_Strain_RI-67:700:+	700	Adenovirus:Type_4_Strain_RI-67:1417:-	35050	
Adenovirus:Type_4_Strain_RI-67:701:+	701	Adenovirus:Type_4_Strain_RI-67:1418:-	35100	
Adenovirus:Type_4_Strain_RI-67:702:+	702	Adenovirus:Type_4_Strain_RI-67:1419:-	35150	
Adenovirus:Type_4_Strain_RI-67:703:+	703	Adenovirus:Type_4_Strain_RI-67:1420:-	35200	
Adenovirus:Type_4_Strain_RI-67:704:+	704	Adenovirus:Type_4_Strain_RI-67:1421:-	35250	
Adenovirus:Type_4_Strain_RI-67:705:+	705	Adenovirus:Type_4_Strain_RI-67:1422:-	35300	
Adenovirus:Type_4_Strain_RI-67:706:+	706	Adenovirus:Type_4_Strain_RI-67:1423:-	35350	
Adenovirus:Type_4_Strain_RI-67:707:+	707	Adenovirus:Type_4_Strain_RI-67:1424:-	35400	
Adenovirus:Type_4_Strain_RI-67:708:+	708	Adenovirus:Type_4_Strain_RI-67:1425:-	35450	
Adenovirus:Type_4_Strain_RI-67:709:+	709	Adenovirus:Type_4_Strain_RI-67:1426:-	35500	
Adenovirus:Type_4_Strain_RI-67:710:+	710	Adenovirus:Type_4_Strain_RI-67:1427:-	35550	
Adenovirus:Type_4_Strain_RI-67:711:+	711	Adenovirus:Type_4_Strain_RI-67:1428:-	35600	
Adenovirus:Type_4_Strain_RI-67:712:+	712	Adenovirus:Type_4_Strain_RI-67:1429:-	35650	
Adenovirus:Type_4_Strain_RI-67:713:+	713	Adenovirus:Type_4_Strain_RI-67:1430:-	35700	
Adenovirus:Type_4_Strain_RI-67:714:+	714	Adenovirus:Type_4_Strain_RI-67:1431:-	35750	
Adenovirus:Type_4_Strain_RI-67:715:+	715	Adenovirus:Type_4_Strain_RI-67:1432:-	35800	
Adenovirus:Type_4_Strain_RI-67:716:+	716	Adenovirus:Type_4_Strain_RI-67:1433:-	35850	
Adenovirus:Type_4_Strain_RI-67:717:+	717	Adenovirus:Type_4_Strain_RI-67:1434:-	35900	
