sense	number	antisense	bp
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1422:+	1422	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3915:-	71150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1423:+	1423	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3916:-	71200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1424:+	1424	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3917:-	71250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1425:+	1425	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3918:-	71300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1426:+	1426	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3919:-	71350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1427:+	1427	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3920:-	71400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1428:+	1428	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3921:-	71450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1429:+	1429	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3922:-	71500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1430:+	1430	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3923:-	71550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1431:+	1431	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3924:-	71600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1432:+	1432	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3925:-	71650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1433:+	1433	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3926:-	71700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1434:+	1434	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3927:-	71750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1435:+	1435	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3928:-	71800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1436:+	1436	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3929:-	71850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1437:+	1437	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3930:-	71900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1438:+	1438	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3931:-	71950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1439:+	1439	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3932:-	72000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1440:+	1440	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3933:-	72050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1441:+	1441	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3934:-	72100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1442:+	1442	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3935:-	72150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1443:+	1443	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3936:-	72200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1444:+	1444	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3937:-	72250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1445:+	1445	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3938:-	72300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1446:+	1446	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3939:-	72350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1447:+	1447	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3940:-	72400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1448:+	1448	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3941:-	72450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1449:+	1449	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3942:-	72500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1450:+	1450	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3943:-	72550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1451:+	1451	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3944:-	72600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1452:+	1452	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3945:-	72650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1453:+	1453	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3946:-	72700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1454:+	1454	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3947:-	72750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1455:+	1455	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3948:-	72800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1456:+	1456	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3949:-	72850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1457:+	1457	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3950:-	72900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1458:+	1458	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3951:-	72950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1459:+	1459	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3952:-	73000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1460:+	1460	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3953:-	73050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1461:+	1461	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3954:-	73100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1462:+	1462	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3955:-	73150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1463:+	1463	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3956:-	73200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1464:+	1464	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3957:-	73250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1465:+	1465	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3958:-	73300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1466:+	1466	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3959:-	73350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1467:+	1467	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3960:-	73400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1468:+	1468	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3961:-	73450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1469:+	1469	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3962:-	73500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1470:+	1470	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3963:-	73550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1471:+	1471	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3964:-	73600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1472:+	1472	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3965:-	73650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1473:+	1473	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3966:-	73700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1474:+	1474	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3967:-	73750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1475:+	1475	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3968:-	73800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1476:+	1476	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3969:-	73850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1477:+	1477	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3970:-	73900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1478:+	1478	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3971:-	73950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1479:+	1479	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3972:-	74000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1480:+	1480	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3973:-	74050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1481:+	1481	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3974:-	74100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1482:+	1482	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3975:-	74150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1483:+	1483	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3976:-	74200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1484:+	1484	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3977:-	74250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1485:+	1485	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3978:-	74300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1486:+	1486	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3979:-	74350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1487:+	1487	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3980:-	74400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1488:+	1488	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3981:-	74450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1489:+	1489	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3982:-	74500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1490:+	1490	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3983:-	74550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1491:+	1491	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3984:-	74600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1492:+	1492	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3985:-	74650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1493:+	1493	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3986:-	74700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1494:+	1494	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3987:-	74750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1495:+	1495	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3988:-	74800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1496:+	1496	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3989:-	74850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1497:+	1497	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3990:-	74900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1498:+	1498	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3991:-	74950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1499:+	1499	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3992:-	75000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1500:+	1500	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3993:-	75050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1501:+	1501	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3994:-	75100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1502:+	1502	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3995:-	75150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1503:+	1503	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3996:-	75200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1504:+	1504	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3997:-	75250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1505:+	1505	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3998:-	75300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1506:+	1506	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:3999:-	75350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1507:+	1507	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4000:-	75400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1508:+	1508	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4001:-	75450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1509:+	1509	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4002:-	75500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1510:+	1510	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4003:-	75550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1511:+	1511	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4004:-	75600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1512:+	1512	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4005:-	75650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1513:+	1513	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4006:-	75700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1514:+	1514	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4007:-	75750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1515:+	1515	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4008:-	75800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1516:+	1516	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4009:-	75850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1517:+	1517	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4010:-	75900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1518:+	1518	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4011:-	75950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1519:+	1519	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4012:-	76000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1520:+	1520	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4013:-	76050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1521:+	1521	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4014:-	76100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1522:+	1522	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4015:-	76150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1523:+	1523	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4016:-	76200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1524:+	1524	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4017:-	76250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1525:+	1525	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4018:-	76300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1526:+	1526	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4019:-	76350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1527:+	1527	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4020:-	76400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1528:+	1528	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4021:-	76450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1529:+	1529	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4022:-	76500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1530:+	1530	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4023:-	76550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1531:+	1531	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4024:-	76600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1532:+	1532	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4025:-	76650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1533:+	1533	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4026:-	76700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1534:+	1534	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4027:-	76750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1535:+	1535	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4028:-	76800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1536:+	1536	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4029:-	76850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1537:+	1537	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4030:-	76900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1538:+	1538	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4031:-	76950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1539:+	1539	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4032:-	77000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1540:+	1540	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4033:-	77050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1541:+	1541	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4034:-	77100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1542:+	1542	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4035:-	77150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1543:+	1543	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4036:-	77200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1544:+	1544	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4037:-	77250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1545:+	1545	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4038:-	77300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1546:+	1546	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4039:-	77350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1547:+	1547	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4040:-	77400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1548:+	1548	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4041:-	77450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1549:+	1549	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4042:-	77500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1550:+	1550	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4043:-	77550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1551:+	1551	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4044:-	77600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1552:+	1552	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4045:-	77650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1553:+	1553	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4046:-	77700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1554:+	1554	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4047:-	77750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1555:+	1555	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4048:-	77800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1556:+	1556	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4049:-	77850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1557:+	1557	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4050:-	77900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1558:+	1558	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4051:-	77950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1559:+	1559	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4052:-	78000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1560:+	1560	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4053:-	78050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1561:+	1561	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4054:-	78100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1562:+	1562	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4055:-	78150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1563:+	1563	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4056:-	78200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1564:+	1564	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4057:-	78250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1565:+	1565	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4058:-	78300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1566:+	1566	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4059:-	78350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1567:+	1567	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4060:-	78400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1568:+	1568	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4061:-	78450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1569:+	1569	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4062:-	78500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1570:+	1570	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4063:-	78550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1571:+	1571	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4064:-	78600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1572:+	1572	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4065:-	78650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1573:+	1573	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4066:-	78700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1574:+	1574	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4067:-	78750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1575:+	1575	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4068:-	78800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1576:+	1576	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4069:-	78850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1577:+	1577	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4070:-	78900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1578:+	1578	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4071:-	78950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1579:+	1579	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4072:-	79000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1580:+	1580	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4073:-	79050
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1581:+	1581	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4074:-	79100
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1582:+	1582	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4075:-	79150
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1583:+	1583	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4076:-	79200
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1584:+	1584	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4077:-	79250
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1585:+	1585	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4078:-	79300
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1586:+	1586	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4079:-	79350
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1587:+	1587	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4080:-	79400
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1588:+	1588	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4081:-	79450
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1589:+	1589	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4082:-	79500
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1590:+	1590	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4083:-	79550
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1591:+	1591	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4084:-	79600
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1592:+	1592	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4085:-	79650
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1593:+	1593	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4086:-	79700
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1594:+	1594	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4087:-	79750
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1595:+	1595	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4088:-	79800
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1596:+	1596	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4089:-	79850
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1597:+	1597	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4090:-	79900
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1598:+	1598	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4091:-	79950
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1599:+	1599	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4092:-	80000
Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:1600:+	1600	Herpesvirus:Varicella_Zoster_Virus_Ellen_Strain:4093:-	80050
