sense	number	antisense	bp
Herpesvirus:Human_cytomegalovirus:2811:+	2811	Herpesvirus:Human_cytomegalovirus:7511:-	140600
Herpesvirus:Human_cytomegalovirus:2812:+	2812	Herpesvirus:Human_cytomegalovirus:7512:-	140650
Herpesvirus:Human_cytomegalovirus:2813:+	2813	Herpesvirus:Human_cytomegalovirus:7513:-	140700
Herpesvirus:Human_cytomegalovirus:2814:+	2814	Herpesvirus:Human_cytomegalovirus:7514:-	140750
Herpesvirus:Human_cytomegalovirus:2815:+	2815	Herpesvirus:Human_cytomegalovirus:7515:-	140800
Herpesvirus:Human_cytomegalovirus:2816:+	2816	Herpesvirus:Human_cytomegalovirus:7516:-	140850
Herpesvirus:Human_cytomegalovirus:2817:+	2817	Herpesvirus:Human_cytomegalovirus:7517:-	140900
Herpesvirus:Human_cytomegalovirus:2818:+	2818	Herpesvirus:Human_cytomegalovirus:7518:-	140950
Herpesvirus:Human_cytomegalovirus:2819:+	2819	Herpesvirus:Human_cytomegalovirus:7519:-	141000
Herpesvirus:Human_cytomegalovirus:2820:+	2820	Herpesvirus:Human_cytomegalovirus:7520:-	141050
Herpesvirus:Human_cytomegalovirus:2821:+	2821	Herpesvirus:Human_cytomegalovirus:7521:-	141100
Herpesvirus:Human_cytomegalovirus:2822:+	2822	Herpesvirus:Human_cytomegalovirus:7522:-	141150
Herpesvirus:Human_cytomegalovirus:2823:+	2823	Herpesvirus:Human_cytomegalovirus:7523:-	141200
Herpesvirus:Human_cytomegalovirus:2824:+	2824	Herpesvirus:Human_cytomegalovirus:7524:-	141250
Herpesvirus:Human_cytomegalovirus:2825:+	2825	Herpesvirus:Human_cytomegalovirus:7525:-	141300
Herpesvirus:Human_cytomegalovirus:2826:+	2826	Herpesvirus:Human_cytomegalovirus:7526:-	141350
Herpesvirus:Human_cytomegalovirus:2827:+	2827	Herpesvirus:Human_cytomegalovirus:7527:-	141400
Herpesvirus:Human_cytomegalovirus:2828:+	2828	Herpesvirus:Human_cytomegalovirus:7528:-	141450
Herpesvirus:Human_cytomegalovirus:2829:+	2829	Herpesvirus:Human_cytomegalovirus:7529:-	141500
Herpesvirus:Human_cytomegalovirus:2830:+	2830	Herpesvirus:Human_cytomegalovirus:7530:-	141550
Herpesvirus:Human_cytomegalovirus:2831:+	2831	Herpesvirus:Human_cytomegalovirus:7531:-	141600
Herpesvirus:Human_cytomegalovirus:2832:+	2832	Herpesvirus:Human_cytomegalovirus:7532:-	141650
Herpesvirus:Human_cytomegalovirus:2833:+	2833	Herpesvirus:Human_cytomegalovirus:7533:-	141700
Herpesvirus:Human_cytomegalovirus:2834:+	2834	Herpesvirus:Human_cytomegalovirus:7534:-	141750
Herpesvirus:Human_cytomegalovirus:2835:+	2835	Herpesvirus:Human_cytomegalovirus:7535:-	141800
Herpesvirus:Human_cytomegalovirus:2836:+	2836	Herpesvirus:Human_cytomegalovirus:7536:-	141850
Herpesvirus:Human_cytomegalovirus:2837:+	2837	Herpesvirus:Human_cytomegalovirus:7537:-	141900
Herpesvirus:Human_cytomegalovirus:2838:+	2838	Herpesvirus:Human_cytomegalovirus:7538:-	141950
Herpesvirus:Human_cytomegalovirus:2839:+	2839	Herpesvirus:Human_cytomegalovirus:7539:-	142000
Herpesvirus:Human_cytomegalovirus:2840:+	2840	Herpesvirus:Human_cytomegalovirus:7540:-	142050
Herpesvirus:Human_cytomegalovirus:2841:+	2841	Herpesvirus:Human_cytomegalovirus:7541:-	142100
Herpesvirus:Human_cytomegalovirus:2842:+	2842	Herpesvirus:Human_cytomegalovirus:7542:-	142150
Herpesvirus:Human_cytomegalovirus:2843:+	2843	Herpesvirus:Human_cytomegalovirus:7543:-	142200
Herpesvirus:Human_cytomegalovirus:2844:+	2844	Herpesvirus:Human_cytomegalovirus:7544:-	142250
Herpesvirus:Human_cytomegalovirus:2845:+	2845	Herpesvirus:Human_cytomegalovirus:7545:-	142300
Herpesvirus:Human_cytomegalovirus:2846:+	2846	Herpesvirus:Human_cytomegalovirus:7546:-	142350
Herpesvirus:Human_cytomegalovirus:2847:+	2847	Herpesvirus:Human_cytomegalovirus:7547:-	142400
Herpesvirus:Human_cytomegalovirus:2848:+	2848	Herpesvirus:Human_cytomegalovirus:7548:-	142450
Herpesvirus:Human_cytomegalovirus:2849:+	2849	Herpesvirus:Human_cytomegalovirus:7549:-	142500
Herpesvirus:Human_cytomegalovirus:2850:+	2850	Herpesvirus:Human_cytomegalovirus:7550:-	142550
Herpesvirus:Human_cytomegalovirus:2851:+	2851	Herpesvirus:Human_cytomegalovirus:7551:-	142600
Herpesvirus:Human_cytomegalovirus:2852:+	2852	Herpesvirus:Human_cytomegalovirus:7552:-	142650
Herpesvirus:Human_cytomegalovirus:2853:+	2853	Herpesvirus:Human_cytomegalovirus:7553:-	142700
Herpesvirus:Human_cytomegalovirus:2854:+	2854	Herpesvirus:Human_cytomegalovirus:7554:-	142750
Herpesvirus:Human_cytomegalovirus:2855:+	2855	Herpesvirus:Human_cytomegalovirus:7555:-	142800
Herpesvirus:Human_cytomegalovirus:2856:+	2856	Herpesvirus:Human_cytomegalovirus:7556:-	142850
Herpesvirus:Human_cytomegalovirus:2857:+	2857	Herpesvirus:Human_cytomegalovirus:7557:-	142900
Herpesvirus:Human_cytomegalovirus:2858:+	2858	Herpesvirus:Human_cytomegalovirus:7558:-	142950
Herpesvirus:Human_cytomegalovirus:2859:+	2859	Herpesvirus:Human_cytomegalovirus:7559:-	143000
Herpesvirus:Human_cytomegalovirus:2860:+	2860	Herpesvirus:Human_cytomegalovirus:7560:-	143050
Herpesvirus:Human_cytomegalovirus:2861:+	2861	Herpesvirus:Human_cytomegalovirus:7561:-	143100
Herpesvirus:Human_cytomegalovirus:2862:+	2862	Herpesvirus:Human_cytomegalovirus:7562:-	143150
Herpesvirus:Human_cytomegalovirus:2863:+	2863	Herpesvirus:Human_cytomegalovirus:7563:-	143200
Herpesvirus:Human_cytomegalovirus:2864:+	2864	Herpesvirus:Human_cytomegalovirus:7564:-	143250
Herpesvirus:Human_cytomegalovirus:2865:+	2865	Herpesvirus:Human_cytomegalovirus:7565:-	143300
Herpesvirus:Human_cytomegalovirus:2866:+	2866	Herpesvirus:Human_cytomegalovirus:7566:-	143350
Herpesvirus:Human_cytomegalovirus:2867:+	2867	Herpesvirus:Human_cytomegalovirus:7567:-	143400
Herpesvirus:Human_cytomegalovirus:2868:+	2868	Herpesvirus:Human_cytomegalovirus:7568:-	143450
Herpesvirus:Human_cytomegalovirus:2869:+	2869	Herpesvirus:Human_cytomegalovirus:7569:-	143500
Herpesvirus:Human_cytomegalovirus:2870:+	2870	Herpesvirus:Human_cytomegalovirus:7570:-	143550
Herpesvirus:Human_cytomegalovirus:2871:+	2871	Herpesvirus:Human_cytomegalovirus:7571:-	143600
Herpesvirus:Human_cytomegalovirus:2872:+	2872	Herpesvirus:Human_cytomegalovirus:7572:-	143650
Herpesvirus:Human_cytomegalovirus:2873:+	2873	Herpesvirus:Human_cytomegalovirus:7573:-	143700
Herpesvirus:Human_cytomegalovirus:2874:+	2874	Herpesvirus:Human_cytomegalovirus:7574:-	143750
Herpesvirus:Human_cytomegalovirus:2875:+	2875	Herpesvirus:Human_cytomegalovirus:7575:-	143800
Herpesvirus:Human_cytomegalovirus:2876:+	2876	Herpesvirus:Human_cytomegalovirus:7576:-	143850
Herpesvirus:Human_cytomegalovirus:2877:+	2877	Herpesvirus:Human_cytomegalovirus:7577:-	143900
Herpesvirus:Human_cytomegalovirus:2878:+	2878	Herpesvirus:Human_cytomegalovirus:7578:-	143950
Herpesvirus:Human_cytomegalovirus:2879:+	2879	Herpesvirus:Human_cytomegalovirus:7579:-	144000
Herpesvirus:Human_cytomegalovirus:2880:+	2880	Herpesvirus:Human_cytomegalovirus:7580:-	144050
Herpesvirus:Human_cytomegalovirus:2881:+	2881	Herpesvirus:Human_cytomegalovirus:7581:-	144100
Herpesvirus:Human_cytomegalovirus:2882:+	2882	Herpesvirus:Human_cytomegalovirus:7582:-	144150
Herpesvirus:Human_cytomegalovirus:2883:+	2883	Herpesvirus:Human_cytomegalovirus:7583:-	144200
Herpesvirus:Human_cytomegalovirus:2884:+	2884	Herpesvirus:Human_cytomegalovirus:7584:-	144250
Herpesvirus:Human_cytomegalovirus:2885:+	2885	Herpesvirus:Human_cytomegalovirus:7585:-	144300
Herpesvirus:Human_cytomegalovirus:2886:+	2886	Herpesvirus:Human_cytomegalovirus:7586:-	144350
Herpesvirus:Human_cytomegalovirus:2887:+	2887	Herpesvirus:Human_cytomegalovirus:7587:-	144400
Herpesvirus:Human_cytomegalovirus:2888:+	2888	Herpesvirus:Human_cytomegalovirus:7588:-	144450
Herpesvirus:Human_cytomegalovirus:2889:+	2889	Herpesvirus:Human_cytomegalovirus:7589:-	144500
Herpesvirus:Human_cytomegalovirus:2890:+	2890	Herpesvirus:Human_cytomegalovirus:7590:-	144550
Herpesvirus:Human_cytomegalovirus:2891:+	2891	Herpesvirus:Human_cytomegalovirus:7591:-	144600
Herpesvirus:Human_cytomegalovirus:2892:+	2892	Herpesvirus:Human_cytomegalovirus:7592:-	144650
Herpesvirus:Human_cytomegalovirus:2893:+	2893	Herpesvirus:Human_cytomegalovirus:7593:-	144700
Herpesvirus:Human_cytomegalovirus:2894:+	2894	Herpesvirus:Human_cytomegalovirus:7594:-	144750
Herpesvirus:Human_cytomegalovirus:2895:+	2895	Herpesvirus:Human_cytomegalovirus:7595:-	144800
Herpesvirus:Human_cytomegalovirus:2896:+	2896	Herpesvirus:Human_cytomegalovirus:7596:-	144850
Herpesvirus:Human_cytomegalovirus:2897:+	2897	Herpesvirus:Human_cytomegalovirus:7597:-	144900
Herpesvirus:Human_cytomegalovirus:2898:+	2898	Herpesvirus:Human_cytomegalovirus:7598:-	144950
Herpesvirus:Human_cytomegalovirus:2899:+	2899	Herpesvirus:Human_cytomegalovirus:7599:-	145000
Herpesvirus:Human_cytomegalovirus:2900:+	2900	Herpesvirus:Human_cytomegalovirus:7600:-	145050
Herpesvirus:Human_cytomegalovirus:2901:+	2901	Herpesvirus:Human_cytomegalovirus:7601:-	145100
Herpesvirus:Human_cytomegalovirus:2902:+	2902	Herpesvirus:Human_cytomegalovirus:7602:-	145150
Herpesvirus:Human_cytomegalovirus:2903:+	2903	Herpesvirus:Human_cytomegalovirus:7603:-	145200
Herpesvirus:Human_cytomegalovirus:2904:+	2904	Herpesvirus:Human_cytomegalovirus:7604:-	145250
Herpesvirus:Human_cytomegalovirus:2905:+	2905	Herpesvirus:Human_cytomegalovirus:7605:-	145300
Herpesvirus:Human_cytomegalovirus:2906:+	2906	Herpesvirus:Human_cytomegalovirus:7606:-	145350
Herpesvirus:Human_cytomegalovirus:2907:+	2907	Herpesvirus:Human_cytomegalovirus:7607:-	145400
Herpesvirus:Human_cytomegalovirus:2908:+	2908	Herpesvirus:Human_cytomegalovirus:7608:-	145450
Herpesvirus:Human_cytomegalovirus:2909:+	2909	Herpesvirus:Human_cytomegalovirus:7609:-	145500
Herpesvirus:Human_cytomegalovirus:2910:+	2910	Herpesvirus:Human_cytomegalovirus:7610:-	145550
Herpesvirus:Human_cytomegalovirus:2911:+	2911	Herpesvirus:Human_cytomegalovirus:7611:-	145600
Herpesvirus:Human_cytomegalovirus:2912:+	2912	Herpesvirus:Human_cytomegalovirus:7612:-	145650
Herpesvirus:Human_cytomegalovirus:2913:+	2913	Herpesvirus:Human_cytomegalovirus:7613:-	145700
Herpesvirus:Human_cytomegalovirus:2914:+	2914	Herpesvirus:Human_cytomegalovirus:7614:-	145750
Herpesvirus:Human_cytomegalovirus:2915:+	2915	Herpesvirus:Human_cytomegalovirus:7615:-	145800
Herpesvirus:Human_cytomegalovirus:2916:+	2916	Herpesvirus:Human_cytomegalovirus:7616:-	145850
Herpesvirus:Human_cytomegalovirus:2917:+	2917	Herpesvirus:Human_cytomegalovirus:7617:-	145900
Herpesvirus:Human_cytomegalovirus:2918:+	2918	Herpesvirus:Human_cytomegalovirus:7618:-	145950
Herpesvirus:Human_cytomegalovirus:2919:+	2919	Herpesvirus:Human_cytomegalovirus:7619:-	146000
Herpesvirus:Human_cytomegalovirus:2920:+	2920	Herpesvirus:Human_cytomegalovirus:7620:-	146050
Herpesvirus:Human_cytomegalovirus:2921:+	2921	Herpesvirus:Human_cytomegalovirus:7621:-	146100
Herpesvirus:Human_cytomegalovirus:2922:+	2922	Herpesvirus:Human_cytomegalovirus:7622:-	146150
Herpesvirus:Human_cytomegalovirus:2923:+	2923	Herpesvirus:Human_cytomegalovirus:7623:-	146200
Herpesvirus:Human_cytomegalovirus:2924:+	2924	Herpesvirus:Human_cytomegalovirus:7624:-	146250
Herpesvirus:Human_cytomegalovirus:2925:+	2925	Herpesvirus:Human_cytomegalovirus:7625:-	146300
Herpesvirus:Human_cytomegalovirus:2926:+	2926	Herpesvirus:Human_cytomegalovirus:7626:-	146350
Herpesvirus:Human_cytomegalovirus:2927:+	2927	Herpesvirus:Human_cytomegalovirus:7627:-	146400
Herpesvirus:Human_cytomegalovirus:2928:+	2928	Herpesvirus:Human_cytomegalovirus:7628:-	146450
Herpesvirus:Human_cytomegalovirus:2929:+	2929	Herpesvirus:Human_cytomegalovirus:7629:-	146500
Herpesvirus:Human_cytomegalovirus:2930:+	2930	Herpesvirus:Human_cytomegalovirus:7630:-	146550
Herpesvirus:Human_cytomegalovirus:2931:+	2931	Herpesvirus:Human_cytomegalovirus:7631:-	146600
Herpesvirus:Human_cytomegalovirus:2932:+	2932	Herpesvirus:Human_cytomegalovirus:7632:-	146650
Herpesvirus:Human_cytomegalovirus:2933:+	2933	Herpesvirus:Human_cytomegalovirus:7633:-	146700
Herpesvirus:Human_cytomegalovirus:2934:+	2934	Herpesvirus:Human_cytomegalovirus:7634:-	146750
Herpesvirus:Human_cytomegalovirus:2935:+	2935	Herpesvirus:Human_cytomegalovirus:7635:-	146800
Herpesvirus:Human_cytomegalovirus:2936:+	2936	Herpesvirus:Human_cytomegalovirus:7636:-	146850
Herpesvirus:Human_cytomegalovirus:2937:+	2937	Herpesvirus:Human_cytomegalovirus:7637:-	146900
Herpesvirus:Human_cytomegalovirus:2938:+	2938	Herpesvirus:Human_cytomegalovirus:7638:-	146950
Herpesvirus:Human_cytomegalovirus:2939:+	2939	Herpesvirus:Human_cytomegalovirus:7639:-	147000
Herpesvirus:Human_cytomegalovirus:2940:+	2940	Herpesvirus:Human_cytomegalovirus:7640:-	147050
Herpesvirus:Human_cytomegalovirus:2941:+	2941	Herpesvirus:Human_cytomegalovirus:7641:-	147100
Herpesvirus:Human_cytomegalovirus:2942:+	2942	Herpesvirus:Human_cytomegalovirus:7642:-	147150
Herpesvirus:Human_cytomegalovirus:2943:+	2943	Herpesvirus:Human_cytomegalovirus:7643:-	147200
Herpesvirus:Human_cytomegalovirus:2944:+	2944	Herpesvirus:Human_cytomegalovirus:7644:-	147250
Herpesvirus:Human_cytomegalovirus:2945:+	2945	Herpesvirus:Human_cytomegalovirus:7645:-	147300
Herpesvirus:Human_cytomegalovirus:2946:+	2946	Herpesvirus:Human_cytomegalovirus:7646:-	147350
Herpesvirus:Human_cytomegalovirus:2947:+	2947	Herpesvirus:Human_cytomegalovirus:7647:-	147400
Herpesvirus:Human_cytomegalovirus:2948:+	2948	Herpesvirus:Human_cytomegalovirus:7648:-	147450
Herpesvirus:Human_cytomegalovirus:2949:+	2949	Herpesvirus:Human_cytomegalovirus:7649:-	147500
Herpesvirus:Human_cytomegalovirus:2950:+	2950	Herpesvirus:Human_cytomegalovirus:7650:-	147550
Herpesvirus:Human_cytomegalovirus:2951:+	2951	Herpesvirus:Human_cytomegalovirus:7651:-	147600
Herpesvirus:Human_cytomegalovirus:2952:+	2952	Herpesvirus:Human_cytomegalovirus:7652:-	147650
Herpesvirus:Human_cytomegalovirus:2953:+	2953	Herpesvirus:Human_cytomegalovirus:7653:-	147700
Herpesvirus:Human_cytomegalovirus:2954:+	2954	Herpesvirus:Human_cytomegalovirus:7654:-	147750
Herpesvirus:Human_cytomegalovirus:2955:+	2955	Herpesvirus:Human_cytomegalovirus:7655:-	147800
Herpesvirus:Human_cytomegalovirus:2956:+	2956	Herpesvirus:Human_cytomegalovirus:7656:-	147850
Herpesvirus:Human_cytomegalovirus:2957:+	2957	Herpesvirus:Human_cytomegalovirus:7657:-	147900
Herpesvirus:Human_cytomegalovirus:2958:+	2958	Herpesvirus:Human_cytomegalovirus:7658:-	147950
Herpesvirus:Human_cytomegalovirus:2959:+	2959	Herpesvirus:Human_cytomegalovirus:7659:-	148000
Herpesvirus:Human_cytomegalovirus:2960:+	2960	Herpesvirus:Human_cytomegalovirus:7660:-	148050
Herpesvirus:Human_cytomegalovirus:2961:+	2961	Herpesvirus:Human_cytomegalovirus:7661:-	148100
Herpesvirus:Human_cytomegalovirus:2962:+	2962	Herpesvirus:Human_cytomegalovirus:7662:-	148150
Herpesvirus:Human_cytomegalovirus:2963:+	2963	Herpesvirus:Human_cytomegalovirus:7663:-	148200
Herpesvirus:Human_cytomegalovirus:2964:+	2964	Herpesvirus:Human_cytomegalovirus:7664:-	148250
Herpesvirus:Human_cytomegalovirus:2965:+	2965	Herpesvirus:Human_cytomegalovirus:7665:-	148300
Herpesvirus:Human_cytomegalovirus:2966:+	2966	Herpesvirus:Human_cytomegalovirus:7666:-	148350
Herpesvirus:Human_cytomegalovirus:2967:+	2967	Herpesvirus:Human_cytomegalovirus:7667:-	148400
Herpesvirus:Human_cytomegalovirus:2968:+	2968	Herpesvirus:Human_cytomegalovirus:7668:-	148450
Herpesvirus:Human_cytomegalovirus:2969:+	2969	Herpesvirus:Human_cytomegalovirus:7669:-	148500
Herpesvirus:Human_cytomegalovirus:2970:+	2970	Herpesvirus:Human_cytomegalovirus:7670:-	148550
Herpesvirus:Human_cytomegalovirus:2971:+	2971	Herpesvirus:Human_cytomegalovirus:7671:-	148600
Herpesvirus:Human_cytomegalovirus:2972:+	2972	Herpesvirus:Human_cytomegalovirus:7672:-	148650
Herpesvirus:Human_cytomegalovirus:2973:+	2973	Herpesvirus:Human_cytomegalovirus:7673:-	148700
Herpesvirus:Human_cytomegalovirus:2974:+	2974	Herpesvirus:Human_cytomegalovirus:7674:-	148750
Herpesvirus:Human_cytomegalovirus:2975:+	2975	Herpesvirus:Human_cytomegalovirus:7675:-	148800
Herpesvirus:Human_cytomegalovirus:2976:+	2976	Herpesvirus:Human_cytomegalovirus:7676:-	148850
Herpesvirus:Human_cytomegalovirus:2977:+	2977	Herpesvirus:Human_cytomegalovirus:7677:-	148900
Herpesvirus:Human_cytomegalovirus:2978:+	2978	Herpesvirus:Human_cytomegalovirus:7678:-	148950
Herpesvirus:Human_cytomegalovirus:2979:+	2979	Herpesvirus:Human_cytomegalovirus:7679:-	149000
Herpesvirus:Human_cytomegalovirus:2980:+	2980	Herpesvirus:Human_cytomegalovirus:7680:-	149050
Herpesvirus:Human_cytomegalovirus:2981:+	2981	Herpesvirus:Human_cytomegalovirus:7681:-	149100
Herpesvirus:Human_cytomegalovirus:2982:+	2982	Herpesvirus:Human_cytomegalovirus:7682:-	149150
Herpesvirus:Human_cytomegalovirus:2983:+	2983	Herpesvirus:Human_cytomegalovirus:7683:-	149200
Herpesvirus:Human_cytomegalovirus:2984:+	2984	Herpesvirus:Human_cytomegalovirus:7684:-	149250
Herpesvirus:Human_cytomegalovirus:2985:+	2985	Herpesvirus:Human_cytomegalovirus:7685:-	149300
Herpesvirus:Human_cytomegalovirus:2986:+	2986	Herpesvirus:Human_cytomegalovirus:7686:-	149350
Herpesvirus:Human_cytomegalovirus:2987:+	2987	Herpesvirus:Human_cytomegalovirus:7687:-	149400
Herpesvirus:Human_cytomegalovirus:2988:+	2988	Herpesvirus:Human_cytomegalovirus:7688:-	149450
Herpesvirus:Human_cytomegalovirus:2989:+	2989	Herpesvirus:Human_cytomegalovirus:7689:-	149500
Herpesvirus:Human_cytomegalovirus:2990:+	2990	Herpesvirus:Human_cytomegalovirus:7690:-	149550
Herpesvirus:Human_cytomegalovirus:2991:+	2991	Herpesvirus:Human_cytomegalovirus:7691:-	149600
Herpesvirus:Human_cytomegalovirus:2992:+	2992	Herpesvirus:Human_cytomegalovirus:7692:-	149650
Herpesvirus:Human_cytomegalovirus:2993:+	2993	Herpesvirus:Human_cytomegalovirus:7693:-	149700
Herpesvirus:Human_cytomegalovirus:2994:+	2994	Herpesvirus:Human_cytomegalovirus:7694:-	149750
Herpesvirus:Human_cytomegalovirus:2995:+	2995	Herpesvirus:Human_cytomegalovirus:7695:-	149800
Herpesvirus:Human_cytomegalovirus:2996:+	2996	Herpesvirus:Human_cytomegalovirus:7696:-	149850
Herpesvirus:Human_cytomegalovirus:2997:+	2997	Herpesvirus:Human_cytomegalovirus:7697:-	149900
Herpesvirus:Human_cytomegalovirus:2998:+	2998	Herpesvirus:Human_cytomegalovirus:7698:-	149950
Herpesvirus:Human_cytomegalovirus:2999:+	2999	Herpesvirus:Human_cytomegalovirus:7699:-	150000
Herpesvirus:Human_cytomegalovirus:3000:+	3000	Herpesvirus:Human_cytomegalovirus:7700:-	150050
Herpesvirus:Human_cytomegalovirus:3001:+	3001	Herpesvirus:Human_cytomegalovirus:7701:-	150100
Herpesvirus:Human_cytomegalovirus:3002:+	3002	Herpesvirus:Human_cytomegalovirus:7702:-	150150
Herpesvirus:Human_cytomegalovirus:3003:+	3003	Herpesvirus:Human_cytomegalovirus:7703:-	150200
Herpesvirus:Human_cytomegalovirus:3004:+	3004	Herpesvirus:Human_cytomegalovirus:7704:-	150250
Herpesvirus:Human_cytomegalovirus:3005:+	3005	Herpesvirus:Human_cytomegalovirus:7705:-	150300
Herpesvirus:Human_cytomegalovirus:3006:+	3006	Herpesvirus:Human_cytomegalovirus:7706:-	150350
Herpesvirus:Human_cytomegalovirus:3007:+	3007	Herpesvirus:Human_cytomegalovirus:7707:-	150400
Herpesvirus:Human_cytomegalovirus:3008:+	3008	Herpesvirus:Human_cytomegalovirus:7708:-	150450
Herpesvirus:Human_cytomegalovirus:3009:+	3009	Herpesvirus:Human_cytomegalovirus:7709:-	150500
Herpesvirus:Human_cytomegalovirus:3010:+	3010	Herpesvirus:Human_cytomegalovirus:7710:-	150550
Herpesvirus:Human_cytomegalovirus:3011:+	3011	Herpesvirus:Human_cytomegalovirus:7711:-	150600
Herpesvirus:Human_cytomegalovirus:3012:+	3012	Herpesvirus:Human_cytomegalovirus:7712:-	150650
Herpesvirus:Human_cytomegalovirus:3013:+	3013	Herpesvirus:Human_cytomegalovirus:7713:-	150700
Herpesvirus:Human_cytomegalovirus:3014:+	3014	Herpesvirus:Human_cytomegalovirus:7714:-	150750
Herpesvirus:Human_cytomegalovirus:3015:+	3015	Herpesvirus:Human_cytomegalovirus:7715:-	150800
Herpesvirus:Human_cytomegalovirus:3016:+	3016	Herpesvirus:Human_cytomegalovirus:7716:-	150850
Herpesvirus:Human_cytomegalovirus:3017:+	3017	Herpesvirus:Human_cytomegalovirus:7717:-	150900
Herpesvirus:Human_cytomegalovirus:3018:+	3018	Herpesvirus:Human_cytomegalovirus:7718:-	150950
Herpesvirus:Human_cytomegalovirus:3019:+	3019	Herpesvirus:Human_cytomegalovirus:7719:-	151000
Herpesvirus:Human_cytomegalovirus:3020:+	3020	Herpesvirus:Human_cytomegalovirus:7720:-	151050
Herpesvirus:Human_cytomegalovirus:3021:+	3021	Herpesvirus:Human_cytomegalovirus:7721:-	151100
Herpesvirus:Human_cytomegalovirus:3022:+	3022	Herpesvirus:Human_cytomegalovirus:7722:-	151150
Herpesvirus:Human_cytomegalovirus:3023:+	3023	Herpesvirus:Human_cytomegalovirus:7723:-	151200
Herpesvirus:Human_cytomegalovirus:3024:+	3024	Herpesvirus:Human_cytomegalovirus:7724:-	151250
Herpesvirus:Human_cytomegalovirus:3025:+	3025	Herpesvirus:Human_cytomegalovirus:7725:-	151300
Herpesvirus:Human_cytomegalovirus:3026:+	3026	Herpesvirus:Human_cytomegalovirus:7726:-	151350
Herpesvirus:Human_cytomegalovirus:3027:+	3027	Herpesvirus:Human_cytomegalovirus:7727:-	151400
Herpesvirus:Human_cytomegalovirus:3028:+	3028	Herpesvirus:Human_cytomegalovirus:7728:-	151450
Herpesvirus:Human_cytomegalovirus:3029:+	3029	Herpesvirus:Human_cytomegalovirus:7729:-	151500
Herpesvirus:Human_cytomegalovirus:3030:+	3030	Herpesvirus:Human_cytomegalovirus:7730:-	151550
Herpesvirus:Human_cytomegalovirus:3031:+	3031	Herpesvirus:Human_cytomegalovirus:7731:-	151600
Herpesvirus:Human_cytomegalovirus:3032:+	3032	Herpesvirus:Human_cytomegalovirus:7732:-	151650
Herpesvirus:Human_cytomegalovirus:3033:+	3033	Herpesvirus:Human_cytomegalovirus:7733:-	151700
Herpesvirus:Human_cytomegalovirus:3034:+	3034	Herpesvirus:Human_cytomegalovirus:7734:-	151750
Herpesvirus:Human_cytomegalovirus:3035:+	3035	Herpesvirus:Human_cytomegalovirus:7735:-	151800
Herpesvirus:Human_cytomegalovirus:3036:+	3036	Herpesvirus:Human_cytomegalovirus:7736:-	151850
Herpesvirus:Human_cytomegalovirus:3037:+	3037	Herpesvirus:Human_cytomegalovirus:7737:-	151900
Herpesvirus:Human_cytomegalovirus:3038:+	3038	Herpesvirus:Human_cytomegalovirus:7738:-	151950
Herpesvirus:Human_cytomegalovirus:3039:+	3039	Herpesvirus:Human_cytomegalovirus:7739:-	152000
Herpesvirus:Human_cytomegalovirus:3040:+	3040	Herpesvirus:Human_cytomegalovirus:7740:-	152050
Herpesvirus:Human_cytomegalovirus:3041:+	3041	Herpesvirus:Human_cytomegalovirus:7741:-	152100
Herpesvirus:Human_cytomegalovirus:3042:+	3042	Herpesvirus:Human_cytomegalovirus:7742:-	152150
Herpesvirus:Human_cytomegalovirus:3043:+	3043	Herpesvirus:Human_cytomegalovirus:7743:-	152200
Herpesvirus:Human_cytomegalovirus:3044:+	3044	Herpesvirus:Human_cytomegalovirus:7744:-	152250
Herpesvirus:Human_cytomegalovirus:3045:+	3045	Herpesvirus:Human_cytomegalovirus:7745:-	152300
Herpesvirus:Human_cytomegalovirus:3046:+	3046	Herpesvirus:Human_cytomegalovirus:7746:-	152350
Herpesvirus:Human_cytomegalovirus:3047:+	3047	Herpesvirus:Human_cytomegalovirus:7747:-	152400
Herpesvirus:Human_cytomegalovirus:3048:+	3048	Herpesvirus:Human_cytomegalovirus:7748:-	152450
Herpesvirus:Human_cytomegalovirus:3049:+	3049	Herpesvirus:Human_cytomegalovirus:7749:-	152500
Herpesvirus:Human_cytomegalovirus:3050:+	3050	Herpesvirus:Human_cytomegalovirus:7750:-	152550
Herpesvirus:Human_cytomegalovirus:3051:+	3051	Herpesvirus:Human_cytomegalovirus:7751:-	152600
Herpesvirus:Human_cytomegalovirus:3052:+	3052	Herpesvirus:Human_cytomegalovirus:7752:-	152650
Herpesvirus:Human_cytomegalovirus:3053:+	3053	Herpesvirus:Human_cytomegalovirus:7753:-	152700
Herpesvirus:Human_cytomegalovirus:3054:+	3054	Herpesvirus:Human_cytomegalovirus:7754:-	152750
Herpesvirus:Human_cytomegalovirus:3055:+	3055	Herpesvirus:Human_cytomegalovirus:7755:-	152800
Herpesvirus:Human_cytomegalovirus:3056:+	3056	Herpesvirus:Human_cytomegalovirus:7756:-	152850
Herpesvirus:Human_cytomegalovirus:3057:+	3057	Herpesvirus:Human_cytomegalovirus:7757:-	152900
Herpesvirus:Human_cytomegalovirus:3058:+	3058	Herpesvirus:Human_cytomegalovirus:7758:-	152950
Herpesvirus:Human_cytomegalovirus:3059:+	3059	Herpesvirus:Human_cytomegalovirus:7759:-	153000
