sense	number	antisense	bp	
Adenovirus:Type_14_Strain_de_Wit:464:+	479	Adenovirus:Type_14_Strain_de_Wit:1144:-	24000	
Adenovirus:Type_14_Strain_de_Wit:465:+	480	Adenovirus:Type_14_Strain_de_Wit:1145:-	24050	
Adenovirus:Type_14_Strain_de_Wit:466:+	481	Adenovirus:Type_14_Strain_de_Wit:1146:-	24100	
Adenovirus:Type_14_Strain_de_Wit:467:+	482	Adenovirus:Type_14_Strain_de_Wit:1147:-	24150	
Adenovirus:Type_14_Strain_de_Wit:468:+	483	Adenovirus:Type_14_Strain_de_Wit:1148:-	24200	
Adenovirus:Type_14_Strain_de_Wit:469:+	484	Adenovirus:Type_14_Strain_de_Wit:1149:-	24250	
Adenovirus:Type_14_Strain_de_Wit:470:+	485	Adenovirus:Type_14_Strain_de_Wit:1150:-	24300	
Adenovirus:Type_14_Strain_de_Wit:471:+	486	Adenovirus:Type_14_Strain_de_Wit:1151:-	24350	
Adenovirus:Type_14_Strain_de_Wit:472:+	487	Adenovirus:Type_14_Strain_de_Wit:1152:-	24400	
Adenovirus:Type_14_Strain_de_Wit:473:+	488	Adenovirus:Type_14_Strain_de_Wit:1153:-	24450	
Adenovirus:Type_14_Strain_de_Wit:474:+	489	Adenovirus:Type_14_Strain_de_Wit:1154:-	24500	
Adenovirus:Type_14_Strain_de_Wit:475:+	490	Adenovirus:Type_14_Strain_de_Wit:1155:-	24550	
Adenovirus:Type_14_Strain_de_Wit:476:+	491	Adenovirus:Type_14_Strain_de_Wit:1156:-	24600	
Adenovirus:Type_14_Strain_de_Wit:477:+	492	Adenovirus:Type_14_Strain_de_Wit:1157:-	24650	
Adenovirus:Type_14_Strain_de_Wit:478:+	493	Adenovirus:Type_14_Strain_de_Wit:1158:-	24700	
Adenovirus:Type_14_Strain_de_Wit:479:+	494	Adenovirus:Type_14_Strain_de_Wit:1159:-	24750	
Adenovirus:Type_14_Strain_de_Wit:480:+	495	Adenovirus:Type_14_Strain_de_Wit:1160:-	24800	
Adenovirus:Type_14_Strain_de_Wit:481:+	496	Adenovirus:Type_14_Strain_de_Wit:1161:-	24850	
Adenovirus:Type_14_Strain_de_Wit:482:+	497	Adenovirus:Type_14_Strain_de_Wit:1162:-	24900	
Adenovirus:Type_14_Strain_de_Wit:483:+	498	Adenovirus:Type_14_Strain_de_Wit:1163:-	24950	
Adenovirus:Type_14_Strain_de_Wit:484:+	499	Adenovirus:Type_14_Strain_de_Wit:1164:-	25000	
Adenovirus:Type_14_Strain_de_Wit:485:+	500	Adenovirus:Type_14_Strain_de_Wit:1165:-	25050	
Adenovirus:Type_14_Strain_de_Wit:486:+	501	Adenovirus:Type_14_Strain_de_Wit:1166:-	25100	
Adenovirus:Type_14_Strain_de_Wit:487:+	502	Adenovirus:Type_14_Strain_de_Wit:1167:-	25150	
Adenovirus:Type_14_Strain_de_Wit:488:+	503	Adenovirus:Type_14_Strain_de_Wit:1168:-	25200	
Adenovirus:Type_14_Strain_de_Wit:489:+	504	Adenovirus:Type_14_Strain_de_Wit:1169:-	25250	
Adenovirus:Type_14_Strain_de_Wit:490:+	505	Adenovirus:Type_14_Strain_de_Wit:1170:-	25300	
Adenovirus:Type_14_Strain_de_Wit:491:+	506	Adenovirus:Type_14_Strain_de_Wit:1171:-	25350	
Adenovirus:Type_14_Strain_de_Wit:492:+	507	Adenovirus:Type_14_Strain_de_Wit:1172:-	25400	
Adenovirus:Type_14_Strain_de_Wit:493:+	508	Adenovirus:Type_14_Strain_de_Wit:1173:-	25450	
Adenovirus:Type_14_Strain_de_Wit:494:+	509	Adenovirus:Type_14_Strain_de_Wit:1174:-	25500	
Adenovirus:Type_14_Strain_de_Wit:495:+	510	Adenovirus:Type_14_Strain_de_Wit:1175:-	25550	
Adenovirus:Type_14_Strain_de_Wit:496:+	511	Adenovirus:Type_14_Strain_de_Wit:1176:-	25600	
Adenovirus:Type_14_Strain_de_Wit:497:+	512	Adenovirus:Type_14_Strain_de_Wit:1177:-	25650	
Adenovirus:Type_14_Strain_de_Wit:498:+	513	Adenovirus:Type_14_Strain_de_Wit:1178:-	25700	
Adenovirus:Type_14_Strain_de_Wit:499:+	514	Adenovirus:Type_14_Strain_de_Wit:1179:-	25750	
Adenovirus:Type_14_Strain_de_Wit:500:+	515	Adenovirus:Type_14_Strain_de_Wit:1180:-	25800	
Adenovirus:Type_14_Strain_de_Wit:501:+	516	Adenovirus:Type_14_Strain_de_Wit:1181:-	25850	
Adenovirus:Type_14_Strain_de_Wit:502:+	517	Adenovirus:Type_14_Strain_de_Wit:1182:-	25900	
Adenovirus:Type_14_Strain_de_Wit:503:+	518	Adenovirus:Type_14_Strain_de_Wit:1183:-	25950	
Adenovirus:Type_14_Strain_de_Wit:504:+	519	Adenovirus:Type_14_Strain_de_Wit:1184:-	26000	
Adenovirus:Type_14_Strain_de_Wit:505:+	520	Adenovirus:Type_14_Strain_de_Wit:1185:-	26050	
Adenovirus:Type_14_Strain_de_Wit:506:+	521	Adenovirus:Type_14_Strain_de_Wit:1186:-	26100	
Adenovirus:Type_14_Strain_de_Wit:507:+	522	Adenovirus:Type_14_Strain_de_Wit:1187:-	26150	
Adenovirus:Type_14_Strain_de_Wit:508:+	523	Adenovirus:Type_14_Strain_de_Wit:1188:-	26200	
Adenovirus:Type_14_Strain_de_Wit:509:+	524	Adenovirus:Type_14_Strain_de_Wit:1189:-	26250	
Adenovirus:Type_14_Strain_de_Wit:510:+	525	Adenovirus:Type_14_Strain_de_Wit:1190:-	26300	
Adenovirus:Type_14_Strain_de_Wit:511:+	526	Adenovirus:Type_14_Strain_de_Wit:1191:-	26350	
Adenovirus:Type_14_Strain_de_Wit:512:+	527	Adenovirus:Type_14_Strain_de_Wit:1192:-	26400	
Adenovirus:Type_14_Strain_de_Wit:513:+	528	Adenovirus:Type_14_Strain_de_Wit:1193:-	26450	
Adenovirus:Type_14_Strain_de_Wit:514:+	529	Adenovirus:Type_14_Strain_de_Wit:1194:-	26500	
Adenovirus:Type_14_Strain_de_Wit:515:+	530	Adenovirus:Type_14_Strain_de_Wit:1195:-	26550	
Adenovirus:Type_14_Strain_de_Wit:516:+	531	Adenovirus:Type_14_Strain_de_Wit:1196:-	26600	
Adenovirus:Type_14_Strain_de_Wit:517:+	532	Adenovirus:Type_14_Strain_de_Wit:1197:-	26650	
Adenovirus:Type_14_Strain_de_Wit:518:+	533	Adenovirus:Type_14_Strain_de_Wit:1198:-	26700	
Adenovirus:Type_14_Strain_de_Wit:519:+	534	Adenovirus:Type_14_Strain_de_Wit:1199:-	26750	
Adenovirus:Type_14_Strain_de_Wit:520:+	535	Adenovirus:Type_14_Strain_de_Wit:1200:-	26800	
Adenovirus:Type_14_Strain_de_Wit:521:+	536	Adenovirus:Type_14_Strain_de_Wit:1201:-	26850	
Adenovirus:Type_14_Strain_de_Wit:522:+	537	Adenovirus:Type_14_Strain_de_Wit:1202:-	26900	
Adenovirus:Type_14_Strain_de_Wit:523:+	538	Adenovirus:Type_14_Strain_de_Wit:1203:-	26950	
Adenovirus:Type_14_Strain_de_Wit:524:+	539	Adenovirus:Type_14_Strain_de_Wit:1204:-	27000	
Adenovirus:Type_14_Strain_de_Wit:525:+	540	Adenovirus:Type_14_Strain_de_Wit:1205:-	27050	
Adenovirus:Type_14_Strain_de_Wit:526:+	541	Adenovirus:Type_14_Strain_de_Wit:1206:-	27100	
Adenovirus:Type_14_Strain_de_Wit:527:+	542	Adenovirus:Type_14_Strain_de_Wit:1207:-	27150	
Adenovirus:Type_14_Strain_de_Wit:528:+	543	Adenovirus:Type_14_Strain_de_Wit:1208:-	27200	
Adenovirus:Type_14_Strain_de_Wit:529:+	544	Adenovirus:Type_14_Strain_de_Wit:1209:-	27250	
Adenovirus:Type_14_Strain_de_Wit:530:+	545	Adenovirus:Type_14_Strain_de_Wit:1210:-	27300	
Adenovirus:Type_14_Strain_de_Wit:531:+	546	Adenovirus:Type_14_Strain_de_Wit:1211:-	27350	
Adenovirus:Type_14_Strain_de_Wit:532:+	547	Adenovirus:Type_14_Strain_de_Wit:1212:-	27400	
Adenovirus:Type_14_Strain_de_Wit:533:+	548	Adenovirus:Type_14_Strain_de_Wit:1213:-	27450	
Adenovirus:Type_14_Strain_de_Wit:534:+	549	Adenovirus:Type_14_Strain_de_Wit:1214:-	27500	
Adenovirus:Type_14_Strain_de_Wit:535:+	550	Adenovirus:Type_14_Strain_de_Wit:1215:-	27550	
Adenovirus:Type_14_Strain_de_Wit:536:+	551	Adenovirus:Type_14_Strain_de_Wit:1216:-	27600	
Adenovirus:Type_14_Strain_de_Wit:537:+	552	Adenovirus:Type_14_Strain_de_Wit:1217:-	27650	
Adenovirus:Type_14_Strain_de_Wit:538:+	553	Adenovirus:Type_14_Strain_de_Wit:1218:-	27700	
Adenovirus:Type_14_Strain_de_Wit:539:+	554	Adenovirus:Type_14_Strain_de_Wit:1219:-	27750	
Adenovirus:Type_14_Strain_de_Wit:540:+	555	Adenovirus:Type_14_Strain_de_Wit:1220:-	27800	
Adenovirus:Type_14_Strain_de_Wit:541:+	556	Adenovirus:Type_14_Strain_de_Wit:1221:-	27850	
Adenovirus:Type_14_Strain_de_Wit:542:+	557	Adenovirus:Type_14_Strain_de_Wit:1222:-	27900	
Adenovirus:Type_14_Strain_de_Wit:543:+	558	Adenovirus:Type_14_Strain_de_Wit:1223:-	27950	
Adenovirus:Type_14_Strain_de_Wit:544:+	559	Adenovirus:Type_14_Strain_de_Wit:1224:-	28000	
Adenovirus:Type_14_Strain_de_Wit:545:+	560	Adenovirus:Type_14_Strain_de_Wit:1225:-	28050	
Adenovirus:Type_14_Strain_de_Wit:546:+	561	Adenovirus:Type_14_Strain_de_Wit:1226:-	28100	
Adenovirus:Type_14_Strain_de_Wit:547:+	562	Adenovirus:Type_14_Strain_de_Wit:1227:-	28150	
Adenovirus:Type_14_Strain_de_Wit:548:+	563	Adenovirus:Type_14_Strain_de_Wit:1228:-	28200	
Adenovirus:Type_14_Strain_de_Wit:549:+	564	Adenovirus:Type_14_Strain_de_Wit:1229:-	28250	
Adenovirus:Type_14_Strain_de_Wit:550:+	565	Adenovirus:Type_14_Strain_de_Wit:1230:-	28300	
Adenovirus:Type_14_Strain_de_Wit:551:+	566	Adenovirus:Type_14_Strain_de_Wit:1231:-	28350	
Adenovirus:Type_14_Strain_de_Wit:552:+	567	Adenovirus:Type_14_Strain_de_Wit:1232:-	28400	
Adenovirus:Type_14_Strain_de_Wit:553:+	568	Adenovirus:Type_14_Strain_de_Wit:1233:-	28450	
Adenovirus:Type_14_Strain_de_Wit:554:+	569	Adenovirus:Type_14_Strain_de_Wit:1234:-	28500	
Adenovirus:Type_14_Strain_de_Wit:555:+	570	Adenovirus:Type_14_Strain_de_Wit:1235:-	28550	
Adenovirus:Type_14_Strain_de_Wit:556:+	571	Adenovirus:Type_14_Strain_de_Wit:1236:-	28600	
Adenovirus:Type_14_Strain_de_Wit:557:+	572	Adenovirus:Type_14_Strain_de_Wit:1237:-	28650	
Adenovirus:Type_14_Strain_de_Wit:558:+	573	Adenovirus:Type_14_Strain_de_Wit:1238:-	28700	
Adenovirus:Type_14_Strain_de_Wit:559:+	574	Adenovirus:Type_14_Strain_de_Wit:1239:-	28750	
Adenovirus:Type_14_Strain_de_Wit:560:+	575	Adenovirus:Type_14_Strain_de_Wit:1240:-	28800	
Adenovirus:Type_14_Strain_de_Wit:561:+	576	Adenovirus:Type_14_Strain_de_Wit:1241:-	28850	
Adenovirus:Type_14_Strain_de_Wit:562:+	577	Adenovirus:Type_14_Strain_de_Wit:1242:-	28900	
Adenovirus:Type_14_Strain_de_Wit:563:+	578	Adenovirus:Type_14_Strain_de_Wit:1243:-	28950	
Adenovirus:Type_14_Strain_de_Wit:564:+	579	Adenovirus:Type_14_Strain_de_Wit:1244:-	29000	
Adenovirus:Type_14_Strain_de_Wit:565:+	580	Adenovirus:Type_14_Strain_de_Wit:1245:-	29050	
Adenovirus:Type_14_Strain_de_Wit:566:+	581	Adenovirus:Type_14_Strain_de_Wit:1246:-	29100	
Adenovirus:Type_14_Strain_de_Wit:567:+	582	Adenovirus:Type_14_Strain_de_Wit:1247:-	29150	
Adenovirus:Type_14_Strain_de_Wit:568:+	583	Adenovirus:Type_14_Strain_de_Wit:1248:-	29200	
Adenovirus:Type_14_Strain_de_Wit:569:+	584	Adenovirus:Type_14_Strain_de_Wit:1249:-	29250	
Adenovirus:Type_14_Strain_de_Wit:570:+	585	Adenovirus:Type_14_Strain_de_Wit:1250:-	29300	
Adenovirus:Type_14_Strain_de_Wit:571:+	586	Adenovirus:Type_14_Strain_de_Wit:1251:-	29350	
Adenovirus:Type_14_Strain_de_Wit:572:+	587	Adenovirus:Type_14_Strain_de_Wit:1252:-	29400	
Adenovirus:Type_14_Strain_de_Wit:573:+	588	Adenovirus:Type_14_Strain_de_Wit:1253:-	29450	
Adenovirus:Type_14_Strain_de_Wit:574:+	589	Adenovirus:Type_14_Strain_de_Wit:1254:-	29500	
Adenovirus:Type_14_Strain_de_Wit:575:+	590	Adenovirus:Type_14_Strain_de_Wit:1255:-	29550	
Adenovirus:Type_14_Strain_de_Wit:576:+	591	Adenovirus:Type_14_Strain_de_Wit:1256:-	29600	
Adenovirus:Type_14_Strain_de_Wit:577:+	592	Adenovirus:Type_14_Strain_de_Wit:1257:-	29650	
Adenovirus:Type_14_Strain_de_Wit:578:+	593	Adenovirus:Type_14_Strain_de_Wit:1258:-	29700	
Adenovirus:Type_14_Strain_de_Wit:579:+	594	Adenovirus:Type_14_Strain_de_Wit:1259:-	29750	
Adenovirus:Type_14_Strain_de_Wit:580:+	595	Adenovirus:Type_14_Strain_de_Wit:1260:-	29800	
Adenovirus:Type_14_Strain_de_Wit:581:+	596	Adenovirus:Type_14_Strain_de_Wit:1261:-	29850	
Adenovirus:Type_14_Strain_de_Wit:582:+	597	Adenovirus:Type_14_Strain_de_Wit:1262:-	29900	
Adenovirus:Type_14_Strain_de_Wit:583:+	598	Adenovirus:Type_14_Strain_de_Wit:1263:-	29950	
Adenovirus:Type_14_Strain_de_Wit:584:+	599	Adenovirus:Type_14_Strain_de_Wit:1264:-	30000	
Adenovirus:Type_14_Strain_de_Wit:585:+	600	Adenovirus:Type_14_Strain_de_Wit:1265:-	30050	
Adenovirus:Type_14_Strain_de_Wit:586:+	601	Adenovirus:Type_14_Strain_de_Wit:1266:-	30100	
Adenovirus:Type_14_Strain_de_Wit:587:+	602	Adenovirus:Type_14_Strain_de_Wit:1267:-	30150	
Adenovirus:Type_14_Strain_de_Wit:588:+	603	Adenovirus:Type_14_Strain_de_Wit:1268:-	30200	
Adenovirus:Type_14_Strain_de_Wit:589:+	604	Adenovirus:Type_14_Strain_de_Wit:1269:-	30250	
Adenovirus:Type_14_Strain_de_Wit:590:+	605	Adenovirus:Type_14_Strain_de_Wit:1270:-	30300	
Adenovirus:Type_14_Strain_de_Wit:591:+	606	Adenovirus:Type_14_Strain_de_Wit:1271:-	30350	
Adenovirus:Type_14_Strain_de_Wit:592:+	607	Adenovirus:Type_14_Strain_de_Wit:1272:-	30400	
Adenovirus:Type_14_Strain_de_Wit:593:+	608	Adenovirus:Type_14_Strain_de_Wit:1273:-	30450	
Adenovirus:Type_14_Strain_de_Wit:594:+	609	Adenovirus:Type_14_Strain_de_Wit:1274:-	30500	
Adenovirus:Type_14_Strain_de_Wit:595:+	610	Adenovirus:Type_14_Strain_de_Wit:1275:-	30550	
Adenovirus:Type_14_Strain_de_Wit:596:+	611	Adenovirus:Type_14_Strain_de_Wit:1276:-	30600	
Adenovirus:Type_14_Strain_de_Wit:597:+	612	Adenovirus:Type_14_Strain_de_Wit:1277:-	30650	
Adenovirus:Type_14_Strain_de_Wit:598:+	613	Adenovirus:Type_14_Strain_de_Wit:1278:-	30700	
Adenovirus:Type_14_Strain_de_Wit:599:+	614	Adenovirus:Type_14_Strain_de_Wit:1279:-	30750	
Adenovirus:Type_14_Strain_de_Wit:600:+	615	Adenovirus:Type_14_Strain_de_Wit:1280:-	30800	
Adenovirus:Type_14_Strain_de_Wit:601:+	616	Adenovirus:Type_14_Strain_de_Wit:1281:-	30850	
Adenovirus:Type_14_Strain_de_Wit:602:+	617	Adenovirus:Type_14_Strain_de_Wit:1282:-	30900	
Adenovirus:Type_14_Strain_de_Wit:603:+	618	Adenovirus:Type_14_Strain_de_Wit:1283:-	30950	
Adenovirus:Type_14_Strain_de_Wit:604:+	619	Adenovirus:Type_14_Strain_de_Wit:1284:-	31000	
Adenovirus:Type_14_Strain_de_Wit:605:+	620	Adenovirus:Type_14_Strain_de_Wit:1285:-	31050	
Adenovirus:Type_14_Strain_de_Wit:606:+	621	Adenovirus:Type_14_Strain_de_Wit:1286:-	31100	
Adenovirus:Type_14_Strain_de_Wit:607:+	622	Adenovirus:Type_14_Strain_de_Wit:1287:-	31150	
Adenovirus:Type_14_Strain_de_Wit:608:+	623	Adenovirus:Type_14_Strain_de_Wit:1288:-	31200	
Adenovirus:Type_14_Strain_de_Wit:609:+	624	Adenovirus:Type_14_Strain_de_Wit:1289:-	31250	
Adenovirus:Type_14_Strain_de_Wit:610:+	625	Adenovirus:Type_14_Strain_de_Wit:1290:-	31300	
Adenovirus:Type_14_Strain_de_Wit:611:+	626	Adenovirus:Type_14_Strain_de_Wit:1291:-	31350	
Adenovirus:Type_14_Strain_de_Wit:612:+	627	Adenovirus:Type_14_Strain_de_Wit:1292:-	31400	
Adenovirus:Type_14_Strain_de_Wit:613:+	628	Adenovirus:Type_14_Strain_de_Wit:1293:-	31450	
Adenovirus:Type_14_Strain_de_Wit:614:+	629	Adenovirus:Type_14_Strain_de_Wit:1294:-	31500	
Adenovirus:Type_14_Strain_de_Wit:615:+	630	Adenovirus:Type_14_Strain_de_Wit:1295:-	31550	
Adenovirus:Type_14_Strain_de_Wit:616:+	631	Adenovirus:Type_14_Strain_de_Wit:1296:-	31600	
Adenovirus:Type_14_Strain_de_Wit:617:+	632	Adenovirus:Type_14_Strain_de_Wit:1297:-	31650	
Adenovirus:Type_14_Strain_de_Wit:618:+	633	Adenovirus:Type_14_Strain_de_Wit:1298:-	31700	
Adenovirus:Type_14_Strain_de_Wit:619:+	634	Adenovirus:Type_14_Strain_de_Wit:1299:-	31750	
Adenovirus:Type_14_Strain_de_Wit:620:+	635	Adenovirus:Type_14_Strain_de_Wit:1300:-	31800	
Adenovirus:Type_14_Strain_de_Wit:621:+	636	Adenovirus:Type_14_Strain_de_Wit:1301:-	31850	
Adenovirus:Type_14_Strain_de_Wit:622:+	637	Adenovirus:Type_14_Strain_de_Wit:1302:-	31900	
Adenovirus:Type_14_Strain_de_Wit:623:+	638	Adenovirus:Type_14_Strain_de_Wit:1303:-	31950	
Adenovirus:Type_14_Strain_de_Wit:624:+	639	Adenovirus:Type_14_Strain_de_Wit:1304:-	32000	
Adenovirus:Type_14_Strain_de_Wit:625:+	640	Adenovirus:Type_14_Strain_de_Wit:1305:-	32050	
Adenovirus:Type_14_Strain_de_Wit:626:+	641	Adenovirus:Type_14_Strain_de_Wit:1306:-	32100	
Adenovirus:Type_14_Strain_de_Wit:627:+	642	Adenovirus:Type_14_Strain_de_Wit:1307:-	32150	
Adenovirus:Type_14_Strain_de_Wit:628:+	643	Adenovirus:Type_14_Strain_de_Wit:1308:-	32200	
Adenovirus:Type_14_Strain_de_Wit:629:+	644	Adenovirus:Type_14_Strain_de_Wit:1309:-	32250	
Adenovirus:Type_14_Strain_de_Wit:630:+	645	Adenovirus:Type_14_Strain_de_Wit:1310:-	32300	
Adenovirus:Type_14_Strain_de_Wit:631:+	646	Adenovirus:Type_14_Strain_de_Wit:1311:-	32350	
Adenovirus:Type_14_Strain_de_Wit:632:+	647	Adenovirus:Type_14_Strain_de_Wit:1312:-	32400	
Adenovirus:Type_14_Strain_de_Wit:633:+	648	Adenovirus:Type_14_Strain_de_Wit:1313:-	32450	
Adenovirus:Type_14_Strain_de_Wit:634:+	649	Adenovirus:Type_14_Strain_de_Wit:1314:-	32500	
Adenovirus:Type_14_Strain_de_Wit:635:+	650	Adenovirus:Type_14_Strain_de_Wit:1315:-	32550	
Adenovirus:Type_14_Strain_de_Wit:636:+	651	Adenovirus:Type_14_Strain_de_Wit:1316:-	32600	
Adenovirus:Type_14_Strain_de_Wit:637:+	652	Adenovirus:Type_14_Strain_de_Wit:1317:-	32650	
Adenovirus:Type_14_Strain_de_Wit:638:+	653	Adenovirus:Type_14_Strain_de_Wit:1318:-	32700	
Adenovirus:Type_14_Strain_de_Wit:639:+	654	Adenovirus:Type_14_Strain_de_Wit:1319:-	32750	
Adenovirus:Type_14_Strain_de_Wit:640:+	655	Adenovirus:Type_14_Strain_de_Wit:1320:-	32800	
Adenovirus:Type_14_Strain_de_Wit:641:+	656	Adenovirus:Type_14_Strain_de_Wit:1321:-	32850	
Adenovirus:Type_14_Strain_de_Wit:642:+	657	Adenovirus:Type_14_Strain_de_Wit:1322:-	32900	
Adenovirus:Type_14_Strain_de_Wit:643:+	658	Adenovirus:Type_14_Strain_de_Wit:1323:-	32950	
Adenovirus:Type_14_Strain_de_Wit:644:+	659	Adenovirus:Type_14_Strain_de_Wit:1324:-	33000	
Adenovirus:Type_14_Strain_de_Wit:645:+	660	Adenovirus:Type_14_Strain_de_Wit:1325:-	33050	
Adenovirus:Type_14_Strain_de_Wit:646:+	661	Adenovirus:Type_14_Strain_de_Wit:1326:-	33100	
Adenovirus:Type_14_Strain_de_Wit:647:+	662	Adenovirus:Type_14_Strain_de_Wit:1327:-	33150	
Adenovirus:Type_14_Strain_de_Wit:648:+	663	Adenovirus:Type_14_Strain_de_Wit:1328:-	33200	
Adenovirus:Type_14_Strain_de_Wit:649:+	664	Adenovirus:Type_14_Strain_de_Wit:1329:-	33250	
Adenovirus:Type_14_Strain_de_Wit:650:+	665	Adenovirus:Type_14_Strain_de_Wit:1330:-	33300	
Adenovirus:Type_14_Strain_de_Wit:651:+	666	Adenovirus:Type_14_Strain_de_Wit:1331:-	33350	
Adenovirus:Type_14_Strain_de_Wit:652:+	667	Adenovirus:Type_14_Strain_de_Wit:1332:-	33400	
Adenovirus:Type_14_Strain_de_Wit:653:+	668	Adenovirus:Type_14_Strain_de_Wit:1333:-	33450	
Adenovirus:Type_14_Strain_de_Wit:654:+	669	Adenovirus:Type_14_Strain_de_Wit:1334:-	33500	
Adenovirus:Type_14_Strain_de_Wit:655:+	670	Adenovirus:Type_14_Strain_de_Wit:1335:-	33550	
Adenovirus:Type_14_Strain_de_Wit:656:+	671	Adenovirus:Type_14_Strain_de_Wit:1336:-	33600	
Adenovirus:Type_14_Strain_de_Wit:657:+	672	Adenovirus:Type_14_Strain_de_Wit:1337:-	33650	
Adenovirus:Type_14_Strain_de_Wit:658:+	673	Adenovirus:Type_14_Strain_de_Wit:1338:-	33700	
Adenovirus:Type_14_Strain_de_Wit:659:+	674	Adenovirus:Type_14_Strain_de_Wit:1339:-	33750	
Adenovirus:Type_14_Strain_de_Wit:660:+	675	Adenovirus:Type_14_Strain_de_Wit:1340:-	33800	
Adenovirus:Type_14_Strain_de_Wit:661:+	676	Adenovirus:Type_14_Strain_de_Wit:1341:-	33850	
Adenovirus:Type_14_Strain_de_Wit:662:+	677	Adenovirus:Type_14_Strain_de_Wit:1342:-	33900	
Adenovirus:Type_14_Strain_de_Wit:663:+	678	Adenovirus:Type_14_Strain_de_Wit:1343:-	33950	
Adenovirus:Type_14_Strain_de_Wit:664:+	679	Adenovirus:Type_14_Strain_de_Wit:1344:-	34000	
Adenovirus:Type_14_Strain_de_Wit:665:+	680	Adenovirus:Type_14_Strain_de_Wit:1345:-	34050	
Adenovirus:Type_14_Strain_de_Wit:666:+	681	Adenovirus:Type_14_Strain_de_Wit:1346:-	34100	
Adenovirus:Type_14_Strain_de_Wit:667:+	682	Adenovirus:Type_14_Strain_de_Wit:1347:-	34150	
Adenovirus:Type_14_Strain_de_Wit:668:+	683	Adenovirus:Type_14_Strain_de_Wit:1348:-	34200	
Adenovirus:Type_14_Strain_de_Wit:669:+	684	Adenovirus:Type_14_Strain_de_Wit:1349:-	34250	
Adenovirus:Type_14_Strain_de_Wit:670:+	685	Adenovirus:Type_14_Strain_de_Wit:1350:-	34300	
Adenovirus:Type_14_Strain_de_Wit:671:+	686	Adenovirus:Type_14_Strain_de_Wit:1351:-	34350	
Adenovirus:Type_14_Strain_de_Wit:672:+	687	Adenovirus:Type_14_Strain_de_Wit:1352:-	34400	
Adenovirus:Type_14_Strain_de_Wit:673:+	688	Adenovirus:Type_14_Strain_de_Wit:1353:-	34450	
Adenovirus:Type_14_Strain_de_Wit:674:+	689	Adenovirus:Type_14_Strain_de_Wit:1354:-	34500	
Adenovirus:Type_14_Strain_de_Wit:675:+	690	Adenovirus:Type_14_Strain_de_Wit:1355:-	34550	
Adenovirus:Type_14_Strain_de_Wit:676:+	691	Adenovirus:Type_14_Strain_de_Wit:1356:-	34600	
Adenovirus:Type_14_Strain_de_Wit:677:+	692	Adenovirus:Type_14_Strain_de_Wit:1357:-	34650	
Adenovirus:Type_14_Strain_de_Wit:678:+	693	Adenovirus:Type_14_Strain_de_Wit:1358:-	34700	
Adenovirus:Type_14_Strain_de_Wit:679:+	694	Adenovirus:Type_14_Strain_de_Wit:1359:-	34750	
Adenovirus:Type_14_Strain_de_Wit:680:+	695	Adenovirus:Type_14_Strain_de_Wit:1360:-	34800
