sense	number	antisense	bp
Herpesvirus:Herpes_Simplex_1_KOS:1457:+	1457	Herpesvirus:Herpes_Simplex_1_KOS:4494:-	72900
Herpesvirus:Herpes_Simplex_1_KOS:1458:+	1458	Herpesvirus:Herpes_Simplex_1_KOS:4495:-	72950
Herpesvirus:Herpes_Simplex_1_KOS:1459:+	1459	Herpesvirus:Herpes_Simplex_1_KOS:4496:-	73000
Herpesvirus:Herpes_Simplex_1_KOS:1460:+	1460	Herpesvirus:Herpes_Simplex_1_KOS:4497:-	73050
Herpesvirus:Herpes_Simplex_1_KOS:1461:+	1461	Herpesvirus:Herpes_Simplex_1_KOS:4498:-	73100
Herpesvirus:Herpes_Simplex_1_KOS:1462:+	1462	Herpesvirus:Herpes_Simplex_1_KOS:4499:-	73150
Herpesvirus:Herpes_Simplex_1_KOS:1463:+	1463	Herpesvirus:Herpes_Simplex_1_KOS:4500:-	73200
Herpesvirus:Herpes_Simplex_1_KOS:1464:+	1464	Herpesvirus:Herpes_Simplex_1_KOS:4501:-	73250
Herpesvirus:Herpes_Simplex_1_KOS:1465:+	1465	Herpesvirus:Herpes_Simplex_1_KOS:4502:-	73300
Herpesvirus:Herpes_Simplex_1_KOS:1466:+	1466	Herpesvirus:Herpes_Simplex_1_KOS:4503:-	73350
Herpesvirus:Herpes_Simplex_1_KOS:1467:+	1467	Herpesvirus:Herpes_Simplex_1_KOS:4504:-	73400
Herpesvirus:Herpes_Simplex_1_KOS:1468:+	1468	Herpesvirus:Herpes_Simplex_1_KOS:4505:-	73450
Herpesvirus:Herpes_Simplex_1_KOS:1469:+	1469	Herpesvirus:Herpes_Simplex_1_KOS:4506:-	73500
Herpesvirus:Herpes_Simplex_1_KOS:1470:+	1470	Herpesvirus:Herpes_Simplex_1_KOS:4507:-	73550
Herpesvirus:Herpes_Simplex_1_KOS:1471:+	1471	Herpesvirus:Herpes_Simplex_1_KOS:4508:-	73600
Herpesvirus:Herpes_Simplex_1_KOS:1472:+	1472	Herpesvirus:Herpes_Simplex_1_KOS:4509:-	73650
Herpesvirus:Herpes_Simplex_1_KOS:1473:+	1473	Herpesvirus:Herpes_Simplex_1_KOS:4510:-	73700
Herpesvirus:Herpes_Simplex_1_KOS:1474:+	1474	Herpesvirus:Herpes_Simplex_1_KOS:4511:-	73750
Herpesvirus:Herpes_Simplex_1_KOS:1475:+	1475	Herpesvirus:Herpes_Simplex_1_KOS:4512:-	73800
Herpesvirus:Herpes_Simplex_1_KOS:1476:+	1476	Herpesvirus:Herpes_Simplex_1_KOS:4513:-	73850
Herpesvirus:Herpes_Simplex_1_KOS:1477:+	1477	Herpesvirus:Herpes_Simplex_1_KOS:4514:-	73900
Herpesvirus:Herpes_Simplex_1_KOS:1478:+	1478	Herpesvirus:Herpes_Simplex_1_KOS:4515:-	73950
Herpesvirus:Herpes_Simplex_1_KOS:1479:+	1479	Herpesvirus:Herpes_Simplex_1_KOS:4516:-	74000
Herpesvirus:Herpes_Simplex_1_KOS:1480:+	1480	Herpesvirus:Herpes_Simplex_1_KOS:4517:-	74050
Herpesvirus:Herpes_Simplex_1_KOS:1481:+	1481	Herpesvirus:Herpes_Simplex_1_KOS:4518:-	74100
Herpesvirus:Herpes_Simplex_1_KOS:1482:+	1482	Herpesvirus:Herpes_Simplex_1_KOS:4519:-	74150
Herpesvirus:Herpes_Simplex_1_KOS:1483:+	1483	Herpesvirus:Herpes_Simplex_1_KOS:4520:-	74200
Herpesvirus:Herpes_Simplex_1_KOS:1484:+	1484	Herpesvirus:Herpes_Simplex_1_KOS:4521:-	74250
Herpesvirus:Herpes_Simplex_1_KOS:1485:+	1485	Herpesvirus:Herpes_Simplex_1_KOS:4522:-	74300
Herpesvirus:Herpes_Simplex_1_KOS:1486:+	1486	Herpesvirus:Herpes_Simplex_1_KOS:4523:-	74350
Herpesvirus:Herpes_Simplex_1_KOS:1487:+	1487	Herpesvirus:Herpes_Simplex_1_KOS:4524:-	74400
Herpesvirus:Herpes_Simplex_1_KOS:1488:+	1488	Herpesvirus:Herpes_Simplex_1_KOS:4525:-	74450
Herpesvirus:Herpes_Simplex_1_KOS:1489:+	1489	Herpesvirus:Herpes_Simplex_1_KOS:4526:-	74500
Herpesvirus:Herpes_Simplex_1_KOS:1490:+	1490	Herpesvirus:Herpes_Simplex_1_KOS:4527:-	74550
Herpesvirus:Herpes_Simplex_1_KOS:1491:+	1491	Herpesvirus:Herpes_Simplex_1_KOS:4528:-	74600
Herpesvirus:Herpes_Simplex_1_KOS:1492:+	1492	Herpesvirus:Herpes_Simplex_1_KOS:4529:-	74650
Herpesvirus:Herpes_Simplex_1_KOS:1493:+	1493	Herpesvirus:Herpes_Simplex_1_KOS:4530:-	74700
Herpesvirus:Herpes_Simplex_1_KOS:1494:+	1494	Herpesvirus:Herpes_Simplex_1_KOS:4531:-	74750
Herpesvirus:Herpes_Simplex_1_KOS:1495:+	1495	Herpesvirus:Herpes_Simplex_1_KOS:4532:-	74800
Herpesvirus:Herpes_Simplex_1_KOS:1496:+	1496	Herpesvirus:Herpes_Simplex_1_KOS:4533:-	74850
Herpesvirus:Herpes_Simplex_1_KOS:1497:+	1497	Herpesvirus:Herpes_Simplex_1_KOS:4534:-	74900
Herpesvirus:Herpes_Simplex_1_KOS:1498:+	1498	Herpesvirus:Herpes_Simplex_1_KOS:4535:-	74950
Herpesvirus:Herpes_Simplex_1_KOS:1499:+	1499	Herpesvirus:Herpes_Simplex_1_KOS:4536:-	75000
Herpesvirus:Herpes_Simplex_1_KOS:1500:+	1500	Herpesvirus:Herpes_Simplex_1_KOS:4537:-	75050
Herpesvirus:Herpes_Simplex_1_KOS:1501:+	1501	Herpesvirus:Herpes_Simplex_1_KOS:4538:-	75100
Herpesvirus:Herpes_Simplex_1_KOS:1502:+	1502	Herpesvirus:Herpes_Simplex_1_KOS:4539:-	75150
Herpesvirus:Herpes_Simplex_1_KOS:1503:+	1503	Herpesvirus:Herpes_Simplex_1_KOS:4540:-	75200
Herpesvirus:Herpes_Simplex_1_KOS:1504:+	1504	Herpesvirus:Herpes_Simplex_1_KOS:4541:-	75250
Herpesvirus:Herpes_Simplex_1_KOS:1505:+	1505	Herpesvirus:Herpes_Simplex_1_KOS:4542:-	75300
Herpesvirus:Herpes_Simplex_1_KOS:1506:+	1506	Herpesvirus:Herpes_Simplex_1_KOS:4543:-	75350
Herpesvirus:Herpes_Simplex_1_KOS:1507:+	1507	Herpesvirus:Herpes_Simplex_1_KOS:4544:-	75400
Herpesvirus:Herpes_Simplex_1_KOS:1508:+	1508	Herpesvirus:Herpes_Simplex_1_KOS:4545:-	75450
Herpesvirus:Herpes_Simplex_1_KOS:1509:+	1509	Herpesvirus:Herpes_Simplex_1_KOS:4546:-	75500
Herpesvirus:Herpes_Simplex_1_KOS:1510:+	1510	Herpesvirus:Herpes_Simplex_1_KOS:4547:-	75550
Herpesvirus:Herpes_Simplex_1_KOS:1511:+	1511	Herpesvirus:Herpes_Simplex_1_KOS:4548:-	75600
Herpesvirus:Herpes_Simplex_1_KOS:1512:+	1512	Herpesvirus:Herpes_Simplex_1_KOS:4549:-	75650
Herpesvirus:Herpes_Simplex_1_KOS:1513:+	1513	Herpesvirus:Herpes_Simplex_1_KOS:4550:-	75700
Herpesvirus:Herpes_Simplex_1_KOS:1514:+	1514	Herpesvirus:Herpes_Simplex_1_KOS:4551:-	75750
Herpesvirus:Herpes_Simplex_1_KOS:1515:+	1515	Herpesvirus:Herpes_Simplex_1_KOS:4552:-	75800
Herpesvirus:Herpes_Simplex_1_KOS:1516:+	1516	Herpesvirus:Herpes_Simplex_1_KOS:4553:-	75850
Herpesvirus:Herpes_Simplex_1_KOS:1517:+	1517	Herpesvirus:Herpes_Simplex_1_KOS:4554:-	75900
Herpesvirus:Herpes_Simplex_1_KOS:1518:+	1518	Herpesvirus:Herpes_Simplex_1_KOS:4555:-	75950
Herpesvirus:Herpes_Simplex_1_KOS:1519:+	1519	Herpesvirus:Herpes_Simplex_1_KOS:4556:-	76000
Herpesvirus:Herpes_Simplex_1_KOS:1520:+	1520	Herpesvirus:Herpes_Simplex_1_KOS:4557:-	76050
Herpesvirus:Herpes_Simplex_1_KOS:1521:+	1521	Herpesvirus:Herpes_Simplex_1_KOS:4558:-	76100
Herpesvirus:Herpes_Simplex_1_KOS:1522:+	1522	Herpesvirus:Herpes_Simplex_1_KOS:4559:-	76150
Herpesvirus:Herpes_Simplex_1_KOS:1523:+	1523	Herpesvirus:Herpes_Simplex_1_KOS:4560:-	76200
Herpesvirus:Herpes_Simplex_1_KOS:1524:+	1524	Herpesvirus:Herpes_Simplex_1_KOS:4561:-	76250
Herpesvirus:Herpes_Simplex_1_KOS:1525:+	1525	Herpesvirus:Herpes_Simplex_1_KOS:4562:-	76300
Herpesvirus:Herpes_Simplex_1_KOS:1526:+	1526	Herpesvirus:Herpes_Simplex_1_KOS:4563:-	76350
Herpesvirus:Herpes_Simplex_1_KOS:1527:+	1527	Herpesvirus:Herpes_Simplex_1_KOS:4564:-	76400
Herpesvirus:Herpes_Simplex_1_KOS:1528:+	1528	Herpesvirus:Herpes_Simplex_1_KOS:4565:-	76450
Herpesvirus:Herpes_Simplex_1_KOS:1529:+	1529	Herpesvirus:Herpes_Simplex_1_KOS:4566:-	76500
Herpesvirus:Herpes_Simplex_1_KOS:1530:+	1530	Herpesvirus:Herpes_Simplex_1_KOS:4567:-	76550
Herpesvirus:Herpes_Simplex_1_KOS:1531:+	1531	Herpesvirus:Herpes_Simplex_1_KOS:4568:-	76600
Herpesvirus:Herpes_Simplex_1_KOS:1532:+	1532	Herpesvirus:Herpes_Simplex_1_KOS:4569:-	76650
Herpesvirus:Herpes_Simplex_1_KOS:1533:+	1533	Herpesvirus:Herpes_Simplex_1_KOS:4570:-	76700
Herpesvirus:Herpes_Simplex_1_KOS:1534:+	1534	Herpesvirus:Herpes_Simplex_1_KOS:4571:-	76750
Herpesvirus:Herpes_Simplex_1_KOS:1535:+	1535	Herpesvirus:Herpes_Simplex_1_KOS:4572:-	76800
Herpesvirus:Herpes_Simplex_1_KOS:1536:+	1536	Herpesvirus:Herpes_Simplex_1_KOS:4573:-	76850
Herpesvirus:Herpes_Simplex_1_KOS:1537:+	1537	Herpesvirus:Herpes_Simplex_1_KOS:4574:-	76900
Herpesvirus:Herpes_Simplex_1_KOS:1538:+	1538	Herpesvirus:Herpes_Simplex_1_KOS:4575:-	76950
Herpesvirus:Herpes_Simplex_1_KOS:1539:+	1539	Herpesvirus:Herpes_Simplex_1_KOS:4576:-	77000
Herpesvirus:Herpes_Simplex_1_KOS:1540:+	1540	Herpesvirus:Herpes_Simplex_1_KOS:4577:-	77050
Herpesvirus:Herpes_Simplex_1_KOS:1541:+	1541	Herpesvirus:Herpes_Simplex_1_KOS:4578:-	77100
Herpesvirus:Herpes_Simplex_1_KOS:1542:+	1542	Herpesvirus:Herpes_Simplex_1_KOS:4579:-	77150
Herpesvirus:Herpes_Simplex_1_KOS:1543:+	1543	Herpesvirus:Herpes_Simplex_1_KOS:4580:-	77200
Herpesvirus:Herpes_Simplex_1_KOS:1544:+	1544	Herpesvirus:Herpes_Simplex_1_KOS:4581:-	77250
Herpesvirus:Herpes_Simplex_1_KOS:1545:+	1545	Herpesvirus:Herpes_Simplex_1_KOS:4582:-	77300
Herpesvirus:Herpes_Simplex_1_KOS:1546:+	1546	Herpesvirus:Herpes_Simplex_1_KOS:4583:-	77350
Herpesvirus:Herpes_Simplex_1_KOS:1547:+	1547	Herpesvirus:Herpes_Simplex_1_KOS:4584:-	77400
Herpesvirus:Herpes_Simplex_1_KOS:1548:+	1548	Herpesvirus:Herpes_Simplex_1_KOS:4585:-	77450
Herpesvirus:Herpes_Simplex_1_KOS:1549:+	1549	Herpesvirus:Herpes_Simplex_1_KOS:4586:-	77500
Herpesvirus:Herpes_Simplex_1_KOS:1550:+	1550	Herpesvirus:Herpes_Simplex_1_KOS:4587:-	77550
Herpesvirus:Herpes_Simplex_1_KOS:1551:+	1551	Herpesvirus:Herpes_Simplex_1_KOS:4588:-	77600
Herpesvirus:Herpes_Simplex_1_KOS:1552:+	1552	Herpesvirus:Herpes_Simplex_1_KOS:4589:-	77650
Herpesvirus:Herpes_Simplex_1_KOS:1553:+	1553	Herpesvirus:Herpes_Simplex_1_KOS:4590:-	77700
Herpesvirus:Herpes_Simplex_1_KOS:1554:+	1554	Herpesvirus:Herpes_Simplex_1_KOS:4591:-	77750
Herpesvirus:Herpes_Simplex_1_KOS:1555:+	1555	Herpesvirus:Herpes_Simplex_1_KOS:4592:-	77800
Herpesvirus:Herpes_Simplex_1_KOS:1556:+	1556	Herpesvirus:Herpes_Simplex_1_KOS:4593:-	77850
Herpesvirus:Herpes_Simplex_1_KOS:1557:+	1557	Herpesvirus:Herpes_Simplex_1_KOS:4594:-	77900
Herpesvirus:Herpes_Simplex_1_KOS:1558:+	1558	Herpesvirus:Herpes_Simplex_1_KOS:4595:-	77950
Herpesvirus:Herpes_Simplex_1_KOS:1559:+	1559	Herpesvirus:Herpes_Simplex_1_KOS:4596:-	78000
Herpesvirus:Herpes_Simplex_1_KOS:1560:+	1560	Herpesvirus:Herpes_Simplex_1_KOS:4597:-	78050
Herpesvirus:Herpes_Simplex_1_KOS:1561:+	1561	Herpesvirus:Herpes_Simplex_1_KOS:4598:-	78100
Herpesvirus:Herpes_Simplex_1_KOS:1562:+	1562	Herpesvirus:Herpes_Simplex_1_KOS:4599:-	78150
Herpesvirus:Herpes_Simplex_1_KOS:1563:+	1563	Herpesvirus:Herpes_Simplex_1_KOS:4600:-	78200
Herpesvirus:Herpes_Simplex_1_KOS:1564:+	1564	Herpesvirus:Herpes_Simplex_1_KOS:4601:-	78250
Herpesvirus:Herpes_Simplex_1_KOS:1565:+	1565	Herpesvirus:Herpes_Simplex_1_KOS:4602:-	78300
Herpesvirus:Herpes_Simplex_1_KOS:1566:+	1566	Herpesvirus:Herpes_Simplex_1_KOS:4603:-	78350
Herpesvirus:Herpes_Simplex_1_KOS:1567:+	1567	Herpesvirus:Herpes_Simplex_1_KOS:4604:-	78400
Herpesvirus:Herpes_Simplex_1_KOS:1568:+	1568	Herpesvirus:Herpes_Simplex_1_KOS:4605:-	78450
Herpesvirus:Herpes_Simplex_1_KOS:1569:+	1569	Herpesvirus:Herpes_Simplex_1_KOS:4606:-	78500
Herpesvirus:Herpes_Simplex_1_KOS:1570:+	1570	Herpesvirus:Herpes_Simplex_1_KOS:4607:-	78550
Herpesvirus:Herpes_Simplex_1_KOS:1571:+	1571	Herpesvirus:Herpes_Simplex_1_KOS:4608:-	78600
Herpesvirus:Herpes_Simplex_1_KOS:1572:+	1572	Herpesvirus:Herpes_Simplex_1_KOS:4609:-	78650
Herpesvirus:Herpes_Simplex_1_KOS:1573:+	1573	Herpesvirus:Herpes_Simplex_1_KOS:4610:-	78700
Herpesvirus:Herpes_Simplex_1_KOS:1574:+	1574	Herpesvirus:Herpes_Simplex_1_KOS:4611:-	78750
Herpesvirus:Herpes_Simplex_1_KOS:1575:+	1575	Herpesvirus:Herpes_Simplex_1_KOS:4612:-	78800
Herpesvirus:Herpes_Simplex_1_KOS:1576:+	1576	Herpesvirus:Herpes_Simplex_1_KOS:4613:-	78850
Herpesvirus:Herpes_Simplex_1_KOS:1577:+	1577	Herpesvirus:Herpes_Simplex_1_KOS:4614:-	78900
Herpesvirus:Herpes_Simplex_1_KOS:1578:+	1578	Herpesvirus:Herpes_Simplex_1_KOS:4615:-	78950
Herpesvirus:Herpes_Simplex_1_KOS:1579:+	1579	Herpesvirus:Herpes_Simplex_1_KOS:4616:-	79000
Herpesvirus:Herpes_Simplex_1_KOS:1580:+	1580	Herpesvirus:Herpes_Simplex_1_KOS:4617:-	79050
Herpesvirus:Herpes_Simplex_1_KOS:1581:+	1581	Herpesvirus:Herpes_Simplex_1_KOS:4618:-	79100
Herpesvirus:Herpes_Simplex_1_KOS:1582:+	1582	Herpesvirus:Herpes_Simplex_1_KOS:4619:-	79150
Herpesvirus:Herpes_Simplex_1_KOS:1583:+	1583	Herpesvirus:Herpes_Simplex_1_KOS:4620:-	79200
Herpesvirus:Herpes_Simplex_1_KOS:1584:+	1584	Herpesvirus:Herpes_Simplex_1_KOS:4621:-	79250
Herpesvirus:Herpes_Simplex_1_KOS:1585:+	1585	Herpesvirus:Herpes_Simplex_1_KOS:4622:-	79300
Herpesvirus:Herpes_Simplex_1_KOS:1586:+	1586	Herpesvirus:Herpes_Simplex_1_KOS:4623:-	79350
Herpesvirus:Herpes_Simplex_1_KOS:1587:+	1587	Herpesvirus:Herpes_Simplex_1_KOS:4624:-	79400
Herpesvirus:Herpes_Simplex_1_KOS:1588:+	1588	Herpesvirus:Herpes_Simplex_1_KOS:4625:-	79450
Herpesvirus:Herpes_Simplex_1_KOS:1589:+	1589	Herpesvirus:Herpes_Simplex_1_KOS:4626:-	79500
Herpesvirus:Herpes_Simplex_1_KOS:1590:+	1590	Herpesvirus:Herpes_Simplex_1_KOS:4627:-	79550
Herpesvirus:Herpes_Simplex_1_KOS:1591:+	1591	Herpesvirus:Herpes_Simplex_1_KOS:4628:-	79600
Herpesvirus:Herpes_Simplex_1_KOS:1592:+	1592	Herpesvirus:Herpes_Simplex_1_KOS:4629:-	79650
Herpesvirus:Herpes_Simplex_1_KOS:1593:+	1593	Herpesvirus:Herpes_Simplex_1_KOS:4630:-	79700
Herpesvirus:Herpes_Simplex_1_KOS:1594:+	1594	Herpesvirus:Herpes_Simplex_1_KOS:4631:-	79750
Herpesvirus:Herpes_Simplex_1_KOS:1595:+	1595	Herpesvirus:Herpes_Simplex_1_KOS:4632:-	79800
Herpesvirus:Herpes_Simplex_1_KOS:1596:+	1596	Herpesvirus:Herpes_Simplex_1_KOS:4633:-	79850
Herpesvirus:Herpes_Simplex_1_KOS:1597:+	1597	Herpesvirus:Herpes_Simplex_1_KOS:4634:-	79900
Herpesvirus:Herpes_Simplex_1_KOS:1598:+	1598	Herpesvirus:Herpes_Simplex_1_KOS:4635:-	79950
Herpesvirus:Herpes_Simplex_1_KOS:1599:+	1599	Herpesvirus:Herpes_Simplex_1_KOS:4636:-	80000
Herpesvirus:Herpes_Simplex_1_KOS:1600:+	1600	Herpesvirus:Herpes_Simplex_1_KOS:4637:-	80050
Herpesvirus:Herpes_Simplex_1_KOS:1601:+	1601	Herpesvirus:Herpes_Simplex_1_KOS:4638:-	80100
Herpesvirus:Herpes_Simplex_1_KOS:1602:+	1602	Herpesvirus:Herpes_Simplex_1_KOS:4639:-	80150
Herpesvirus:Herpes_Simplex_1_KOS:1603:+	1603	Herpesvirus:Herpes_Simplex_1_KOS:4640:-	80200
Herpesvirus:Herpes_Simplex_1_KOS:1604:+	1604	Herpesvirus:Herpes_Simplex_1_KOS:4641:-	80250
Herpesvirus:Herpes_Simplex_1_KOS:1605:+	1605	Herpesvirus:Herpes_Simplex_1_KOS:4642:-	80300
Herpesvirus:Herpes_Simplex_1_KOS:1606:+	1606	Herpesvirus:Herpes_Simplex_1_KOS:4643:-	80350
Herpesvirus:Herpes_Simplex_1_KOS:1607:+	1607	Herpesvirus:Herpes_Simplex_1_KOS:4644:-	80400
Herpesvirus:Herpes_Simplex_1_KOS:1608:+	1608	Herpesvirus:Herpes_Simplex_1_KOS:4645:-	80450
Herpesvirus:Herpes_Simplex_1_KOS:1609:+	1609	Herpesvirus:Herpes_Simplex_1_KOS:4646:-	80500
Herpesvirus:Herpes_Simplex_1_KOS:1610:+	1610	Herpesvirus:Herpes_Simplex_1_KOS:4647:-	80550
Herpesvirus:Herpes_Simplex_1_KOS:1611:+	1611	Herpesvirus:Herpes_Simplex_1_KOS:4648:-	80600
Herpesvirus:Herpes_Simplex_1_KOS:1612:+	1612	Herpesvirus:Herpes_Simplex_1_KOS:4649:-	80650
Herpesvirus:Herpes_Simplex_1_KOS:1613:+	1613	Herpesvirus:Herpes_Simplex_1_KOS:4650:-	80700
Herpesvirus:Herpes_Simplex_1_KOS:1614:+	1614	Herpesvirus:Herpes_Simplex_1_KOS:4651:-	80750
Herpesvirus:Herpes_Simplex_1_KOS:1615:+	1615	Herpesvirus:Herpes_Simplex_1_KOS:4652:-	80800
Herpesvirus:Herpes_Simplex_1_KOS:1616:+	1616	Herpesvirus:Herpes_Simplex_1_KOS:4653:-	80850
Herpesvirus:Herpes_Simplex_1_KOS:1617:+	1617	Herpesvirus:Herpes_Simplex_1_KOS:4654:-	80900
Herpesvirus:Herpes_Simplex_1_KOS:1618:+	1618	Herpesvirus:Herpes_Simplex_1_KOS:4655:-	80950
Herpesvirus:Herpes_Simplex_1_KOS:1619:+	1619	Herpesvirus:Herpes_Simplex_1_KOS:4656:-	81000
Herpesvirus:Herpes_Simplex_1_KOS:1620:+	1620	Herpesvirus:Herpes_Simplex_1_KOS:4657:-	81050
Herpesvirus:Herpes_Simplex_1_KOS:1621:+	1621	Herpesvirus:Herpes_Simplex_1_KOS:4658:-	81100
Herpesvirus:Herpes_Simplex_1_KOS:1622:+	1622	Herpesvirus:Herpes_Simplex_1_KOS:4659:-	81150
Herpesvirus:Herpes_Simplex_1_KOS:1623:+	1623	Herpesvirus:Herpes_Simplex_1_KOS:4660:-	81200
Herpesvirus:Herpes_Simplex_1_KOS:1624:+	1624	Herpesvirus:Herpes_Simplex_1_KOS:4661:-	81250
Herpesvirus:Herpes_Simplex_1_KOS:1625:+	1625	Herpesvirus:Herpes_Simplex_1_KOS:4662:-	81300
Herpesvirus:Herpes_Simplex_1_KOS:1626:+	1626	Herpesvirus:Herpes_Simplex_1_KOS:4663:-	81350
Herpesvirus:Herpes_Simplex_1_KOS:1627:+	1627	Herpesvirus:Herpes_Simplex_1_KOS:4664:-	81400
Herpesvirus:Herpes_Simplex_1_KOS:1628:+	1628	Herpesvirus:Herpes_Simplex_1_KOS:4665:-	81450
Herpesvirus:Herpes_Simplex_1_KOS:1629:+	1629	Herpesvirus:Herpes_Simplex_1_KOS:4666:-	81500
Herpesvirus:Herpes_Simplex_1_KOS:1630:+	1630	Herpesvirus:Herpes_Simplex_1_KOS:4667:-	81550
Herpesvirus:Herpes_Simplex_1_KOS:1631:+	1631	Herpesvirus:Herpes_Simplex_1_KOS:4668:-	81600
Herpesvirus:Herpes_Simplex_1_KOS:1632:+	1632	Herpesvirus:Herpes_Simplex_1_KOS:4669:-	81650
Herpesvirus:Herpes_Simplex_1_KOS:1633:+	1633	Herpesvirus:Herpes_Simplex_1_KOS:4670:-	81700
Herpesvirus:Herpes_Simplex_1_KOS:1634:+	1634	Herpesvirus:Herpes_Simplex_1_KOS:4671:-	81750
Herpesvirus:Herpes_Simplex_1_KOS:1635:+	1635	Herpesvirus:Herpes_Simplex_1_KOS:4672:-	81800
Herpesvirus:Herpes_Simplex_1_KOS:1636:+	1636	Herpesvirus:Herpes_Simplex_1_KOS:4673:-	81850
Herpesvirus:Herpes_Simplex_1_KOS:1637:+	1637	Herpesvirus:Herpes_Simplex_1_KOS:4674:-	81900
Herpesvirus:Herpes_Simplex_1_KOS:1638:+	1638	Herpesvirus:Herpes_Simplex_1_KOS:4675:-	81950
Herpesvirus:Herpes_Simplex_1_KOS:1639:+	1639	Herpesvirus:Herpes_Simplex_1_KOS:4676:-	82000
Herpesvirus:Herpes_Simplex_1_KOS:1640:+	1640	Herpesvirus:Herpes_Simplex_1_KOS:4677:-	82050
Herpesvirus:Herpes_Simplex_1_KOS:1641:+	1641	Herpesvirus:Herpes_Simplex_1_KOS:4678:-	82100
Herpesvirus:Herpes_Simplex_1_KOS:1642:+	1642	Herpesvirus:Herpes_Simplex_1_KOS:4679:-	82150
Herpesvirus:Herpes_Simplex_1_KOS:1643:+	1643	Herpesvirus:Herpes_Simplex_1_KOS:4680:-	82200
Herpesvirus:Herpes_Simplex_1_KOS:1644:+	1644	Herpesvirus:Herpes_Simplex_1_KOS:4681:-	82250
Herpesvirus:Herpes_Simplex_1_KOS:1645:+	1645	Herpesvirus:Herpes_Simplex_1_KOS:4682:-	82300
Herpesvirus:Herpes_Simplex_1_KOS:1646:+	1646	Herpesvirus:Herpes_Simplex_1_KOS:4683:-	82350
Herpesvirus:Herpes_Simplex_1_KOS:1647:+	1647	Herpesvirus:Herpes_Simplex_1_KOS:4684:-	82400
Herpesvirus:Herpes_Simplex_1_KOS:1648:+	1648	Herpesvirus:Herpes_Simplex_1_KOS:4685:-	82450
Herpesvirus:Herpes_Simplex_1_KOS:1649:+	1649	Herpesvirus:Herpes_Simplex_1_KOS:4686:-	82500
Herpesvirus:Herpes_Simplex_1_KOS:1650:+	1650	Herpesvirus:Herpes_Simplex_1_KOS:4687:-	82550
Herpesvirus:Herpes_Simplex_1_KOS:1651:+	1651	Herpesvirus:Herpes_Simplex_1_KOS:4688:-	82600
Herpesvirus:Herpes_Simplex_1_KOS:1652:+	1652	Herpesvirus:Herpes_Simplex_1_KOS:4689:-	82650
Herpesvirus:Herpes_Simplex_1_KOS:1653:+	1653	Herpesvirus:Herpes_Simplex_1_KOS:4690:-	82700
Herpesvirus:Herpes_Simplex_1_KOS:1654:+	1654	Herpesvirus:Herpes_Simplex_1_KOS:4691:-	82750
Herpesvirus:Herpes_Simplex_1_KOS:1655:+	1655	Herpesvirus:Herpes_Simplex_1_KOS:4692:-	82800
Herpesvirus:Herpes_Simplex_1_KOS:1656:+	1656	Herpesvirus:Herpes_Simplex_1_KOS:4693:-	82850
Herpesvirus:Herpes_Simplex_1_KOS:1657:+	1657	Herpesvirus:Herpes_Simplex_1_KOS:4694:-	82900
Herpesvirus:Herpes_Simplex_1_KOS:1658:+	1658	Herpesvirus:Herpes_Simplex_1_KOS:4695:-	82950
Herpesvirus:Herpes_Simplex_1_KOS:1659:+	1659	Herpesvirus:Herpes_Simplex_1_KOS:4696:-	83000
Herpesvirus:Herpes_Simplex_1_KOS:1660:+	1660	Herpesvirus:Herpes_Simplex_1_KOS:4697:-	83050
Herpesvirus:Herpes_Simplex_1_KOS:1661:+	1661	Herpesvirus:Herpes_Simplex_1_KOS:4698:-	83100
Herpesvirus:Herpes_Simplex_1_KOS:1662:+	1662	Herpesvirus:Herpes_Simplex_1_KOS:4699:-	83150
Herpesvirus:Herpes_Simplex_1_KOS:1663:+	1663	Herpesvirus:Herpes_Simplex_1_KOS:4700:-	83200
Herpesvirus:Herpes_Simplex_1_KOS:1664:+	1664	Herpesvirus:Herpes_Simplex_1_KOS:4701:-	83250
Herpesvirus:Herpes_Simplex_1_KOS:1665:+	1665	Herpesvirus:Herpes_Simplex_1_KOS:4702:-	83300
Herpesvirus:Herpes_Simplex_1_KOS:1666:+	1666	Herpesvirus:Herpes_Simplex_1_KOS:4703:-	83350
Herpesvirus:Herpes_Simplex_1_KOS:1667:+	1667	Herpesvirus:Herpes_Simplex_1_KOS:4704:-	83400
Herpesvirus:Herpes_Simplex_1_KOS:1668:+	1668	Herpesvirus:Herpes_Simplex_1_KOS:4705:-	83450
Herpesvirus:Herpes_Simplex_1_KOS:1669:+	1669	Herpesvirus:Herpes_Simplex_1_KOS:4706:-	83500
Herpesvirus:Herpes_Simplex_1_KOS:1670:+	1670	Herpesvirus:Herpes_Simplex_1_KOS:4707:-	83550
Herpesvirus:Herpes_Simplex_1_KOS:1671:+	1671	Herpesvirus:Herpes_Simplex_1_KOS:4708:-	83600
Herpesvirus:Herpes_Simplex_1_KOS:1672:+	1672	Herpesvirus:Herpes_Simplex_1_KOS:4709:-	83650
Herpesvirus:Herpes_Simplex_1_KOS:1673:+	1673	Herpesvirus:Herpes_Simplex_1_KOS:4710:-	83700
Herpesvirus:Herpes_Simplex_1_KOS:1674:+	1674	Herpesvirus:Herpes_Simplex_1_KOS:4711:-	83750
