sense	number	antisense	bp
Adenovirus:Type_11_Strain_Slobitski:488:+	488	Adenovirus:Type_11_Strain_Slobitski:1181:-	24450
Adenovirus:Type_11_Strain_Slobitski:489:+	489	Adenovirus:Type_11_Strain_Slobitski:1182:-	24500
Adenovirus:Type_11_Strain_Slobitski:490:+	490	Adenovirus:Type_11_Strain_Slobitski:1183:-	24550
Adenovirus:Type_11_Strain_Slobitski:491:+	491	Adenovirus:Type_11_Strain_Slobitski:1184:-	24600
Adenovirus:Type_11_Strain_Slobitski:492:+	492	Adenovirus:Type_11_Strain_Slobitski:1185:-	24650
Adenovirus:Type_11_Strain_Slobitski:493:+	493	Adenovirus:Type_11_Strain_Slobitski:1186:-	24700
Adenovirus:Type_11_Strain_Slobitski:494:+	494	Adenovirus:Type_11_Strain_Slobitski:1187:-	24750
Adenovirus:Type_11_Strain_Slobitski:495:+	495	Adenovirus:Type_11_Strain_Slobitski:1188:-	24800
Adenovirus:Type_11_Strain_Slobitski:496:+	496	Adenovirus:Type_11_Strain_Slobitski:1189:-	24850
Adenovirus:Type_11_Strain_Slobitski:497:+	497	Adenovirus:Type_11_Strain_Slobitski:1190:-	24900
Adenovirus:Type_11_Strain_Slobitski:498:+	498	Adenovirus:Type_11_Strain_Slobitski:1191:-	24950
Adenovirus:Type_11_Strain_Slobitski:499:+	499	Adenovirus:Type_11_Strain_Slobitski:1192:-	25000
Adenovirus:Type_11_Strain_Slobitski:500:+	500	Adenovirus:Type_11_Strain_Slobitski:1193:-	25050
Adenovirus:Type_11_Strain_Slobitski:501:+	501	Adenovirus:Type_11_Strain_Slobitski:1194:-	25100
Adenovirus:Type_11_Strain_Slobitski:502:+	502	Adenovirus:Type_11_Strain_Slobitski:1195:-	25150
Adenovirus:Type_11_Strain_Slobitski:503:+	503	Adenovirus:Type_11_Strain_Slobitski:1196:-	25200
Adenovirus:Type_11_Strain_Slobitski:504:+	504	Adenovirus:Type_11_Strain_Slobitski:1197:-	25250
Adenovirus:Type_11_Strain_Slobitski:505:+	505	Adenovirus:Type_11_Strain_Slobitski:1198:-	25300
Adenovirus:Type_11_Strain_Slobitski:506:+	506	Adenovirus:Type_11_Strain_Slobitski:1199:-	25350
Adenovirus:Type_11_Strain_Slobitski:507:+	507	Adenovirus:Type_11_Strain_Slobitski:1200:-	25400
Adenovirus:Type_11_Strain_Slobitski:508:+	508	Adenovirus:Type_11_Strain_Slobitski:1201:-	25450
Adenovirus:Type_11_Strain_Slobitski:509:+	509	Adenovirus:Type_11_Strain_Slobitski:1202:-	25500
Adenovirus:Type_11_Strain_Slobitski:510:+	510	Adenovirus:Type_11_Strain_Slobitski:1203:-	25550
Adenovirus:Type_11_Strain_Slobitski:511:+	511	Adenovirus:Type_11_Strain_Slobitski:1204:-	25600
Adenovirus:Type_11_Strain_Slobitski:512:+	512	Adenovirus:Type_11_Strain_Slobitski:1205:-	25650
Adenovirus:Type_11_Strain_Slobitski:513:+	513	Adenovirus:Type_11_Strain_Slobitski:1206:-	25700
Adenovirus:Type_11_Strain_Slobitski:514:+	514	Adenovirus:Type_11_Strain_Slobitski:1207:-	25750
Adenovirus:Type_11_Strain_Slobitski:515:+	515	Adenovirus:Type_11_Strain_Slobitski:1208:-	25800
Adenovirus:Type_11_Strain_Slobitski:516:+	516	Adenovirus:Type_11_Strain_Slobitski:1209:-	25850
Adenovirus:Type_11_Strain_Slobitski:517:+	517	Adenovirus:Type_11_Strain_Slobitski:1210:-	25900
Adenovirus:Type_11_Strain_Slobitski:518:+	518	Adenovirus:Type_11_Strain_Slobitski:1211:-	25950
Adenovirus:Type_11_Strain_Slobitski:519:+	519	Adenovirus:Type_11_Strain_Slobitski:1212:-	26000
Adenovirus:Type_11_Strain_Slobitski:520:+	520	Adenovirus:Type_11_Strain_Slobitski:1213:-	26050
Adenovirus:Type_11_Strain_Slobitski:521:+	521	Adenovirus:Type_11_Strain_Slobitski:1214:-	26100
Adenovirus:Type_11_Strain_Slobitski:522:+	522	Adenovirus:Type_11_Strain_Slobitski:1215:-	26150
Adenovirus:Type_11_Strain_Slobitski:523:+	523	Adenovirus:Type_11_Strain_Slobitski:1216:-	26200
Adenovirus:Type_11_Strain_Slobitski:524:+	524	Adenovirus:Type_11_Strain_Slobitski:1217:-	26250
Adenovirus:Type_11_Strain_Slobitski:525:+	525	Adenovirus:Type_11_Strain_Slobitski:1218:-	26300
Adenovirus:Type_11_Strain_Slobitski:526:+	526	Adenovirus:Type_11_Strain_Slobitski:1219:-	26350
Adenovirus:Type_11_Strain_Slobitski:527:+	527	Adenovirus:Type_11_Strain_Slobitski:1220:-	26400
Adenovirus:Type_11_Strain_Slobitski:528:+	528	Adenovirus:Type_11_Strain_Slobitski:1221:-	26450
Adenovirus:Type_11_Strain_Slobitski:529:+	529	Adenovirus:Type_11_Strain_Slobitski:1222:-	26500
Adenovirus:Type_11_Strain_Slobitski:530:+	530	Adenovirus:Type_11_Strain_Slobitski:1223:-	26550
Adenovirus:Type_11_Strain_Slobitski:531:+	531	Adenovirus:Type_11_Strain_Slobitski:1224:-	26600
Adenovirus:Type_11_Strain_Slobitski:532:+	532	Adenovirus:Type_11_Strain_Slobitski:1225:-	26650
Adenovirus:Type_11_Strain_Slobitski:533:+	533	Adenovirus:Type_11_Strain_Slobitski:1226:-	26700
Adenovirus:Type_11_Strain_Slobitski:534:+	534	Adenovirus:Type_11_Strain_Slobitski:1227:-	26750
Adenovirus:Type_11_Strain_Slobitski:535:+	535	Adenovirus:Type_11_Strain_Slobitski:1228:-	26800
Adenovirus:Type_11_Strain_Slobitski:536:+	536	Adenovirus:Type_11_Strain_Slobitski:1229:-	26850
Adenovirus:Type_11_Strain_Slobitski:537:+	537	Adenovirus:Type_11_Strain_Slobitski:1230:-	26900
Adenovirus:Type_11_Strain_Slobitski:538:+	538	Adenovirus:Type_11_Strain_Slobitski:1231:-	26950
Adenovirus:Type_11_Strain_Slobitski:539:+	539	Adenovirus:Type_11_Strain_Slobitski:1232:-	27000
Adenovirus:Type_11_Strain_Slobitski:540:+	540	Adenovirus:Type_11_Strain_Slobitski:1233:-	27050
Adenovirus:Type_11_Strain_Slobitski:541:+	541	Adenovirus:Type_11_Strain_Slobitski:1234:-	27100
Adenovirus:Type_11_Strain_Slobitski:542:+	542	Adenovirus:Type_11_Strain_Slobitski:1235:-	27150
Adenovirus:Type_11_Strain_Slobitski:543:+	543	Adenovirus:Type_11_Strain_Slobitski:1236:-	27200
Adenovirus:Type_11_Strain_Slobitski:544:+	544	Adenovirus:Type_11_Strain_Slobitski:1237:-	27250
Adenovirus:Type_11_Strain_Slobitski:545:+	545	Adenovirus:Type_11_Strain_Slobitski:1238:-	27300
Adenovirus:Type_11_Strain_Slobitski:546:+	546	Adenovirus:Type_11_Strain_Slobitski:1239:-	27350
Adenovirus:Type_11_Strain_Slobitski:547:+	547	Adenovirus:Type_11_Strain_Slobitski:1240:-	27400
Adenovirus:Type_11_Strain_Slobitski:548:+	548	Adenovirus:Type_11_Strain_Slobitski:1241:-	27450
Adenovirus:Type_11_Strain_Slobitski:549:+	549	Adenovirus:Type_11_Strain_Slobitski:1242:-	27500
Adenovirus:Type_11_Strain_Slobitski:550:+	550	Adenovirus:Type_11_Strain_Slobitski:1243:-	27550
Adenovirus:Type_11_Strain_Slobitski:551:+	551	Adenovirus:Type_11_Strain_Slobitski:1244:-	27600
Adenovirus:Type_11_Strain_Slobitski:552:+	552	Adenovirus:Type_11_Strain_Slobitski:1245:-	27650
Adenovirus:Type_11_Strain_Slobitski:553:+	553	Adenovirus:Type_11_Strain_Slobitski:1246:-	27700
Adenovirus:Type_11_Strain_Slobitski:554:+	554	Adenovirus:Type_11_Strain_Slobitski:1247:-	27750
Adenovirus:Type_11_Strain_Slobitski:555:+	555	Adenovirus:Type_11_Strain_Slobitski:1248:-	27800
Adenovirus:Type_11_Strain_Slobitski:556:+	556	Adenovirus:Type_11_Strain_Slobitski:1249:-	27850
Adenovirus:Type_11_Strain_Slobitski:557:+	557	Adenovirus:Type_11_Strain_Slobitski:1250:-	27900
Adenovirus:Type_11_Strain_Slobitski:558:+	558	Adenovirus:Type_11_Strain_Slobitski:1251:-	27950
Adenovirus:Type_11_Strain_Slobitski:559:+	559	Adenovirus:Type_11_Strain_Slobitski:1252:-	28000
Adenovirus:Type_11_Strain_Slobitski:560:+	560	Adenovirus:Type_11_Strain_Slobitski:1253:-	28050
Adenovirus:Type_11_Strain_Slobitski:561:+	561	Adenovirus:Type_11_Strain_Slobitski:1254:-	28100
Adenovirus:Type_11_Strain_Slobitski:562:+	562	Adenovirus:Type_11_Strain_Slobitski:1255:-	28150
Adenovirus:Type_11_Strain_Slobitski:563:+	563	Adenovirus:Type_11_Strain_Slobitski:1256:-	28200
Adenovirus:Type_11_Strain_Slobitski:564:+	564	Adenovirus:Type_11_Strain_Slobitski:1257:-	28250
Adenovirus:Type_11_Strain_Slobitski:565:+	565	Adenovirus:Type_11_Strain_Slobitski:1258:-	28300
Adenovirus:Type_11_Strain_Slobitski:566:+	566	Adenovirus:Type_11_Strain_Slobitski:1259:-	28350
Adenovirus:Type_11_Strain_Slobitski:567:+	567	Adenovirus:Type_11_Strain_Slobitski:1260:-	28400
Adenovirus:Type_11_Strain_Slobitski:568:+	568	Adenovirus:Type_11_Strain_Slobitski:1261:-	28450
Adenovirus:Type_11_Strain_Slobitski:569:+	569	Adenovirus:Type_11_Strain_Slobitski:1262:-	28500
Adenovirus:Type_11_Strain_Slobitski:570:+	570	Adenovirus:Type_11_Strain_Slobitski:1263:-	28550
Adenovirus:Type_11_Strain_Slobitski:571:+	571	Adenovirus:Type_11_Strain_Slobitski:1264:-	28600
Adenovirus:Type_11_Strain_Slobitski:572:+	572	Adenovirus:Type_11_Strain_Slobitski:1265:-	28650
Adenovirus:Type_11_Strain_Slobitski:573:+	573	Adenovirus:Type_11_Strain_Slobitski:1266:-	28700
Adenovirus:Type_11_Strain_Slobitski:574:+	574	Adenovirus:Type_11_Strain_Slobitski:1267:-	28750
Adenovirus:Type_11_Strain_Slobitski:575:+	575	Adenovirus:Type_11_Strain_Slobitski:1268:-	28800
Adenovirus:Type_11_Strain_Slobitski:576:+	576	Adenovirus:Type_11_Strain_Slobitski:1269:-	28850
Adenovirus:Type_11_Strain_Slobitski:577:+	577	Adenovirus:Type_11_Strain_Slobitski:1270:-	28900
Adenovirus:Type_11_Strain_Slobitski:578:+	578	Adenovirus:Type_11_Strain_Slobitski:1271:-	28950
Adenovirus:Type_11_Strain_Slobitski:579:+	579	Adenovirus:Type_11_Strain_Slobitski:1272:-	29000
Adenovirus:Type_11_Strain_Slobitski:580:+	580	Adenovirus:Type_11_Strain_Slobitski:1273:-	29050
Adenovirus:Type_11_Strain_Slobitski:581:+	581	Adenovirus:Type_11_Strain_Slobitski:1274:-	29100
Adenovirus:Type_11_Strain_Slobitski:582:+	582	Adenovirus:Type_11_Strain_Slobitski:1275:-	29150
Adenovirus:Type_11_Strain_Slobitski:583:+	583	Adenovirus:Type_11_Strain_Slobitski:1276:-	29200
Adenovirus:Type_11_Strain_Slobitski:584:+	584	Adenovirus:Type_11_Strain_Slobitski:1277:-	29250
Adenovirus:Type_11_Strain_Slobitski:585:+	585	Adenovirus:Type_11_Strain_Slobitski:1278:-	29300
Adenovirus:Type_11_Strain_Slobitski:586:+	586	Adenovirus:Type_11_Strain_Slobitski:1279:-	29350
Adenovirus:Type_11_Strain_Slobitski:587:+	587	Adenovirus:Type_11_Strain_Slobitski:1280:-	29400
Adenovirus:Type_11_Strain_Slobitski:588:+	588	Adenovirus:Type_11_Strain_Slobitski:1281:-	29450
Adenovirus:Type_11_Strain_Slobitski:589:+	589	Adenovirus:Type_11_Strain_Slobitski:1282:-	29500
Adenovirus:Type_11_Strain_Slobitski:590:+	590	Adenovirus:Type_11_Strain_Slobitski:1283:-	29550
Adenovirus:Type_11_Strain_Slobitski:591:+	591	Adenovirus:Type_11_Strain_Slobitski:1284:-	29600
Adenovirus:Type_11_Strain_Slobitski:592:+	592	Adenovirus:Type_11_Strain_Slobitski:1285:-	29650
Adenovirus:Type_11_Strain_Slobitski:593:+	593	Adenovirus:Type_11_Strain_Slobitski:1286:-	29700
Adenovirus:Type_11_Strain_Slobitski:594:+	594	Adenovirus:Type_11_Strain_Slobitski:1287:-	29750
Adenovirus:Type_11_Strain_Slobitski:595:+	595	Adenovirus:Type_11_Strain_Slobitski:1288:-	29800
Adenovirus:Type_11_Strain_Slobitski:596:+	596	Adenovirus:Type_11_Strain_Slobitski:1289:-	29850
Adenovirus:Type_11_Strain_Slobitski:597:+	597	Adenovirus:Type_11_Strain_Slobitski:1290:-	29900
Adenovirus:Type_11_Strain_Slobitski:598:+	598	Adenovirus:Type_11_Strain_Slobitski:1291:-	29950
Adenovirus:Type_11_Strain_Slobitski:599:+	599	Adenovirus:Type_11_Strain_Slobitski:1292:-	30000
Adenovirus:Type_11_Strain_Slobitski:600:+	600	Adenovirus:Type_11_Strain_Slobitski:1293:-	30050
Adenovirus:Type_11_Strain_Slobitski:601:+	601	Adenovirus:Type_11_Strain_Slobitski:1294:-	30100
Adenovirus:Type_11_Strain_Slobitski:602:+	602	Adenovirus:Type_11_Strain_Slobitski:1295:-	30150
Adenovirus:Type_11_Strain_Slobitski:603:+	603	Adenovirus:Type_11_Strain_Slobitski:1296:-	30200
Adenovirus:Type_11_Strain_Slobitski:604:+	604	Adenovirus:Type_11_Strain_Slobitski:1297:-	30250
Adenovirus:Type_11_Strain_Slobitski:605:+	605	Adenovirus:Type_11_Strain_Slobitski:1298:-	30300
Adenovirus:Type_11_Strain_Slobitski:606:+	606	Adenovirus:Type_11_Strain_Slobitski:1299:-	30350
Adenovirus:Type_11_Strain_Slobitski:607:+	607	Adenovirus:Type_11_Strain_Slobitski:1300:-	30400
Adenovirus:Type_11_Strain_Slobitski:608:+	608	Adenovirus:Type_11_Strain_Slobitski:1301:-	30450
Adenovirus:Type_11_Strain_Slobitski:609:+	609	Adenovirus:Type_11_Strain_Slobitski:1302:-	30500
Adenovirus:Type_11_Strain_Slobitski:610:+	610	Adenovirus:Type_11_Strain_Slobitski:1303:-	30550
Adenovirus:Type_11_Strain_Slobitski:611:+	611	Adenovirus:Type_11_Strain_Slobitski:1304:-	30600
Adenovirus:Type_11_Strain_Slobitski:612:+	612	Adenovirus:Type_11_Strain_Slobitski:1305:-	30650
Adenovirus:Type_11_Strain_Slobitski:613:+	613	Adenovirus:Type_11_Strain_Slobitski:1306:-	30700
Adenovirus:Type_11_Strain_Slobitski:614:+	614	Adenovirus:Type_11_Strain_Slobitski:1307:-	30750
Adenovirus:Type_11_Strain_Slobitski:615:+	615	Adenovirus:Type_11_Strain_Slobitski:1308:-	30800
Adenovirus:Type_11_Strain_Slobitski:616:+	616	Adenovirus:Type_11_Strain_Slobitski:1309:-	30850
Adenovirus:Type_11_Strain_Slobitski:617:+	617	Adenovirus:Type_11_Strain_Slobitski:1310:-	30900
Adenovirus:Type_11_Strain_Slobitski:618:+	618	Adenovirus:Type_11_Strain_Slobitski:1311:-	30950
Adenovirus:Type_11_Strain_Slobitski:619:+	619	Adenovirus:Type_11_Strain_Slobitski:1312:-	31000
Adenovirus:Type_11_Strain_Slobitski:620:+	620	Adenovirus:Type_11_Strain_Slobitski:1313:-	31050
Adenovirus:Type_11_Strain_Slobitski:621:+	621	Adenovirus:Type_11_Strain_Slobitski:1314:-	31100
Adenovirus:Type_11_Strain_Slobitski:622:+	622	Adenovirus:Type_11_Strain_Slobitski:1315:-	31150
Adenovirus:Type_11_Strain_Slobitski:623:+	623	Adenovirus:Type_11_Strain_Slobitski:1316:-	31200
Adenovirus:Type_11_Strain_Slobitski:624:+	624	Adenovirus:Type_11_Strain_Slobitski:1317:-	31250
Adenovirus:Type_11_Strain_Slobitski:625:+	625	Adenovirus:Type_11_Strain_Slobitski:1318:-	31300
Adenovirus:Type_11_Strain_Slobitski:626:+	626	Adenovirus:Type_11_Strain_Slobitski:1319:-	31350
Adenovirus:Type_11_Strain_Slobitski:627:+	627	Adenovirus:Type_11_Strain_Slobitski:1320:-	31400
Adenovirus:Type_11_Strain_Slobitski:628:+	628	Adenovirus:Type_11_Strain_Slobitski:1321:-	31450
Adenovirus:Type_11_Strain_Slobitski:629:+	629	Adenovirus:Type_11_Strain_Slobitski:1322:-	31500
Adenovirus:Type_11_Strain_Slobitski:630:+	630	Adenovirus:Type_11_Strain_Slobitski:1323:-	31550
Adenovirus:Type_11_Strain_Slobitski:631:+	631	Adenovirus:Type_11_Strain_Slobitski:1324:-	31600
Adenovirus:Type_11_Strain_Slobitski:632:+	632	Adenovirus:Type_11_Strain_Slobitski:1325:-	31650
Adenovirus:Type_11_Strain_Slobitski:633:+	633	Adenovirus:Type_11_Strain_Slobitski:1326:-	31700
Adenovirus:Type_11_Strain_Slobitski:634:+	634	Adenovirus:Type_11_Strain_Slobitski:1327:-	31750
Adenovirus:Type_11_Strain_Slobitski:635:+	635	Adenovirus:Type_11_Strain_Slobitski:1328:-	31800
Adenovirus:Type_11_Strain_Slobitski:636:+	636	Adenovirus:Type_11_Strain_Slobitski:1329:-	31850
Adenovirus:Type_11_Strain_Slobitski:637:+	637	Adenovirus:Type_11_Strain_Slobitski:1330:-	31900
Adenovirus:Type_11_Strain_Slobitski:638:+	638	Adenovirus:Type_11_Strain_Slobitski:1331:-	31950
Adenovirus:Type_11_Strain_Slobitski:639:+	639	Adenovirus:Type_11_Strain_Slobitski:1332:-	32000
Adenovirus:Type_11_Strain_Slobitski:640:+	640	Adenovirus:Type_11_Strain_Slobitski:1333:-	32050
Adenovirus:Type_11_Strain_Slobitski:641:+	641	Adenovirus:Type_11_Strain_Slobitski:1334:-	32100
Adenovirus:Type_11_Strain_Slobitski:642:+	642	Adenovirus:Type_11_Strain_Slobitski:1335:-	32150
Adenovirus:Type_11_Strain_Slobitski:643:+	643	Adenovirus:Type_11_Strain_Slobitski:1336:-	32200
Adenovirus:Type_11_Strain_Slobitski:644:+	644	Adenovirus:Type_11_Strain_Slobitski:1337:-	32250
Adenovirus:Type_11_Strain_Slobitski:645:+	645	Adenovirus:Type_11_Strain_Slobitski:1338:-	32300
Adenovirus:Type_11_Strain_Slobitski:646:+	646	Adenovirus:Type_11_Strain_Slobitski:1339:-	32350
Adenovirus:Type_11_Strain_Slobitski:647:+	647	Adenovirus:Type_11_Strain_Slobitski:1340:-	32400
Adenovirus:Type_11_Strain_Slobitski:648:+	648	Adenovirus:Type_11_Strain_Slobitski:1341:-	32450
Adenovirus:Type_11_Strain_Slobitski:649:+	649	Adenovirus:Type_11_Strain_Slobitski:1342:-	32500
Adenovirus:Type_11_Strain_Slobitski:650:+	650	Adenovirus:Type_11_Strain_Slobitski:1343:-	32550
Adenovirus:Type_11_Strain_Slobitski:651:+	651	Adenovirus:Type_11_Strain_Slobitski:1344:-	32600
Adenovirus:Type_11_Strain_Slobitski:652:+	652	Adenovirus:Type_11_Strain_Slobitski:1345:-	32650
Adenovirus:Type_11_Strain_Slobitski:653:+	653	Adenovirus:Type_11_Strain_Slobitski:1346:-	32700
Adenovirus:Type_11_Strain_Slobitski:654:+	654	Adenovirus:Type_11_Strain_Slobitski:1347:-	32750
Adenovirus:Type_11_Strain_Slobitski:655:+	655	Adenovirus:Type_11_Strain_Slobitski:1348:-	32800
Adenovirus:Type_11_Strain_Slobitski:656:+	656	Adenovirus:Type_11_Strain_Slobitski:1349:-	32850
Adenovirus:Type_11_Strain_Slobitski:657:+	657	Adenovirus:Type_11_Strain_Slobitski:1350:-	32900
Adenovirus:Type_11_Strain_Slobitski:658:+	658	Adenovirus:Type_11_Strain_Slobitski:1351:-	32950
Adenovirus:Type_11_Strain_Slobitski:659:+	659	Adenovirus:Type_11_Strain_Slobitski:1352:-	33000
Adenovirus:Type_11_Strain_Slobitski:660:+	660	Adenovirus:Type_11_Strain_Slobitski:1353:-	33050
Adenovirus:Type_11_Strain_Slobitski:661:+	661	Adenovirus:Type_11_Strain_Slobitski:1354:-	33100
Adenovirus:Type_11_Strain_Slobitski:662:+	662	Adenovirus:Type_11_Strain_Slobitski:1355:-	33150
Adenovirus:Type_11_Strain_Slobitski:663:+	663	Adenovirus:Type_11_Strain_Slobitski:1356:-	33200
Adenovirus:Type_11_Strain_Slobitski:664:+	664	Adenovirus:Type_11_Strain_Slobitski:1357:-	33250
Adenovirus:Type_11_Strain_Slobitski:665:+	665	Adenovirus:Type_11_Strain_Slobitski:1358:-	33300
Adenovirus:Type_11_Strain_Slobitski:666:+	666	Adenovirus:Type_11_Strain_Slobitski:1359:-	33350
Adenovirus:Type_11_Strain_Slobitski:667:+	667	Adenovirus:Type_11_Strain_Slobitski:1360:-	33400
Adenovirus:Type_11_Strain_Slobitski:668:+	668	Adenovirus:Type_11_Strain_Slobitski:1361:-	33450
Adenovirus:Type_11_Strain_Slobitski:669:+	669	Adenovirus:Type_11_Strain_Slobitski:1362:-	33500
Adenovirus:Type_11_Strain_Slobitski:670:+	670	Adenovirus:Type_11_Strain_Slobitski:1363:-	33550
Adenovirus:Type_11_Strain_Slobitski:671:+	671	Adenovirus:Type_11_Strain_Slobitski:1364:-	33600
Adenovirus:Type_11_Strain_Slobitski:672:+	672	Adenovirus:Type_11_Strain_Slobitski:1365:-	33650
Adenovirus:Type_11_Strain_Slobitski:673:+	673	Adenovirus:Type_11_Strain_Slobitski:1366:-	33700
Adenovirus:Type_11_Strain_Slobitski:674:+	674	Adenovirus:Type_11_Strain_Slobitski:1367:-	33750
Adenovirus:Type_11_Strain_Slobitski:675:+	675	Adenovirus:Type_11_Strain_Slobitski:1368:-	33800
Adenovirus:Type_11_Strain_Slobitski:676:+	676	Adenovirus:Type_11_Strain_Slobitski:1369:-	33850
Adenovirus:Type_11_Strain_Slobitski:677:+	677	Adenovirus:Type_11_Strain_Slobitski:1370:-	33900
Adenovirus:Type_11_Strain_Slobitski:678:+	678	Adenovirus:Type_11_Strain_Slobitski:1371:-	33950
Adenovirus:Type_11_Strain_Slobitski:679:+	679	Adenovirus:Type_11_Strain_Slobitski:1372:-	34000
Adenovirus:Type_11_Strain_Slobitski:680:+	680	Adenovirus:Type_11_Strain_Slobitski:1373:-	34050
Adenovirus:Type_11_Strain_Slobitski:681:+	681	Adenovirus:Type_11_Strain_Slobitski:1374:-	34100
Adenovirus:Type_11_Strain_Slobitski:682:+	682	Adenovirus:Type_11_Strain_Slobitski:1375:-	34150
Adenovirus:Type_11_Strain_Slobitski:683:+	683	Adenovirus:Type_11_Strain_Slobitski:1376:-	34200
Adenovirus:Type_11_Strain_Slobitski:684:+	684	Adenovirus:Type_11_Strain_Slobitski:1377:-	34250
Adenovirus:Type_11_Strain_Slobitski:685:+	685	Adenovirus:Type_11_Strain_Slobitski:1378:-	34300
Adenovirus:Type_11_Strain_Slobitski:686:+	686	Adenovirus:Type_11_Strain_Slobitski:1379:-	34350
Adenovirus:Type_11_Strain_Slobitski:687:+	687	Adenovirus:Type_11_Strain_Slobitski:1380:-	34400
Adenovirus:Type_11_Strain_Slobitski:688:+	688	Adenovirus:Type_11_Strain_Slobitski:1381:-	34450
Adenovirus:Type_11_Strain_Slobitski:689:+	689	Adenovirus:Type_11_Strain_Slobitski:1382:-	34500
Adenovirus:Type_11_Strain_Slobitski:690:+	690	Adenovirus:Type_11_Strain_Slobitski:1383:-	34550
Adenovirus:Type_11_Strain_Slobitski:691:+	691	Adenovirus:Type_11_Strain_Slobitski:1384:-	34600
Adenovirus:Type_11_Strain_Slobitski:692:+	692	Adenovirus:Type_11_Strain_Slobitski:1385:-	34650
Adenovirus:Type_11_Strain_Slobitski:693:+	693	Adenovirus:Type_11_Strain_Slobitski:1386:-	34700
