sense	number	antisense	bp	
Adenovirus:Type_5_Strain_Adenoid_75:448:+	449	Adenovirus:Type_5_Strain_Adenoid_75:1159:-	22500	
Adenovirus:Type_5_Strain_Adenoid_75:449:+	450	Adenovirus:Type_5_Strain_Adenoid_75:1160:-	22550	
Adenovirus:Type_5_Strain_Adenoid_75:450:+	451	Adenovirus:Type_5_Strain_Adenoid_75:1161:-	22600	
Adenovirus:Type_5_Strain_Adenoid_75:451:+	452	Adenovirus:Type_5_Strain_Adenoid_75:1162:-	22650	
Adenovirus:Type_5_Strain_Adenoid_75:452:+	453	Adenovirus:Type_5_Strain_Adenoid_75:1163:-	22700	
Adenovirus:Type_5_Strain_Adenoid_75:453:+	454	Adenovirus:Type_5_Strain_Adenoid_75:1164:-	22750	
Adenovirus:Type_5_Strain_Adenoid_75:454:+	455	Adenovirus:Type_5_Strain_Adenoid_75:1165:-	22800	
Adenovirus:Type_5_Strain_Adenoid_75:455:+	456	Adenovirus:Type_5_Strain_Adenoid_75:1166:-	22850	
Adenovirus:Type_5_Strain_Adenoid_75:456:+	457	Adenovirus:Type_5_Strain_Adenoid_75:1167:-	22900	
Adenovirus:Type_5_Strain_Adenoid_75:457:+	458	Adenovirus:Type_5_Strain_Adenoid_75:1168:-	22950	
Adenovirus:Type_5_Strain_Adenoid_75:458:+	459	Adenovirus:Type_5_Strain_Adenoid_75:1169:-	23000	
Adenovirus:Type_5_Strain_Adenoid_75:459:+	460	Adenovirus:Type_5_Strain_Adenoid_75:1170:-	23050	
Adenovirus:Type_5_Strain_Adenoid_75:460:+	461	Adenovirus:Type_5_Strain_Adenoid_75:1171:-	23100	
Adenovirus:Type_5_Strain_Adenoid_75:461:+	462	Adenovirus:Type_5_Strain_Adenoid_75:1172:-	23150	
Adenovirus:Type_5_Strain_Adenoid_75:462:+	463	Adenovirus:Type_5_Strain_Adenoid_75:1173:-	23200	
Adenovirus:Type_5_Strain_Adenoid_75:463:+	464	Adenovirus:Type_5_Strain_Adenoid_75:1174:-	23250	
Adenovirus:Type_5_Strain_Adenoid_75:464:+	465	Adenovirus:Type_5_Strain_Adenoid_75:1175:-	23300	
Adenovirus:Type_5_Strain_Adenoid_75:465:+	466	Adenovirus:Type_5_Strain_Adenoid_75:1176:-	23350	
Adenovirus:Type_5_Strain_Adenoid_75:466:+	467	Adenovirus:Type_5_Strain_Adenoid_75:1177:-	23400	
Adenovirus:Type_5_Strain_Adenoid_75:467:+	468	Adenovirus:Type_5_Strain_Adenoid_75:1178:-	23450	
Adenovirus:Type_5_Strain_Adenoid_75:468:+	469	Adenovirus:Type_5_Strain_Adenoid_75:1179:-	23500	
Adenovirus:Type_5_Strain_Adenoid_75:469:+	470	Adenovirus:Type_5_Strain_Adenoid_75:1180:-	23550	
Adenovirus:Type_5_Strain_Adenoid_75:470:+	471	Adenovirus:Type_5_Strain_Adenoid_75:1181:-	23600	
Adenovirus:Type_5_Strain_Adenoid_75:471:+	472	Adenovirus:Type_5_Strain_Adenoid_75:1182:-	23650	
Adenovirus:Type_5_Strain_Adenoid_75:472:+	473	Adenovirus:Type_5_Strain_Adenoid_75:1183:-	23700	
Adenovirus:Type_5_Strain_Adenoid_75:473:+	474	Adenovirus:Type_5_Strain_Adenoid_75:1184:-	23750	
Adenovirus:Type_5_Strain_Adenoid_75:474:+	475	Adenovirus:Type_5_Strain_Adenoid_75:1185:-	23800	
Adenovirus:Type_5_Strain_Adenoid_75:475:+	476	Adenovirus:Type_5_Strain_Adenoid_75:1186:-	23850	
Adenovirus:Type_5_Strain_Adenoid_75:476:+	477	Adenovirus:Type_5_Strain_Adenoid_75:1187:-	23900	
Adenovirus:Type_5_Strain_Adenoid_75:477:+	478	Adenovirus:Type_5_Strain_Adenoid_75:1188:-	23950	
Adenovirus:Type_5_Strain_Adenoid_75:478:+	479	Adenovirus:Type_5_Strain_Adenoid_75:1189:-	24000	
Adenovirus:Type_5_Strain_Adenoid_75:479:+	480	Adenovirus:Type_5_Strain_Adenoid_75:1190:-	24050	
Adenovirus:Type_5_Strain_Adenoid_75:480:+	481	Adenovirus:Type_5_Strain_Adenoid_75:1191:-	24100	
Adenovirus:Type_5_Strain_Adenoid_75:481:+	482	Adenovirus:Type_5_Strain_Adenoid_75:1192:-	24150	
Adenovirus:Type_5_Strain_Adenoid_75:482:+	483	Adenovirus:Type_5_Strain_Adenoid_75:1193:-	24200	
Adenovirus:Type_5_Strain_Adenoid_75:483:+	484	Adenovirus:Type_5_Strain_Adenoid_75:1194:-	24250	
Adenovirus:Type_5_Strain_Adenoid_75:484:+	485	Adenovirus:Type_5_Strain_Adenoid_75:1195:-	24300	
Adenovirus:Type_5_Strain_Adenoid_75:485:+	486	Adenovirus:Type_5_Strain_Adenoid_75:1196:-	24350	
Adenovirus:Type_5_Strain_Adenoid_75:486:+	487	Adenovirus:Type_5_Strain_Adenoid_75:1197:-	24400	
Adenovirus:Type_5_Strain_Adenoid_75:487:+	488	Adenovirus:Type_5_Strain_Adenoid_75:1198:-	24450	
Adenovirus:Type_5_Strain_Adenoid_75:488:+	489	Adenovirus:Type_5_Strain_Adenoid_75:1199:-	24500	
Adenovirus:Type_5_Strain_Adenoid_75:489:+	490	Adenovirus:Type_5_Strain_Adenoid_75:1200:-	24550	
Adenovirus:Type_5_Strain_Adenoid_75:490:+	491	Adenovirus:Type_5_Strain_Adenoid_75:1201:-	24600	
Adenovirus:Type_5_Strain_Adenoid_75:491:+	492	Adenovirus:Type_5_Strain_Adenoid_75:1202:-	24650	
Adenovirus:Type_5_Strain_Adenoid_75:492:+	493	Adenovirus:Type_5_Strain_Adenoid_75:1203:-	24700	
Adenovirus:Type_5_Strain_Adenoid_75:493:+	494	Adenovirus:Type_5_Strain_Adenoid_75:1204:-	24750	
Adenovirus:Type_5_Strain_Adenoid_75:494:+	495	Adenovirus:Type_5_Strain_Adenoid_75:1205:-	24800	
Adenovirus:Type_5_Strain_Adenoid_75:495:+	496	Adenovirus:Type_5_Strain_Adenoid_75:1206:-	24850	
Adenovirus:Type_5_Strain_Adenoid_75:496:+	497	Adenovirus:Type_5_Strain_Adenoid_75:1207:-	24900	
Adenovirus:Type_5_Strain_Adenoid_75:497:+	498	Adenovirus:Type_5_Strain_Adenoid_75:1208:-	24950	
Adenovirus:Type_5_Strain_Adenoid_75:498:+	499	Adenovirus:Type_5_Strain_Adenoid_75:1209:-	25000	
Adenovirus:Type_5_Strain_Adenoid_75:499:+	500	Adenovirus:Type_5_Strain_Adenoid_75:1210:-	25050	
Adenovirus:Type_5_Strain_Adenoid_75:500:+	501	Adenovirus:Type_5_Strain_Adenoid_75:1211:-	25100	
Adenovirus:Type_5_Strain_Adenoid_75:501:+	502	Adenovirus:Type_5_Strain_Adenoid_75:1212:-	25150	
Adenovirus:Type_5_Strain_Adenoid_75:502:+	503	Adenovirus:Type_5_Strain_Adenoid_75:1213:-	25200	
Adenovirus:Type_5_Strain_Adenoid_75:503:+	504	Adenovirus:Type_5_Strain_Adenoid_75:1214:-	25250	
Adenovirus:Type_5_Strain_Adenoid_75:504:+	505	Adenovirus:Type_5_Strain_Adenoid_75:1215:-	25300	
Adenovirus:Type_5_Strain_Adenoid_75:505:+	506	Adenovirus:Type_5_Strain_Adenoid_75:1216:-	25350	
Adenovirus:Type_5_Strain_Adenoid_75:506:+	507	Adenovirus:Type_5_Strain_Adenoid_75:1217:-	25400	
Adenovirus:Type_5_Strain_Adenoid_75:507:+	508	Adenovirus:Type_5_Strain_Adenoid_75:1218:-	25450	
Adenovirus:Type_5_Strain_Adenoid_75:508:+	509	Adenovirus:Type_5_Strain_Adenoid_75:1219:-	25500	
Adenovirus:Type_5_Strain_Adenoid_75:509:+	510	Adenovirus:Type_5_Strain_Adenoid_75:1220:-	25550	
Adenovirus:Type_5_Strain_Adenoid_75:510:+	511	Adenovirus:Type_5_Strain_Adenoid_75:1221:-	25600	
Adenovirus:Type_5_Strain_Adenoid_75:511:+	512	Adenovirus:Type_5_Strain_Adenoid_75:1222:-	25650	
Adenovirus:Type_5_Strain_Adenoid_75:512:+	513	Adenovirus:Type_5_Strain_Adenoid_75:1223:-	25700	
Adenovirus:Type_5_Strain_Adenoid_75:513:+	514	Adenovirus:Type_5_Strain_Adenoid_75:1224:-	25750	
Adenovirus:Type_5_Strain_Adenoid_75:514:+	515	Adenovirus:Type_5_Strain_Adenoid_75:1225:-	25800	
Adenovirus:Type_5_Strain_Adenoid_75:515:+	516	Adenovirus:Type_5_Strain_Adenoid_75:1226:-	25850	
Adenovirus:Type_5_Strain_Adenoid_75:516:+	517	Adenovirus:Type_5_Strain_Adenoid_75:1227:-	25900	
Adenovirus:Type_5_Strain_Adenoid_75:517:+	518	Adenovirus:Type_5_Strain_Adenoid_75:1228:-	25950	
Adenovirus:Type_5_Strain_Adenoid_75:518:+	519	Adenovirus:Type_5_Strain_Adenoid_75:1229:-	26000	
Adenovirus:Type_5_Strain_Adenoid_75:519:+	520	Adenovirus:Type_5_Strain_Adenoid_75:1230:-	26050	
Adenovirus:Type_5_Strain_Adenoid_75:520:+	521	Adenovirus:Type_5_Strain_Adenoid_75:1231:-	26100	
Adenovirus:Type_5_Strain_Adenoid_75:521:+	522	Adenovirus:Type_5_Strain_Adenoid_75:1232:-	26150	
Adenovirus:Type_5_Strain_Adenoid_75:522:+	523	Adenovirus:Type_5_Strain_Adenoid_75:1233:-	26200	
Adenovirus:Type_5_Strain_Adenoid_75:523:+	524	Adenovirus:Type_5_Strain_Adenoid_75:1234:-	26250	
Adenovirus:Type_5_Strain_Adenoid_75:524:+	525	Adenovirus:Type_5_Strain_Adenoid_75:1235:-	26300	
Adenovirus:Type_5_Strain_Adenoid_75:525:+	526	Adenovirus:Type_5_Strain_Adenoid_75:1236:-	26350	
Adenovirus:Type_5_Strain_Adenoid_75:526:+	527	Adenovirus:Type_5_Strain_Adenoid_75:1237:-	26400	
Adenovirus:Type_5_Strain_Adenoid_75:527:+	528	Adenovirus:Type_5_Strain_Adenoid_75:1238:-	26450	
Adenovirus:Type_5_Strain_Adenoid_75:528:+	529	Adenovirus:Type_5_Strain_Adenoid_75:1239:-	26500	
Adenovirus:Type_5_Strain_Adenoid_75:529:+	530	Adenovirus:Type_5_Strain_Adenoid_75:1240:-	26550	
Adenovirus:Type_5_Strain_Adenoid_75:530:+	531	Adenovirus:Type_5_Strain_Adenoid_75:1241:-	26600	
Adenovirus:Type_5_Strain_Adenoid_75:531:+	532	Adenovirus:Type_5_Strain_Adenoid_75:1242:-	26650	
Adenovirus:Type_5_Strain_Adenoid_75:532:+	533	Adenovirus:Type_5_Strain_Adenoid_75:1243:-	26700	
Adenovirus:Type_5_Strain_Adenoid_75:533:+	534	Adenovirus:Type_5_Strain_Adenoid_75:1244:-	26750	
Adenovirus:Type_5_Strain_Adenoid_75:534:+	535	Adenovirus:Type_5_Strain_Adenoid_75:1245:-	26800	
Adenovirus:Type_5_Strain_Adenoid_75:535:+	536	Adenovirus:Type_5_Strain_Adenoid_75:1246:-	26850	
Adenovirus:Type_5_Strain_Adenoid_75:536:+	537	Adenovirus:Type_5_Strain_Adenoid_75:1247:-	26900	
Adenovirus:Type_5_Strain_Adenoid_75:537:+	538	Adenovirus:Type_5_Strain_Adenoid_75:1248:-	26950	
Adenovirus:Type_5_Strain_Adenoid_75:538:+	539	Adenovirus:Type_5_Strain_Adenoid_75:1249:-	27000	
Adenovirus:Type_5_Strain_Adenoid_75:539:+	540	Adenovirus:Type_5_Strain_Adenoid_75:1250:-	27050	
Adenovirus:Type_5_Strain_Adenoid_75:540:+	541	Adenovirus:Type_5_Strain_Adenoid_75:1251:-	27100	
Adenovirus:Type_5_Strain_Adenoid_75:541:+	542	Adenovirus:Type_5_Strain_Adenoid_75:1252:-	27150	
Adenovirus:Type_5_Strain_Adenoid_75:542:+	543	Adenovirus:Type_5_Strain_Adenoid_75:1253:-	27200	
Adenovirus:Type_5_Strain_Adenoid_75:543:+	544	Adenovirus:Type_5_Strain_Adenoid_75:1254:-	27250	
Adenovirus:Type_5_Strain_Adenoid_75:544:+	545	Adenovirus:Type_5_Strain_Adenoid_75:1255:-	27300	
Adenovirus:Type_5_Strain_Adenoid_75:545:+	546	Adenovirus:Type_5_Strain_Adenoid_75:1256:-	27350	
Adenovirus:Type_5_Strain_Adenoid_75:546:+	547	Adenovirus:Type_5_Strain_Adenoid_75:1257:-	27400	
Adenovirus:Type_5_Strain_Adenoid_75:547:+	548	Adenovirus:Type_5_Strain_Adenoid_75:1258:-	27450	
Adenovirus:Type_5_Strain_Adenoid_75:548:+	549	Adenovirus:Type_5_Strain_Adenoid_75:1259:-	27500	
Adenovirus:Type_5_Strain_Adenoid_75:549:+	550	Adenovirus:Type_5_Strain_Adenoid_75:1260:-	27550	
Adenovirus:Type_5_Strain_Adenoid_75:550:+	551	Adenovirus:Type_5_Strain_Adenoid_75:1261:-	27600	
Adenovirus:Type_5_Strain_Adenoid_75:551:+	552	Adenovirus:Type_5_Strain_Adenoid_75:1262:-	27650	
Adenovirus:Type_5_Strain_Adenoid_75:552:+	553	Adenovirus:Type_5_Strain_Adenoid_75:1263:-	27700	
Adenovirus:Type_5_Strain_Adenoid_75:553:+	554	Adenovirus:Type_5_Strain_Adenoid_75:1264:-	27750	
Adenovirus:Type_5_Strain_Adenoid_75:554:+	555	Adenovirus:Type_5_Strain_Adenoid_75:1265:-	27800	
Adenovirus:Type_5_Strain_Adenoid_75:555:+	556	Adenovirus:Type_5_Strain_Adenoid_75:1266:-	27850	
Adenovirus:Type_5_Strain_Adenoid_75:556:+	557	Adenovirus:Type_5_Strain_Adenoid_75:1267:-	27900	
Adenovirus:Type_5_Strain_Adenoid_75:557:+	558	Adenovirus:Type_5_Strain_Adenoid_75:1268:-	27950	
Adenovirus:Type_5_Strain_Adenoid_75:558:+	559	Adenovirus:Type_5_Strain_Adenoid_75:1269:-	28000	
Adenovirus:Type_5_Strain_Adenoid_75:559:+	560	Adenovirus:Type_5_Strain_Adenoid_75:1270:-	28050	
Adenovirus:Type_5_Strain_Adenoid_75:560:+	561	Adenovirus:Type_5_Strain_Adenoid_75:1271:-	28100	
Adenovirus:Type_5_Strain_Adenoid_75:561:+	562	Adenovirus:Type_5_Strain_Adenoid_75:1272:-	28150	
Adenovirus:Type_5_Strain_Adenoid_75:562:+	563	Adenovirus:Type_5_Strain_Adenoid_75:1273:-	28200	
Adenovirus:Type_5_Strain_Adenoid_75:563:+	564	Adenovirus:Type_5_Strain_Adenoid_75:1274:-	28250	
Adenovirus:Type_5_Strain_Adenoid_75:564:+	565	Adenovirus:Type_5_Strain_Adenoid_75:1275:-	28300	
Adenovirus:Type_5_Strain_Adenoid_75:565:+	566	Adenovirus:Type_5_Strain_Adenoid_75:1276:-	28350	
Adenovirus:Type_5_Strain_Adenoid_75:566:+	567	Adenovirus:Type_5_Strain_Adenoid_75:1277:-	28400	
Adenovirus:Type_5_Strain_Adenoid_75:567:+	568	Adenovirus:Type_5_Strain_Adenoid_75:1278:-	28450	
Adenovirus:Type_5_Strain_Adenoid_75:568:+	569	Adenovirus:Type_5_Strain_Adenoid_75:1279:-	28500	
Adenovirus:Type_5_Strain_Adenoid_75:569:+	570	Adenovirus:Type_5_Strain_Adenoid_75:1280:-	28550	
Adenovirus:Type_5_Strain_Adenoid_75:570:+	571	Adenovirus:Type_5_Strain_Adenoid_75:1281:-	28600	
Adenovirus:Type_5_Strain_Adenoid_75:571:+	572	Adenovirus:Type_5_Strain_Adenoid_75:1282:-	28650	
Adenovirus:Type_5_Strain_Adenoid_75:572:+	573	Adenovirus:Type_5_Strain_Adenoid_75:1283:-	28700	
Adenovirus:Type_5_Strain_Adenoid_75:573:+	574	Adenovirus:Type_5_Strain_Adenoid_75:1284:-	28750	
Adenovirus:Type_5_Strain_Adenoid_75:574:+	575	Adenovirus:Type_5_Strain_Adenoid_75:1285:-	28800	
Adenovirus:Type_5_Strain_Adenoid_75:575:+	576	Adenovirus:Type_5_Strain_Adenoid_75:1286:-	28850	
Adenovirus:Type_5_Strain_Adenoid_75:576:+	577	Adenovirus:Type_5_Strain_Adenoid_75:1287:-	28900	
Adenovirus:Type_5_Strain_Adenoid_75:577:+	578	Adenovirus:Type_5_Strain_Adenoid_75:1288:-	28950	
Adenovirus:Type_5_Strain_Adenoid_75:578:+	579	Adenovirus:Type_5_Strain_Adenoid_75:1289:-	29000	
Adenovirus:Type_5_Strain_Adenoid_75:579:+	580	Adenovirus:Type_5_Strain_Adenoid_75:1290:-	29050	
Adenovirus:Type_5_Strain_Adenoid_75:580:+	581	Adenovirus:Type_5_Strain_Adenoid_75:1291:-	29100	
Adenovirus:Type_5_Strain_Adenoid_75:581:+	582	Adenovirus:Type_5_Strain_Adenoid_75:1292:-	29150	
Adenovirus:Type_5_Strain_Adenoid_75:582:+	583	Adenovirus:Type_5_Strain_Adenoid_75:1293:-	29200	
Adenovirus:Type_5_Strain_Adenoid_75:583:+	584	Adenovirus:Type_5_Strain_Adenoid_75:1294:-	29250	
Adenovirus:Type_5_Strain_Adenoid_75:584:+	585	Adenovirus:Type_5_Strain_Adenoid_75:1295:-	29300	
Adenovirus:Type_5_Strain_Adenoid_75:585:+	586	Adenovirus:Type_5_Strain_Adenoid_75:1296:-	29350	
Adenovirus:Type_5_Strain_Adenoid_75:586:+	587	Adenovirus:Type_5_Strain_Adenoid_75:1297:-	29400	
Adenovirus:Type_5_Strain_Adenoid_75:587:+	588	Adenovirus:Type_5_Strain_Adenoid_75:1298:-	29450	
Adenovirus:Type_5_Strain_Adenoid_75:588:+	589	Adenovirus:Type_5_Strain_Adenoid_75:1299:-	29500	
Adenovirus:Type_5_Strain_Adenoid_75:589:+	590	Adenovirus:Type_5_Strain_Adenoid_75:1300:-	29550	
Adenovirus:Type_5_Strain_Adenoid_75:590:+	591	Adenovirus:Type_5_Strain_Adenoid_75:1301:-	29600	
Adenovirus:Type_5_Strain_Adenoid_75:591:+	592	Adenovirus:Type_5_Strain_Adenoid_75:1302:-	29650	
Adenovirus:Type_5_Strain_Adenoid_75:592:+	593	Adenovirus:Type_5_Strain_Adenoid_75:1303:-	29700	
Adenovirus:Type_5_Strain_Adenoid_75:593:+	594	Adenovirus:Type_5_Strain_Adenoid_75:1304:-	29750	
Adenovirus:Type_5_Strain_Adenoid_75:594:+	595	Adenovirus:Type_5_Strain_Adenoid_75:1305:-	29800	
Adenovirus:Type_5_Strain_Adenoid_75:595:+	596	Adenovirus:Type_5_Strain_Adenoid_75:1306:-	29850	
Adenovirus:Type_5_Strain_Adenoid_75:596:+	597	Adenovirus:Type_5_Strain_Adenoid_75:1307:-	29900	
Adenovirus:Type_5_Strain_Adenoid_75:597:+	598	Adenovirus:Type_5_Strain_Adenoid_75:1308:-	29950	
Adenovirus:Type_5_Strain_Adenoid_75:598:+	599	Adenovirus:Type_5_Strain_Adenoid_75:1309:-	30000	
Adenovirus:Type_5_Strain_Adenoid_75:599:+	600	Adenovirus:Type_5_Strain_Adenoid_75:1310:-	30050	
Adenovirus:Type_5_Strain_Adenoid_75:600:+	601	Adenovirus:Type_5_Strain_Adenoid_75:1311:-	30100	
Adenovirus:Type_5_Strain_Adenoid_75:601:+	602	Adenovirus:Type_5_Strain_Adenoid_75:1312:-	30150	
Adenovirus:Type_5_Strain_Adenoid_75:602:+	603	Adenovirus:Type_5_Strain_Adenoid_75:1313:-	30200	
Adenovirus:Type_5_Strain_Adenoid_75:603:+	604	Adenovirus:Type_5_Strain_Adenoid_75:1314:-	30250	
Adenovirus:Type_5_Strain_Adenoid_75:604:+	605	Adenovirus:Type_5_Strain_Adenoid_75:1315:-	30300	
Adenovirus:Type_5_Strain_Adenoid_75:605:+	606	Adenovirus:Type_5_Strain_Adenoid_75:1316:-	30350	
Adenovirus:Type_5_Strain_Adenoid_75:606:+	607	Adenovirus:Type_5_Strain_Adenoid_75:1317:-	30400	
Adenovirus:Type_5_Strain_Adenoid_75:607:+	608	Adenovirus:Type_5_Strain_Adenoid_75:1318:-	30450	
Adenovirus:Type_5_Strain_Adenoid_75:608:+	609	Adenovirus:Type_5_Strain_Adenoid_75:1319:-	30500	
Adenovirus:Type_5_Strain_Adenoid_75:609:+	610	Adenovirus:Type_5_Strain_Adenoid_75:1320:-	30550	
Adenovirus:Type_5_Strain_Adenoid_75:610:+	611	Adenovirus:Type_5_Strain_Adenoid_75:1321:-	30600	
Adenovirus:Type_5_Strain_Adenoid_75:611:+	612	Adenovirus:Type_5_Strain_Adenoid_75:1322:-	30650	
Adenovirus:Type_5_Strain_Adenoid_75:612:+	613	Adenovirus:Type_5_Strain_Adenoid_75:1323:-	30700	
Adenovirus:Type_5_Strain_Adenoid_75:613:+	614	Adenovirus:Type_5_Strain_Adenoid_75:1324:-	30750	
Adenovirus:Type_5_Strain_Adenoid_75:614:+	615	Adenovirus:Type_5_Strain_Adenoid_75:1325:-	30800	
Adenovirus:Type_5_Strain_Adenoid_75:615:+	616	Adenovirus:Type_5_Strain_Adenoid_75:1326:-	30850	
Adenovirus:Type_5_Strain_Adenoid_75:616:+	617	Adenovirus:Type_5_Strain_Adenoid_75:1327:-	30900	
Adenovirus:Type_5_Strain_Adenoid_75:617:+	618	Adenovirus:Type_5_Strain_Adenoid_75:1328:-	30950	
Adenovirus:Type_5_Strain_Adenoid_75:618:+	619	Adenovirus:Type_5_Strain_Adenoid_75:1329:-	31000	
Adenovirus:Type_5_Strain_Adenoid_75:619:+	620	Adenovirus:Type_5_Strain_Adenoid_75:1330:-	31050	
Adenovirus:Type_5_Strain_Adenoid_75:620:+	621	Adenovirus:Type_5_Strain_Adenoid_75:1331:-	31100	
Adenovirus:Type_5_Strain_Adenoid_75:621:+	622	Adenovirus:Type_5_Strain_Adenoid_75:1332:-	31150	
Adenovirus:Type_5_Strain_Adenoid_75:622:+	623	Adenovirus:Type_5_Strain_Adenoid_75:1333:-	31200	
Adenovirus:Type_5_Strain_Adenoid_75:623:+	624	Adenovirus:Type_5_Strain_Adenoid_75:1334:-	31250	
Adenovirus:Type_5_Strain_Adenoid_75:624:+	625	Adenovirus:Type_5_Strain_Adenoid_75:1335:-	31300	
Adenovirus:Type_5_Strain_Adenoid_75:625:+	626	Adenovirus:Type_5_Strain_Adenoid_75:1336:-	31350	
Adenovirus:Type_5_Strain_Adenoid_75:626:+	627	Adenovirus:Type_5_Strain_Adenoid_75:1337:-	31400	
Adenovirus:Type_5_Strain_Adenoid_75:627:+	628	Adenovirus:Type_5_Strain_Adenoid_75:1338:-	31450	
Adenovirus:Type_5_Strain_Adenoid_75:628:+	629	Adenovirus:Type_5_Strain_Adenoid_75:1339:-	31500	
Adenovirus:Type_5_Strain_Adenoid_75:629:+	630	Adenovirus:Type_5_Strain_Adenoid_75:1340:-	31550	
Adenovirus:Type_5_Strain_Adenoid_75:630:+	631	Adenovirus:Type_5_Strain_Adenoid_75:1341:-	31600	
Adenovirus:Type_5_Strain_Adenoid_75:631:+	632	Adenovirus:Type_5_Strain_Adenoid_75:1342:-	31650	
Adenovirus:Type_5_Strain_Adenoid_75:632:+	633	Adenovirus:Type_5_Strain_Adenoid_75:1343:-	31700	
Adenovirus:Type_5_Strain_Adenoid_75:633:+	634	Adenovirus:Type_5_Strain_Adenoid_75:1344:-	31750	
Adenovirus:Type_5_Strain_Adenoid_75:634:+	635	Adenovirus:Type_5_Strain_Adenoid_75:1345:-	31800	
Adenovirus:Type_5_Strain_Adenoid_75:635:+	636	Adenovirus:Type_5_Strain_Adenoid_75:1346:-	31850	
Adenovirus:Type_5_Strain_Adenoid_75:636:+	637	Adenovirus:Type_5_Strain_Adenoid_75:1347:-	31900	
Adenovirus:Type_5_Strain_Adenoid_75:637:+	638	Adenovirus:Type_5_Strain_Adenoid_75:1348:-	31950	
Adenovirus:Type_5_Strain_Adenoid_75:638:+	639	Adenovirus:Type_5_Strain_Adenoid_75:1349:-	32000	
Adenovirus:Type_5_Strain_Adenoid_75:639:+	640	Adenovirus:Type_5_Strain_Adenoid_75:1350:-	32050	
Adenovirus:Type_5_Strain_Adenoid_75:640:+	641	Adenovirus:Type_5_Strain_Adenoid_75:1351:-	32100	
Adenovirus:Type_5_Strain_Adenoid_75:641:+	642	Adenovirus:Type_5_Strain_Adenoid_75:1352:-	32150	
Adenovirus:Type_5_Strain_Adenoid_75:642:+	643	Adenovirus:Type_5_Strain_Adenoid_75:1353:-	32200	
Adenovirus:Type_5_Strain_Adenoid_75:643:+	644	Adenovirus:Type_5_Strain_Adenoid_75:1354:-	32250	
Adenovirus:Type_5_Strain_Adenoid_75:644:+	645	Adenovirus:Type_5_Strain_Adenoid_75:1355:-	32300	
Adenovirus:Type_5_Strain_Adenoid_75:645:+	646	Adenovirus:Type_5_Strain_Adenoid_75:1356:-	32350	
Adenovirus:Type_5_Strain_Adenoid_75:646:+	647	Adenovirus:Type_5_Strain_Adenoid_75:1357:-	32400	
Adenovirus:Type_5_Strain_Adenoid_75:647:+	648	Adenovirus:Type_5_Strain_Adenoid_75:1358:-	32450	
Adenovirus:Type_5_Strain_Adenoid_75:648:+	649	Adenovirus:Type_5_Strain_Adenoid_75:1359:-	32500	
Adenovirus:Type_5_Strain_Adenoid_75:649:+	650	Adenovirus:Type_5_Strain_Adenoid_75:1360:-	32550	
Adenovirus:Type_5_Strain_Adenoid_75:650:+	651	Adenovirus:Type_5_Strain_Adenoid_75:1361:-	32600	
Adenovirus:Type_5_Strain_Adenoid_75:651:+	652	Adenovirus:Type_5_Strain_Adenoid_75:1362:-	32650	
Adenovirus:Type_5_Strain_Adenoid_75:652:+	653	Adenovirus:Type_5_Strain_Adenoid_75:1363:-	32700	
Adenovirus:Type_5_Strain_Adenoid_75:653:+	654	Adenovirus:Type_5_Strain_Adenoid_75:1364:-	32750	
Adenovirus:Type_5_Strain_Adenoid_75:654:+	655	Adenovirus:Type_5_Strain_Adenoid_75:1365:-	32800	
Adenovirus:Type_5_Strain_Adenoid_75:655:+	656	Adenovirus:Type_5_Strain_Adenoid_75:1366:-	32850	
Adenovirus:Type_5_Strain_Adenoid_75:656:+	657	Adenovirus:Type_5_Strain_Adenoid_75:1367:-	32900	
Adenovirus:Type_5_Strain_Adenoid_75:657:+	658	Adenovirus:Type_5_Strain_Adenoid_75:1368:-	32950	
Adenovirus:Type_5_Strain_Adenoid_75:658:+	659	Adenovirus:Type_5_Strain_Adenoid_75:1369:-	33000	
Adenovirus:Type_5_Strain_Adenoid_75:659:+	660	Adenovirus:Type_5_Strain_Adenoid_75:1370:-	33050	
Adenovirus:Type_5_Strain_Adenoid_75:660:+	661	Adenovirus:Type_5_Strain_Adenoid_75:1371:-	33100	
Adenovirus:Type_5_Strain_Adenoid_75:661:+	662	Adenovirus:Type_5_Strain_Adenoid_75:1372:-	33150	
Adenovirus:Type_5_Strain_Adenoid_75:662:+	663	Adenovirus:Type_5_Strain_Adenoid_75:1373:-	33200	
Adenovirus:Type_5_Strain_Adenoid_75:663:+	664	Adenovirus:Type_5_Strain_Adenoid_75:1374:-	33250	
Adenovirus:Type_5_Strain_Adenoid_75:664:+	665	Adenovirus:Type_5_Strain_Adenoid_75:1375:-	33300	
Adenovirus:Type_5_Strain_Adenoid_75:665:+	666	Adenovirus:Type_5_Strain_Adenoid_75:1376:-	33350	
Adenovirus:Type_5_Strain_Adenoid_75:666:+	667	Adenovirus:Type_5_Strain_Adenoid_75:1377:-	33400	
Adenovirus:Type_5_Strain_Adenoid_75:667:+	668	Adenovirus:Type_5_Strain_Adenoid_75:1378:-	33450	
Adenovirus:Type_5_Strain_Adenoid_75:668:+	669	Adenovirus:Type_5_Strain_Adenoid_75:1379:-	33500	
Adenovirus:Type_5_Strain_Adenoid_75:669:+	670	Adenovirus:Type_5_Strain_Adenoid_75:1380:-	33550	
