sense	number	antisense	bp
Adenovirus:Type_3_Strain_GB:544:+	544	Adenovirus:Type_3_Strain_GB:1248:-	27250
Adenovirus:Type_3_Strain_GB:545:+	545	Adenovirus:Type_3_Strain_GB:1249:-	27300
Adenovirus:Type_3_Strain_GB:546:+	546	Adenovirus:Type_3_Strain_GB:1250:-	27350
Adenovirus:Type_3_Strain_GB:547:+	547	Adenovirus:Type_3_Strain_GB:1251:-	27400
Adenovirus:Type_3_Strain_GB:548:+	548	Adenovirus:Type_3_Strain_GB:1252:-	27450
Adenovirus:Type_3_Strain_GB:549:+	549	Adenovirus:Type_3_Strain_GB:1253:-	27500
Adenovirus:Type_3_Strain_GB:550:+	550	Adenovirus:Type_3_Strain_GB:1254:-	27550
Adenovirus:Type_3_Strain_GB:551:+	551	Adenovirus:Type_3_Strain_GB:1255:-	27600
Adenovirus:Type_3_Strain_GB:552:+	552	Adenovirus:Type_3_Strain_GB:1256:-	27650
Adenovirus:Type_3_Strain_GB:553:+	553	Adenovirus:Type_3_Strain_GB:1257:-	27700
Adenovirus:Type_3_Strain_GB:554:+	554	Adenovirus:Type_3_Strain_GB:1258:-	27750
Adenovirus:Type_3_Strain_GB:555:+	555	Adenovirus:Type_3_Strain_GB:1259:-	27800
Adenovirus:Type_3_Strain_GB:556:+	556	Adenovirus:Type_3_Strain_GB:1260:-	27850
Adenovirus:Type_3_Strain_GB:557:+	557	Adenovirus:Type_3_Strain_GB:1261:-	27900
Adenovirus:Type_3_Strain_GB:558:+	558	Adenovirus:Type_3_Strain_GB:1262:-	27950
Adenovirus:Type_3_Strain_GB:559:+	559	Adenovirus:Type_3_Strain_GB:1263:-	28000
Adenovirus:Type_3_Strain_GB:560:+	560	Adenovirus:Type_3_Strain_GB:1264:-	28050
Adenovirus:Type_3_Strain_GB:561:+	561	Adenovirus:Type_3_Strain_GB:1265:-	28100
Adenovirus:Type_3_Strain_GB:562:+	562	Adenovirus:Type_3_Strain_GB:1266:-	28150
Adenovirus:Type_3_Strain_GB:563:+	563	Adenovirus:Type_3_Strain_GB:1267:-	28200
Adenovirus:Type_3_Strain_GB:564:+	564	Adenovirus:Type_3_Strain_GB:1268:-	28250
Adenovirus:Type_3_Strain_GB:565:+	565	Adenovirus:Type_3_Strain_GB:1269:-	28300
Adenovirus:Type_3_Strain_GB:566:+	566	Adenovirus:Type_3_Strain_GB:1270:-	28350
Adenovirus:Type_3_Strain_GB:567:+	567	Adenovirus:Type_3_Strain_GB:1271:-	28400
Adenovirus:Type_3_Strain_GB:568:+	568	Adenovirus:Type_3_Strain_GB:1272:-	28450
Adenovirus:Type_3_Strain_GB:569:+	569	Adenovirus:Type_3_Strain_GB:1273:-	28500
Adenovirus:Type_3_Strain_GB:570:+	570	Adenovirus:Type_3_Strain_GB:1274:-	28550
Adenovirus:Type_3_Strain_GB:571:+	571	Adenovirus:Type_3_Strain_GB:1275:-	28600
Adenovirus:Type_3_Strain_GB:572:+	572	Adenovirus:Type_3_Strain_GB:1276:-	28650
Adenovirus:Type_3_Strain_GB:573:+	573	Adenovirus:Type_3_Strain_GB:1277:-	28700
Adenovirus:Type_3_Strain_GB:574:+	574	Adenovirus:Type_3_Strain_GB:1278:-	28750
Adenovirus:Type_3_Strain_GB:575:+	575	Adenovirus:Type_3_Strain_GB:1279:-	28800
Adenovirus:Type_3_Strain_GB:576:+	576	Adenovirus:Type_3_Strain_GB:1280:-	28850
Adenovirus:Type_3_Strain_GB:577:+	577	Adenovirus:Type_3_Strain_GB:1281:-	28900
Adenovirus:Type_3_Strain_GB:578:+	578	Adenovirus:Type_3_Strain_GB:1282:-	28950
Adenovirus:Type_3_Strain_GB:579:+	579	Adenovirus:Type_3_Strain_GB:1283:-	29000
Adenovirus:Type_3_Strain_GB:580:+	580	Adenovirus:Type_3_Strain_GB:1284:-	29050
Adenovirus:Type_3_Strain_GB:581:+	581	Adenovirus:Type_3_Strain_GB:1285:-	29100
Adenovirus:Type_3_Strain_GB:582:+	582	Adenovirus:Type_3_Strain_GB:1286:-	29150
Adenovirus:Type_3_Strain_GB:583:+	583	Adenovirus:Type_3_Strain_GB:1287:-	29200
Adenovirus:Type_3_Strain_GB:584:+	584	Adenovirus:Type_3_Strain_GB:1288:-	29250
Adenovirus:Type_3_Strain_GB:585:+	585	Adenovirus:Type_3_Strain_GB:1289:-	29300
Adenovirus:Type_3_Strain_GB:586:+	586	Adenovirus:Type_3_Strain_GB:1290:-	29350
Adenovirus:Type_3_Strain_GB:587:+	587	Adenovirus:Type_3_Strain_GB:1291:-	29400
Adenovirus:Type_3_Strain_GB:588:+	588	Adenovirus:Type_3_Strain_GB:1292:-	29450
Adenovirus:Type_3_Strain_GB:589:+	589	Adenovirus:Type_3_Strain_GB:1293:-	29500
Adenovirus:Type_3_Strain_GB:590:+	590	Adenovirus:Type_3_Strain_GB:1294:-	29550
Adenovirus:Type_3_Strain_GB:591:+	591	Adenovirus:Type_3_Strain_GB:1295:-	29600
Adenovirus:Type_3_Strain_GB:592:+	592	Adenovirus:Type_3_Strain_GB:1296:-	29650
Adenovirus:Type_3_Strain_GB:593:+	593	Adenovirus:Type_3_Strain_GB:1297:-	29700
Adenovirus:Type_3_Strain_GB:594:+	594	Adenovirus:Type_3_Strain_GB:1298:-	29750
Adenovirus:Type_3_Strain_GB:595:+	595	Adenovirus:Type_3_Strain_GB:1299:-	29800
Adenovirus:Type_3_Strain_GB:596:+	596	Adenovirus:Type_3_Strain_GB:1300:-	29850
Adenovirus:Type_3_Strain_GB:597:+	597	Adenovirus:Type_3_Strain_GB:1301:-	29900
Adenovirus:Type_3_Strain_GB:598:+	598	Adenovirus:Type_3_Strain_GB:1302:-	29950
Adenovirus:Type_3_Strain_GB:599:+	599	Adenovirus:Type_3_Strain_GB:1303:-	30000
Adenovirus:Type_3_Strain_GB:600:+	600	Adenovirus:Type_3_Strain_GB:1304:-	30050
Adenovirus:Type_3_Strain_GB:601:+	601	Adenovirus:Type_3_Strain_GB:1305:-	30100
Adenovirus:Type_3_Strain_GB:602:+	602	Adenovirus:Type_3_Strain_GB:1306:-	30150
Adenovirus:Type_3_Strain_GB:603:+	603	Adenovirus:Type_3_Strain_GB:1307:-	30200
Adenovirus:Type_3_Strain_GB:604:+	604	Adenovirus:Type_3_Strain_GB:1308:-	30250
Adenovirus:Type_3_Strain_GB:605:+	605	Adenovirus:Type_3_Strain_GB:1309:-	30300
Adenovirus:Type_3_Strain_GB:606:+	606	Adenovirus:Type_3_Strain_GB:1310:-	30350
Adenovirus:Type_3_Strain_GB:607:+	607	Adenovirus:Type_3_Strain_GB:1311:-	30400
Adenovirus:Type_3_Strain_GB:608:+	608	Adenovirus:Type_3_Strain_GB:1312:-	30450
Adenovirus:Type_3_Strain_GB:609:+	609	Adenovirus:Type_3_Strain_GB:1313:-	30500
Adenovirus:Type_3_Strain_GB:610:+	610	Adenovirus:Type_3_Strain_GB:1314:-	30550
Adenovirus:Type_3_Strain_GB:611:+	611	Adenovirus:Type_3_Strain_GB:1315:-	30600
Adenovirus:Type_3_Strain_GB:612:+	612	Adenovirus:Type_3_Strain_GB:1316:-	30650
Adenovirus:Type_3_Strain_GB:613:+	613	Adenovirus:Type_3_Strain_GB:1317:-	30700
Adenovirus:Type_3_Strain_GB:614:+	614	Adenovirus:Type_3_Strain_GB:1318:-	30750
Adenovirus:Type_3_Strain_GB:615:+	615	Adenovirus:Type_3_Strain_GB:1319:-	30800
Adenovirus:Type_3_Strain_GB:616:+	616	Adenovirus:Type_3_Strain_GB:1320:-	30850
Adenovirus:Type_3_Strain_GB:617:+	617	Adenovirus:Type_3_Strain_GB:1321:-	30900
Adenovirus:Type_3_Strain_GB:618:+	618	Adenovirus:Type_3_Strain_GB:1322:-	30950
Adenovirus:Type_3_Strain_GB:619:+	619	Adenovirus:Type_3_Strain_GB:1323:-	31000
Adenovirus:Type_3_Strain_GB:620:+	620	Adenovirus:Type_3_Strain_GB:1324:-	31050
Adenovirus:Type_3_Strain_GB:621:+	621	Adenovirus:Type_3_Strain_GB:1325:-	31100
Adenovirus:Type_3_Strain_GB:622:+	622	Adenovirus:Type_3_Strain_GB:1326:-	31150
Adenovirus:Type_3_Strain_GB:623:+	623	Adenovirus:Type_3_Strain_GB:1327:-	31200
Adenovirus:Type_3_Strain_GB:624:+	624	Adenovirus:Type_3_Strain_GB:1328:-	31250
Adenovirus:Type_3_Strain_GB:625:+	625	Adenovirus:Type_3_Strain_GB:1329:-	31300
Adenovirus:Type_3_Strain_GB:626:+	626	Adenovirus:Type_3_Strain_GB:1330:-	31350
Adenovirus:Type_3_Strain_GB:627:+	627	Adenovirus:Type_3_Strain_GB:1331:-	31400
Adenovirus:Type_3_Strain_GB:628:+	628	Adenovirus:Type_3_Strain_GB:1332:-	31450
Adenovirus:Type_3_Strain_GB:629:+	629	Adenovirus:Type_3_Strain_GB:1333:-	31500
Adenovirus:Type_3_Strain_GB:630:+	630	Adenovirus:Type_3_Strain_GB:1334:-	31550
Adenovirus:Type_3_Strain_GB:631:+	631	Adenovirus:Type_3_Strain_GB:1335:-	31600
Adenovirus:Type_3_Strain_GB:632:+	632	Adenovirus:Type_3_Strain_GB:1336:-	31650
Adenovirus:Type_3_Strain_GB:633:+	633	Adenovirus:Type_3_Strain_GB:1337:-	31700
Adenovirus:Type_3_Strain_GB:634:+	634	Adenovirus:Type_3_Strain_GB:1338:-	31750
Adenovirus:Type_3_Strain_GB:635:+	635	Adenovirus:Type_3_Strain_GB:1339:-	31800
Adenovirus:Type_3_Strain_GB:636:+	636	Adenovirus:Type_3_Strain_GB:1340:-	31850
Adenovirus:Type_3_Strain_GB:637:+	637	Adenovirus:Type_3_Strain_GB:1341:-	31900
Adenovirus:Type_3_Strain_GB:638:+	638	Adenovirus:Type_3_Strain_GB:1342:-	31950
Adenovirus:Type_3_Strain_GB:639:+	639	Adenovirus:Type_3_Strain_GB:1343:-	32000
Adenovirus:Type_3_Strain_GB:640:+	640	Adenovirus:Type_3_Strain_GB:1344:-	32050
Adenovirus:Type_3_Strain_GB:641:+	641	Adenovirus:Type_3_Strain_GB:1345:-	32100
Adenovirus:Type_3_Strain_GB:642:+	642	Adenovirus:Type_3_Strain_GB:1346:-	32150
Adenovirus:Type_3_Strain_GB:643:+	643	Adenovirus:Type_3_Strain_GB:1347:-	32200
Adenovirus:Type_3_Strain_GB:644:+	644	Adenovirus:Type_3_Strain_GB:1348:-	32250
Adenovirus:Type_3_Strain_GB:645:+	645	Adenovirus:Type_3_Strain_GB:1349:-	32300
Adenovirus:Type_3_Strain_GB:646:+	646	Adenovirus:Type_3_Strain_GB:1350:-	32350
Adenovirus:Type_3_Strain_GB:647:+	647	Adenovirus:Type_3_Strain_GB:1351:-	32400
Adenovirus:Type_3_Strain_GB:648:+	648	Adenovirus:Type_3_Strain_GB:1352:-	32450
Adenovirus:Type_3_Strain_GB:649:+	649	Adenovirus:Type_3_Strain_GB:1353:-	32500
Adenovirus:Type_3_Strain_GB:650:+	650	Adenovirus:Type_3_Strain_GB:1354:-	32550
Adenovirus:Type_3_Strain_GB:651:+	651	Adenovirus:Type_3_Strain_GB:1355:-	32600
Adenovirus:Type_3_Strain_GB:652:+	652	Adenovirus:Type_3_Strain_GB:1356:-	32650
Adenovirus:Type_3_Strain_GB:653:+	653	Adenovirus:Type_3_Strain_GB:1357:-	32700
Adenovirus:Type_3_Strain_GB:654:+	654	Adenovirus:Type_3_Strain_GB:1358:-	32750
Adenovirus:Type_3_Strain_GB:655:+	655	Adenovirus:Type_3_Strain_GB:1359:-	32800
Adenovirus:Type_3_Strain_GB:656:+	656	Adenovirus:Type_3_Strain_GB:1360:-	32850
Adenovirus:Type_3_Strain_GB:657:+	657	Adenovirus:Type_3_Strain_GB:1361:-	32900
Adenovirus:Type_3_Strain_GB:658:+	658	Adenovirus:Type_3_Strain_GB:1362:-	32950
Adenovirus:Type_3_Strain_GB:659:+	659	Adenovirus:Type_3_Strain_GB:1363:-	33000
Adenovirus:Type_3_Strain_GB:660:+	660	Adenovirus:Type_3_Strain_GB:1364:-	33050
Adenovirus:Type_3_Strain_GB:661:+	661	Adenovirus:Type_3_Strain_GB:1365:-	33100
Adenovirus:Type_3_Strain_GB:662:+	662	Adenovirus:Type_3_Strain_GB:1366:-	33150
Adenovirus:Type_3_Strain_GB:663:+	663	Adenovirus:Type_3_Strain_GB:1367:-	33200
Adenovirus:Type_3_Strain_GB:664:+	664	Adenovirus:Type_3_Strain_GB:1368:-	33250
Adenovirus:Type_3_Strain_GB:665:+	665	Adenovirus:Type_3_Strain_GB:1369:-	33300
Adenovirus:Type_3_Strain_GB:666:+	666	Adenovirus:Type_3_Strain_GB:1370:-	33350
Adenovirus:Type_3_Strain_GB:667:+	667	Adenovirus:Type_3_Strain_GB:1371:-	33400
Adenovirus:Type_3_Strain_GB:668:+	668	Adenovirus:Type_3_Strain_GB:1372:-	33450
Adenovirus:Type_3_Strain_GB:669:+	669	Adenovirus:Type_3_Strain_GB:1373:-	33500
Adenovirus:Type_3_Strain_GB:670:+	670	Adenovirus:Type_3_Strain_GB:1374:-	33550
Adenovirus:Type_3_Strain_GB:671:+	671	Adenovirus:Type_3_Strain_GB:1375:-	33600
Adenovirus:Type_3_Strain_GB:672:+	672	Adenovirus:Type_3_Strain_GB:1376:-	33650
Adenovirus:Type_3_Strain_GB:673:+	673	Adenovirus:Type_3_Strain_GB:1377:-	33700
Adenovirus:Type_3_Strain_GB:674:+	674	Adenovirus:Type_3_Strain_GB:1378:-	33750
Adenovirus:Type_3_Strain_GB:675:+	675	Adenovirus:Type_3_Strain_GB:1379:-	33800
Adenovirus:Type_3_Strain_GB:676:+	676	Adenovirus:Type_3_Strain_GB:1380:-	33850
Adenovirus:Type_3_Strain_GB:677:+	677	Adenovirus:Type_3_Strain_GB:1381:-	33900
Adenovirus:Type_3_Strain_GB:678:+	678	Adenovirus:Type_3_Strain_GB:1382:-	33950
Adenovirus:Type_3_Strain_GB:679:+	679	Adenovirus:Type_3_Strain_GB:1383:-	34000
Adenovirus:Type_3_Strain_GB:680:+	680	Adenovirus:Type_3_Strain_GB:1384:-	34050
Adenovirus:Type_3_Strain_GB:681:+	681	Adenovirus:Type_3_Strain_GB:1385:-	34100
Adenovirus:Type_3_Strain_GB:682:+	682	Adenovirus:Type_3_Strain_GB:1386:-	34150
Adenovirus:Type_3_Strain_GB:683:+	683	Adenovirus:Type_3_Strain_GB:1387:-	34200
Adenovirus:Type_3_Strain_GB:684:+	684	Adenovirus:Type_3_Strain_GB:1388:-	34250
Adenovirus:Type_3_Strain_GB:685:+	685	Adenovirus:Type_3_Strain_GB:1389:-	34300
Adenovirus:Type_3_Strain_GB:686:+	686	Adenovirus:Type_3_Strain_GB:1390:-	34350
Adenovirus:Type_3_Strain_GB:687:+	687	Adenovirus:Type_3_Strain_GB:1391:-	34400
Adenovirus:Type_3_Strain_GB:688:+	688	Adenovirus:Type_3_Strain_GB:1392:-	34450
Adenovirus:Type_3_Strain_GB:689:+	689	Adenovirus:Type_3_Strain_GB:1393:-	34500
Adenovirus:Type_3_Strain_GB:690:+	690	Adenovirus:Type_3_Strain_GB:1394:-	34550
Adenovirus:Type_3_Strain_GB:691:+	691	Adenovirus:Type_3_Strain_GB:1395:-	34600
Adenovirus:Type_3_Strain_GB:692:+	692	Adenovirus:Type_3_Strain_GB:1396:-	34650
Adenovirus:Type_3_Strain_GB:693:+	693	Adenovirus:Type_3_Strain_GB:1397:-	34700
Adenovirus:Type_3_Strain_GB:694:+	694	Adenovirus:Type_3_Strain_GB:1398:-	34750
Adenovirus:Type_3_Strain_GB:695:+	695	Adenovirus:Type_3_Strain_GB:1399:-	34800
Adenovirus:Type_3_Strain_GB:696:+	696	Adenovirus:Type_3_Strain_GB:1400:-	34850
Adenovirus:Type_3_Strain_GB:697:+	697	Adenovirus:Type_3_Strain_GB:1401:-	34900
Adenovirus:Type_3_Strain_GB:698:+	698	Adenovirus:Type_3_Strain_GB:1402:-	34950
Adenovirus:Type_3_Strain_GB:699:+	699	Adenovirus:Type_3_Strain_GB:1403:-	35000
Adenovirus:Type_3_Strain_GB:700:+	700	Adenovirus:Type_3_Strain_GB:1404:-	35050
Adenovirus:Type_3_Strain_GB:701:+	701	Adenovirus:Type_3_Strain_GB:1405:-	35100
Adenovirus:Type_3_Strain_GB:702:+	702	Adenovirus:Type_3_Strain_GB:1406:-	35150
Adenovirus:Type_3_Strain_GB:703:+	703	Adenovirus:Type_3_Strain_GB:1407:-	35200
Adenovirus:Type_3_Strain_GB:704:+	704	Adenovirus:Type_3_Strain_GB:1408:-	35250
